Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Average
1,1.0,0.7804241463536138,0.6381547967587681,0.7940858083595755,0.6137245230022619,0.8724197014727633,1.0,0.814115567992426
2,0.6782501932568245,0.6528563717915962,1.0,1.0,1.0,0.9036934227568953,0.4758192126969749,0.8158027429288986
3,1.0,1.0,0.804108908836712,1.0,0.8052087899516557,0.8929413441617583,0.947753037073023,0.9214302971461642
4,0.9070421768707488,1.0,0.6119790545246042,0.31441001008055025,1.0,0.5518959900465057,0.5876727903568002,0.7104285745541726
5,1.0,1.0,0.9884645834508823,0.8172685766073107,0.7889884652306475,0.6346296405469901,0.6143004375460656,0.8348073861974136
6,1.0,1.0,1.0,1.0,1.0,0.9049214808764265,0.8783549330090343,0.969039487697923
7,0.6922074988426031,0.7412532639059063,0.6963003545450268,0.9332625858885643,0.5815149213714474,1.0,1.0,0.8063626606505068
8,0.9074427857182364,1.0,1.0,0.7628831058655389,1.0,0.7735771843514743,0.748870232085562,0.8846819011458302
9,1.0,0.9177343871221778,0.8354258017333404,1.0,0.7112828050467139,0.8400195275817028,0.7982023531459327,0.8718092678042667
10,1.0,1.0,0.7219060843329833,1.0,0.8282703947914352,0.5095413693224581,0.8980547346296313,0.8511103690109297
11,1.0,1.0,1.0,1.0,1.0,0.7978071064940918,0.927001965201104,0.9606870102421707
12,0.9076844397082656,0.7194533817608836,1.0,0.8084258743594458,0.8792546692060079,1.0,0.8719553866917119,0.8838248216751878
13,1.0,0.4680002418071955,1.0,0.5602076802392908,0.8993243806546699,0.7168821083077576,0.9549890423225893,0.7999147790473576
14,0.7048298538044653,0.7440594444444439,1.0,0.4969037784679084,0.9843263676473213,0.917007281220019,0.6392100057379353,0.7837623901888706
15,0.7868322319891802,0.7658333233134068,1.0,0.8397116721873297,1.0,0.6075167382160573,0.6398410875215679,0.8056764361753631
16,0.7074688389420114,1.0,1.0,0.45686110364920846,1.0,0.7341682931805966,0.7795082159626231,0.8111437788192056
17,1.0,0.7611720669612143,1.0,1.0,1.0,0.8810961363571425,0.5995589256163422,0.8916895898478142
18,0.9417864422301865,0.6455819511548733,0.5182950676932203,1.0,0.9065813903452807,0.7576750629898296,0.8111678985441545,0.797298258993935
19,1.0,1.0,0.5579004821232224,0.7674661281711737,0.9205848139315208,0.8077555843158859,1.0,0.8648152869345432
20,0.8431011034932013,0.7288745189504381,0.6478884612892784,0.9733252494801111,0.47011891496722213,0.9399455786588705,0.6344019506579238,0.7482365396424351
21,0.9406691643038874,0.6056022328809219,0.7714853885820218,0.4915175215496659,0.7103884925642495,1.0,0.8677677540404297,0.7696329362744538
22,0.8209964038737273,1.0,0.830659152501176,1.0,0.9543897003671059,0.6216388338368098,1.0,0.8896691557969741
23,0.6509505420805171,1.0,0.27402771139308707,1.0,0.7696144156505704,1.0,0.7211241437790621,0.7736738304147481
24,1.0,1.0,0.7501074607583884,1.0,1.0,1.0,0.8089466930226176,0.9370077362544295
25,0.9411514253441499,0.4380979384829787,0.8447279797462491,0.664103247247661,0.7106832656369207,0.8220151020337491,0.5866941531454803,0.7153533016624556
26,0.6826065085941722,0.6950216958471691,0.8647678523069914,1.0,0.991059728712615,0.9493884967589047,0.8070793310707705,0.8557033733272318
27,1.0,1.0,1.0,0.4367622958734321,0.6436209694624984,0.8101728905923828,0.6617457924678801,0.7931859926280277
28,0.9522365409405303,1.0,0.6578370426847931,0.4131492106708143,0.8729673614384094,1.0,0.836541502178678,0.8189616654161751
29,0.710874095173403,0.8426689559757323,0.8151316801290663,1.0,0.8750985499174809,1.0,0.7472628361172289,0.8558623024732731
30,0.8037856313148477,0.5386890119131541,0.6862703384029627,1.0,1.0,0.6567625143959939,0.8392496177247779,0.7892510162502481
31,1.0,0.9466496974171374,0.9395683438599783,1.0,1.0,0.9001569525465619,1.0,0.9694821419748111
32,0.21182967038661832,1.0,1.0,0.9048801129182732,0.6956819959956904,0.9504486756064147,0.8368782476709258,0.7999598146539889
33,0.849712693750722,0.6901115537187812,1.0,1.0,1.0,0.7423785298030887,0.4991617772841398,0.8259092220795331
34,0.9761303350037842,1.0,0.64810137166961,1.0,0.634223464836459,1.0,0.49078265353667644,0.8213196892923614
35,0.8218757958331779,1.0,0.7936603174603172,1.0,0.6956597236846078,1.0,0.9613499864699098,0.8960779747782874
36,1.0,0.7464525327901654,0.8125285630520177,1.0,0.9668076132390077,0.822501832905972,0.7550733469704437,0.8719091269939437
37,0.7281071613283645,1.0,0.5319342765353168,1.0,0.8094174615188512,0.7613238832639746,0.619021643033445,0.7785434893828505
38,1.0,0.9885724385452243,1.0,1.0,0.8637292603106169,1.0,0.7784679629486597,0.9472528088292144
39,1.0,1.0,1.0,1.0,1.0,1.0,0.7281391010111838,0.9611627287158834
40,0.856562856059938,0.7015409517446476,0.5947926916284394,1.0,1.0,1.0,0.6498509989306657,0.8289639283376701
41,0.7651937512726532,1.0,1.0,0.8089427939716126,0.8298735156165692,0.8727448087685118,0.8375655436107904,0.8734743447485911
42,0.7842930590176187,0.6962896357559545,0.8724740773291446,0.6122515646258505,0.9290198708320574,0.9487527567158569,0.92437697665524,0.8239225629902461
43,0.6402457178920208,0.6218461994716409,1.0,1.0,0.852613875781858,0.8411364072389146,0.641369539929623,0.7996016771877225
44,0.850672686569459,0.8831085724527702,1.0,0.9873888197097943,0.9581459559432115,0.7326287476199218,0.992390282968791,0.9149050093234211
45,1.0,0.8313272410478132,1.0,0.88817993459146,0.8042669540355492,0.9414060570180881,1.0,0.9235971695275585
