Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.6812120622452994,0.6348094277365722,1.0,0.521606729514745,1.0,0.7025494341594369,0.888916883716572,0.7755849339103751
2,1.0,0.8531394426289051,0.8221822022820523,0.7416742810627718,1.0,0.8270630701594801,1.0,0.8920084280190299
3,0.48207796162854405,0.3762034285585045,0.9646839987934013,0.8398225397781505,0.9838382776689819,1.0,0.8893629659760027,0.790855596057655
4,1.0,0.45969576707835524,1.0,0.8998093653753616,0.8982082576015505,1.0,0.9797588478620463,0.8910674625596161
5,0.9326926729278775,0.49954452631837404,1.0,1.0,1.0,0.644344478827449,0.8659856316611023,0.8489381871049718
6,0.830195684758116,0.7749463183871897,0.9612537580755429,1.0,0.9593994795930426,0.9443933948166217,1.0,0.9243126622329304
7,0.7138697448336516,0.815059501597879,1.0,1.0,1.0,0.8341146193234436,0.9401956938931961,0.900462794235453
8,0.29737747725130526,0.8150773470219882,0.562472669140292,0.888930677525134,0.9378527138803263,0.7498413226646665,0.9336911464835674,0.7407490505667542
9,0.9124106670217542,0.41182297931106016,0.5735129068572553,0.6241102674686608,0.7902515435236284,1.0,1.0,0.7588726234546227
10,0.4992878365468564,0.5533548059589101,0.8960395552511411,0.9413799744585467,0.6647868469817015,1.0,0.9930946643650967,0.792563383366036
11,0.34963755053912404,0.5076247914315687,0.6608119382661369,0.9030055909773795,1.0,1.0,1.0,0.7744399816020299
12,0.34095173110718785,0.8739846710481685,0.8783163960197288,1.0,1.0,0.9411332780010263,1.0,0.8620551537394444
13,0.5318612243656282,0.0,0.4944392788115295,1.0,1.0,1.0,0.9346768981409548,0.7087110573311589
14,1.0,1.0,0.5948216840358489,0.6000356573377,0.5688609805850059,0.9178998100271049,1.0,0.8116597331408085
15,1.0,0.5638279067173294,0.809909287076387,0.9662921174888212,0.8675584533416181,1.0,1.0,0.8867982520891651
16,0.7574998928009348,0.7301159371210014,0.6030943793661557,0.7600745525579872,1.0,1.0,1.0,0.8358263945494399
17,1.0,0.6040163159594553,0.628533278664852,0.691986823937036,0.8222237462675402,1.0,1.0,0.8209657378326976
18,0.8053209913755397,0.4804325824328085,0.47352421243011356,0.8124841754933477,0.7375470427422985,1.0,0.969258498512734,0.7540810718552632
19,0.8435823797107249,0.8722556813056102,0.33031881940911345,1.0,1.0,1.0,0.940496973327081,0.8552362648217898
20,0.9952695434333924,1.0,1.0,0.6130032724667499,0.6597123620321887,0.8675295807209523,1.0,0.8765021083790405
21,0.47094514664015213,0.7568964495207585,1.0,0.34550061503744917,1.0,0.9568587587392364,0.7227392269709254,0.7504200281297889
22,0.5730064747662466,0.7937528389990954,0.2773424105121876,1.0,1.0,1.0,0.9606431306984011,0.8006778364251329
23,0.8514127854996832,0.6233747306456174,0.7764485007252407,0.8918839864936864,1.0,0.6443382328418812,1.0,0.8267797480294441
24,0.9944915124341425,0.5371249852742045,0.6199373334380835,0.9311027546005297,0.8354796734982693,0.9155989915982051,0.7061983025658178,0.7914190790584646
25,0.5758856498619095,0.0,0.7615721660543769,1.0,1.0,0.7959292845893406,1.0,0.7333410143579467
26,0.6059798479752302,0.7711222660523996,0.5600293937388537,1.0,0.7779770266039194,1.0,1.0,0.816444076338629
27,0.2805588402307538,0.6159821157046809,0.8604911766901495,0.0,1.0,0.9160163638391541,0.8790862804206929,0.6503049681264902
28,0.6877731421348575,0.784631779167046,0.9229528223688911,0.8529388835713102,0.850063051763631,0.8645854869096636,1.0,0.8518493094164856
29,1.0,0.8801191198582994,0.5727167501994229,1.0,1.0,0.918010391841602,1.0,0.9101208945570463
30,0.17299574359612302,0.9697670881489535,0.7618388443276097,1.0,0.959347535496726,1.0,1.0,0.8377070302242018
31,0.40773325392175064,0.5269523898673826,0.6969937868869608,0.690282947402154,1.0,0.9957390878031604,1.0,0.7596716379830584
32,0.0,1.0,0.6059405399979175,0.7181480713623228,0.8266071056361654,1.0,1.0,0.7358136738566294
33,1.0,0.2928299850435779,0.6912235242099553,0.814661377827086,0.9468243637134065,1.0,1.0,0.8207913215420036
34,1.0,0.42353275324767004,1.0,0.6031114516910111,1.0,0.9525017773929576,1.0,0.8541637117616627
35,0.5549693123695832,0.9152638676247867,1.0,0.7637821791607938,0.6707143138120578,0.8355323048959791,1.0,0.8200374254090287
36,1.0,0.4401938579010438,0.803060803714748,0.5479382074712383,1.0,1.0,1.0,0.8273132670124329
37,0.33413639093861347,0.3726907845207197,1.0,0.8319464753954382,1.0,1.0,1.0,0.7912533786935388
38,0.45438295677941526,0.7888824123180914,0.4973130266947773,0.8528405497754578,0.9119565635822837,1.0,0.9696812900779773,0.782150971318286
39,0.39613673390641424,0.7147552948437783,1.0,0.8627659864601569,1.0,1.0,0.6461446441874762,0.8028289513425466
40,0.8766327643005387,1.0,0.4296995623658943,1.0,0.9458959725667354,0.8195462641781429,1.0,0.867396366201616
41,0.0,0.7386863192968803,0.6718851000919026,0.6396624914719046,0.9665658709602042,1.0,1.0,0.7166856831172702
42,1.0,1.0,0.8053246381927336,1.0,0.9565971198235139,1.0,0.8847069199804486,0.9495183825709566
43,0.0,0.5420856556931403,0.8869017281369196,0.6345885462783221,1.0,0.7403884102991195,0.9916956316493604,0.6850942817224089
44,0.5750226991505979,1.0,0.6565946454396523,0.6107195597500661,1.0,1.0,1.0,0.8346195577629024
45,0.7048034236015496,1.0,0.4452464651989724,1.0,1.0,1.0,1.0,0.8785785555429317
46,0.31743919926462727,0.7538902760880768,0.6155702495570163,0.6695072975788099,1.0,0.724618157040112,0.9975874688079206,0.725516092619509
47,0.47074536725101934,0.8953504521001646,1.0,0.6725864382364121,0.9249550948308523,1.0,1.0,0.8519481932026355
48,0.40644591921725576,0.7492630167794542,0.8514578728585788,1.0,0.9120584832689898,0.933565068172158,0.9797914155873464,0.8332259679833977
49,0.2639275690334378,0.49893839941562695,1.0,1.0,0.9414784290246417,1.0,0.7857296585807445,0.7842962937220644
50,0.7903072430074252,0.6359962993853252,0.7836598284333832,0.9982826724228182,0.6149425969904629,0.9449691990966917,0.9245628934075631,0.8132458189633814
51,1.0,0.6579738273240481,1.0,0.5523842999468261,1.0,1.0,0.7667404075538128,0.8538712192606696
52,0.5860974924819043,1.0,0.652392152657738,1.0,0.9587875306341713,0.9818493932714608,0.9830547784055046,0.880311621064397
53,1.0,0.4512780338069847,1.0,0.618660924873217,0.9494620671321166,0.8877523694965012,1.0,0.8438790564726883
54,1.0,1.0,0.6806444194164263,0.8044014619241646,1.0,0.8179886278641165,1.0,0.9004335013149583
55,0.8751883131040568,1.0,0.5680625414855882,1.0,0.8952468964983102,1.0,1.0,0.9054996787268508
56,0.3249157742743914,0.5468273610776375,0.5150830708945706,1.0,1.0,1.0,1.0,0.7695466008923714
57,1.0,0.7312396637157584,0.46254357782511335,0.7269669558791453,0.9116537308437916,0.891812541709589,0.9151277263165475,0.8056205994699921
58,1.0,1.0,0.2769813428249942,0.7720211226760355,1.0,1.0,0.8039804540612754,0.8361404170803292
59,0.6210615843630539,0.8346078890972121,0.4323922580322942,0.7376956884079289,1.0,1.0,1.0,0.8036796314143556
60,0.6086877446085607,0.8077150621480467,0.9964612049641468,0.6451817363999675,0.8979268605303177,0.95044030819309,1.0,0.8437732738348755
61,0.6028228750361908,0.6464416140294837,0.6930012243804009,1.0,1.0,1.0,1.0,0.8488951019208679
62,0.45814437761201404,0.6219082645324293,0.6278003698139115,0.7834991049926453,0.9000816813218677,1.0,0.9695504906189344,0.7658548984131146
63,0.561617302101498,0.4250844977684793,0.5564697684703186,0.721047288248243,0.8204839310095264,0.9221782724860693,1.0,0.715268722869162
64,0.5788482831254705,0.0,0.7960439551516773,0.7396944573856642,0.9016960568919435,0.9355381974430395,1.0,0.7074029928568278
