Num,P_1,P_2,P_3,P_4,P_5,P_6,P_7,Average
1,0.6812120622452994,0.3447937347360618,0.1401833141392522,0.30970707098569006,0.16108077793158462,0.545180122030664,0.885272835737775,0.43820427397233247
2,0.3318468582891904,0.5131584098316375,0.6605823587138173,0.6325196293836705,0.6578915798328977,0.6831319344655822,0.17536844734533347,0.522071316837447
3,0.48207796162854405,0.3762034285585045,0.5012258769168056,0.7279964538370999,0.4930736010478326,0.3149543458064312,0.7601728142317735,0.5222434974324274
4,0.133884440212223,0.45969576707835524,0.19003462292880244,0.4498854677139297,0.8982082576015505,0.5013683049225347,0.45847874859143506,0.4416508012926901
5,0.9326926729278775,0.49954452631837404,0.2918223339837533,0.6736717936378211,0.5769744565297491,0.44411255651037457,0.3569139308698974,0.5393903243968353
6,0.830195684758116,0.6469647627576115,0.8653418150040111,0.6027366974406423,0.6064889695996053,0.5561618106596632,0.8376735168396584,0.7065090367227583
7,0.6066346719065848,0.5097114739679592,0.40401936240132436,0.6375660180538221,0.4651572064423405,0.7929225256715409,0.6925081585208738,0.5869313452806351
8,0.21725187713682484,0.6183810973962341,0.3189107693743679,0.43129438118701463,0.9378527138803263,0.6365209714995576,0.44420384238052024,0.5149165218364066
9,0.5923565146059901,0.21844449199747515,0.4909794358560357,0.6241102674686608,0.45553859669583785,0.5702458480407717,0.6664548493661232,0.5168757148615564
10,0.4992878365468564,0.5533548059589101,0.5425634893057629,0.9094616200897109,0.48260368282238847,0.8738342081420437,0.38944084816387864,0.6072209272899359
11,0.20319323991030153,0.5076247914315687,0.6608119382661369,0.8402997170162082,0.6922512301259676,0.39155709167602304,0.49469968044850676,0.5414910984106732
12,0.21888320661861746,0.8739846710481685,0.8120137597708975,0.3459974711233732,0.45021919551870393,0.6081465057472256,0.5165485087925923,0.5465419026599398
13,0.5318612243656282,0.0,0.4944392788115295,0.3062564887690372,0.5278804764021156,0.6363561237657048,0.6718930223275267,0.45266951634879177
14,0.1251491976370668,0.05681873375129599,0.3955135773375144,0.3485284089259969,0.47597481376160383,0.7584816319107297,0.3350918535468421,0.3565083166958643
15,0.5043455045256486,0.41877531174900373,0.5166840352339108,0.6435397515163555,0.8675584533416181,0.12308896946057885,0.6000036206213518,0.5248565209212096
16,0.048914587769616026,0.7301159371210014,0.6030943793661557,0.7600745525579872,0.47868619857230316,0.42336869925082476,0.14761453989652426,0.4559812706477732
17,0.5789541080440528,0.6040163159594553,0.628533278664852,0.5954846247859639,0.7360109774167334,0.7775626129870771,0.5065480501631063,0.6324442811458916
18,0.5938438223354555,0.24189617164203026,0.11156902466914212,0.8124841754933477,0.5566840263536152,0.6362778497930384,0.5721647141969491,0.5035599692119398
19,0.7000247533829185,0.5913110833026421,0.16934826010555865,0.7421491018647425,0.8289482785405636,0.7559019495298006,0.8174947022688033,0.6578825898564328
20,0.7030392217983541,0.007440194870878687,0.006613506551892166,0.49710514525733235,0.18099375593194963,0.637603874070003,0.5699911221293613,0.3718266886585387
21,0.20162553774783906,0.6910166714754854,0.8148896545590634,0.10340126557142545,0.16662972628356026,0.9310769202718915,0.41070218157113325,0.47419170821148543
22,0.38649411098014547,0.7937528389990954,0.14933683654053423,0.1332231830833014,0.5628966910650356,0.3527950258153177,0.7213914163662992,0.44284144326424707
23,0.14804915441341643,0.6233747306456174,0.6726142990904931,0.8885206068415518,0.39179747301404516,0.6326038154788537,0.3213831992524706,0.525477611248064
24,0.9712936513824648,0.45161549067636625,0.4404068353546777,0.8721840837244957,0.5627804001659484,0.7076990445494513,0.5399256195760554,0.6494150179184943
25,0.5758856498619095,0.0,0.7340308831802227,0.18494433150582065,0.4320738567744791,0.5970349515289766,0.2030414873289363,0.38957302288290635
26,0.5032870289709677,0.31064011131071634,0.41178405975309845,0.3377464241703888,0.64112210462484,0.5167542926102403,0.5640770261321086,0.46934443536748
27,0.18660561318040417,0.5966345208153554,0.7864134320868168,0.0,0.1854614447666446,0.8352503537915381,0.34873955524288197,0.41987213141194873
28,0.4472654705111388,0.6221953523942418,0.46569496568206725,0.40941809207936153,0.6494361762693133,0.8021346623459427,0.5276856991711464,0.5605472026361731
29,0.216406524409461,0.6462344012139865,0.3518767724732843,0.9315015422720191,0.572798384761977,0.8968433797718137,0.6006503360420696,0.6023301915635159
30,0.08970631859300267,0.5014111349954226,0.7618388443276097,0.5630370865286979,0.901672930609344,0.5954370400858372,0.504693671294239,0.5596852894905933
31,0.40773325392175064,0.4931376708840277,0.24084900680173302,0.5546714226854987,0.6800940322050031,0.6648002259496807,0.5966499777656917,0.5197050843161979
32,0.0,0.9443560925023147,0.4666289594494723,0.46657133923696537,0.4618985477064728,0.19634135252210747,0.6704508048283127,0.45803529946366356
33,0.7784359033560505,0.15859132192465736,0.6082810132991144,0.7071675609241462,0.773628587210642,0.05426751968914355,0.2554490061054989,0.476545844644179
34,0.38297539683466003,0.42353275324767004,0.1191197530893023,0.6031114516910111,0.5392275199839621,0.8981135483563655,0.3048062354463879,0.46726952266419414
35,0.5408808015599366,0.9152638676247867,0.1792925550222307,0.5544990106356847,0.36786422432141425,0.6564356988987692,0.5444808718776629,0.5369595757057836
36,0.8612595876459556,0.2947100564158239,0.5506009519073156,0.5479382074712383,0.4772602008677503,0.46938450617656513,0.4501149925697107,0.5216097861506228
37,0.26736649264567236,0.3465638251122773,0.032662763074131324,0.8279054933870514,0.37736746896954243,0.4363620223885136,0.26564789389331245,0.3648394227815001
38,0.45438295677941526,0.7888824123180914,0.4973130266947773,0.484535118528506,0.6493965498892298,0.8169187567802003,0.544259666502381,0.6050983553560858
39,0.39613673390641424,0.7145270701133392,0.5225813576499151,0.8627659864601569,0.7363867536075824,0.898936099323652,0.25069864708429257,0.6260046640207646
40,0.7216496007653883,0.23615009763883618,0.2559726203430214,0.6067980189448829,0.9458959725667354,0.7107496290108586,0.40035584599699875,0.5539388264666745
41,0.0,0.7386863192968803,0.6233287060988544,0.3664152887728867,0.6202302968128275,0.4695888979699999,0.503526655094425,0.47453945200655345
42,0.7290686494677566,0.2947881890120491,0.6388077512216903,0.4423875506797681,0.7450155384209922,0.6670534328248156,0.7164289452849177,0.6047928652731415
43,0.0,0.18456405498819786,0.8664549729658736,0.6345885462783221,0.5048570980816774,0.42418366084031794,0.64689023560144,0.4659340812508327
44,0.5011224502180257,0.19369001032271893,0.6565946454396523,0.5745707410897845,0.2799465255437026,0.4757113581961868,0.8286264727209619,0.5014660290758618
45,0.7048034236015496,2.5000000000025006e-5,0.4452464651989724,0.44181827968459875,0.026826779548529765,0.7158656456760932,0.8889453833674181,0.46050442529673735
46,0.20198570901704688,0.7538902760880768,0.6155702495570163,0.6695072975788099,0.5640825309191021,0.4428657867832273,0.6715355578795543,0.5599196296889762
47,0.3176312000250376,0.5869571355173158,0.726313377229953,0.3928517868878182,0.7239421806416592,0.7307075342229926,0.7918969058600431,0.6100428743406885
48,0.3857716024179998,0.698564032879375,0.8514578728585788,0.26685185612210005,0.6774775989257902,0.7599484845201177,0.6569236075784234,0.6138564364717692
49,0.22668808109520508,0.34297977771106003,0.4047285049588969,0.24673671088032645,0.9294375723201973,0.6812906543949164,0.30545353927117525,0.4481878343759682
50,0.770705872396825,0.6359962993853252,0.4063839379410798,0.8570039607046562,0.6149425969904629,0.8309259296768765,0.3421700257434048,0.6368755175483758
51,0.06650213889266485,0.6579738273240481,0.5960714077007762,0.4550815498119962,0.7803134284216817,0.8261751777419905,0.534111935126302,0.5594613521456371
52,0.4565175829469554,0.20057945183838274,0.34077482318902147,0.8304886916258106,0.9587875306341713,0.7104426776362368,0.5977349379563173,0.5850465279752708
53,0.19262448445382066,0.3830723074621414,0.5761969774035296,0.4518790408751336,0.779669003904992,0.7385978824951566,0.7545463198933939,0.5537980023554525
54,0.10260362430079709,0.15082178299565752,0.6806444194164263,0.8044014619241646,0.047611641491344565,0.5919398167452031,0.18710660850611444,0.3664470507685297
55,0.719539856317809,0.7892011673818222,0.511384383446974,0.7575177438655945,0.7121138512430785,0.45989013174489957,0.8018209324041624,0.6787811523434772
56,0.29890984732731757,0.31018689467014854,0.31410694235926706,0.04158324967221683,0.6887144406980245,0.4736863994834006,0.619154081828246,0.39233455086266017
57,0.7272626312375335,0.6670533756128875,0.0785518386441338,0.7246335511382551,0.7360896802051792,0.891812541709589,0.8471607486128022,0.6675091953086258
58,0.42496935752903614,0.569690275998136,0.11585440045850486,0.6115700864860482,0.5519450468479402,0.4530943287866967,0.27029315635997986,0.4282023789237631
59,0.44841198852395003,0.6379696433281979,0.4323922580322942,0.7272740007491715,0.09815748553632603,0.5618657246035064,0.7600398560630841,0.5237301366909328
60,0.5170065877940715,0.8077150621480467,0.8821335782684299,0.6451817363999675,0.833823448143392,0.8905161905195242,0.7107166631913517,0.7552990380663976
61,0.453522352231245,0.6464416140294837,0.6555096718360468,0.8661643277545487,0.5156248712812218,0.6873078916892198,0.3581710531166114,0.597534540276911
62,0.45814437761201404,0.37441940509245425,0.5907901947850508,0.7834991049926453,0.6017289911605123,0.7558761889152662,0.8109105173014708,0.6250526828370592
63,0.422118865759203,0.19325537085408673,0.2829760695059985,0.721047288248243,0.6067712828305641,0.8660131326481606,0.6529260850383898,0.535015442126378
64,0.5148949729666689,0.0,0.1202676563140624,0.46292170481678885,0.4418055880942233,0.6455949302781252,0.6187097062749657,0.4005992226778335
65,0.43228312157810994,0.2775380930947891,0.6166224550820664,0.6668218668122644,0.658680489682174,0.8922495266020642,0.8761098275623533,0.6314721972019745
66,0.439372101594688,0.5528792292451152,0.48471461767511664,0.42840617629405003,0.6034654538480659,0.7038134767508604,0.22860266503141474,0.491607674348473
67,0.5007644952855208,0.3271213170782259,0.7383337307512394,0.6276949050819189,0.5834063668617139,0.7933064421962421,0.5012971641569244,0.5817034887731122
68,0.6693788075527457,0.289088520354753,0.4960403358473564,0.2261572476121823,0.5743384755267747,0.7406611915504197,0.5377881626240396,0.504778963009753
69,0.0,0.3437479513529081,0.22077024423594646,0.7150930836875683,0.3039601879379107,0.5806557298094819,0.630482559112975,0.39924425087668436
70,0.6032078610699596,0.05272526210897337,0.5327298683401726,0.6906069264752761,0.6718588504531744,0.37270093936472315,0.8221234687567812,0.5351361680812943
71,0.560296061710361,0.4829548066895056,0.7538803914273177,0.618446839196989,0.3174267970626097,0.7355482814624781,0.44081879355556386,0.558481710157832
72,0.6250831181029688,0.5882290880379729,0.5846353936471435,0.5734419156146477,0.635608910714763,0.6129669730602595,0.433411791467055,0.57905388437783
73,0.27623461708846914,0.5811391290478582,0.4134236626068914,0.5476707805447244,0.30572839613777125,0.780724497580095,0.56123047709022,0.4951645085851471
74,0.2543840588388754,0.2516869147086064,0.2305970961004125,0.05930026451390634,0.6944395692780551,0.8628808984443967,0.5324092067765076,0.4122425726658228
75,0.14207197438572966,0.5000014709109357,0.6263394934610057,0.5256005074805542,0.6639234574723964,0.7655251074672078,0.5941404768261664,0.5453717840005708
76,0.4057956715929869,0.4838488104003182,0.7422168541955984,0.43409201831104693,0.5159888207765442,0.32153879839896815,0.8492904127116128,0.5361101980552966
77,0.38052209418309996,0.8899416432757894,0.5392503525521507,0.019287102346972063,0.36731152154230357,0.7284189171940119,0.8483392195558622,0.5390101215214557
78,0.3802410318840498,2.5000000000025006e-5,0.02729881670879019,0.46359482434950405,0.6764998672304258,0.43423111941922726,0.9553086061179391,0.4195998951014195
79,0.5554584901846636,0.662816250215334,0.5973353135502587,0.5576081170112281,0.3260023294759725,0.4391871753261896,0.5105006863672363,0.5212726231615548
80,0.3936030060640828,0.4009478924859194,0.6301472680389467,0.7841931772694081,0.8658684190566313,0.3586693192164688,0.3512171232573462,0.5406637436269719
81,0.3938444584144546,0.26201171763073033,0.6126013904535301,0.2804439441908868,0.28670133131174463,0.19362153212513109,0.6091817161499008,0.3769151557537683
82,0.7192625814653221,0.02884922708516272,0.06672945380689016,0.7417834760592855,0.8728894901523709,0.8759420640381522,0.9004737393435911,0.6008471474215392
83,0.4420963007011055,0.5453167776654527,0.4022541389542242,0.5833797866706641,0.33860341265542293,0.5224582043085,0.6958723811517433,0.5042830003010161
84,0.3109602652887673,0.18363603221501562,0.7481490498467489,0.7341205940978596,0.9068120061683566,0.6863314413827813,0.6021323012515597,0.5960202414644413
85,0.0229647204172932,0.5828899929720106,0.45793202611063205,0.5628381421879669,0.48945709057624254,0.6603329685017282,0.5450937960682216,0.4745012481191564
86,0.7901005057520282,0.39021812670160255,0.06888433319412161,0.602667677931755,0.7618065933807922,0.6296586356722987,0.3274977957204646,0.510119095479009
87,0.5931482437660882,0.2985264898575804,0.27058434573635715,0.9022013602658353,0.5225635822859342,0.15861131424524505,0.7876147982341569,0.5047500191987425
88,0.5504069850264997,0.5446282444754098,0.6823732356604042,0.3118056785995384,0.48779760748159523,0.3993030579875143,0.5563059016714564,0.5046601015574883
89,0.7457369099917153,0.3328593134434323,0.10696311680284955,0.846888432865226,0.9890504709773053,0.8404119749450075,0.3775713970741439,0.6056402308713827
90,0.4239335137825202,0.904847130672429,0.24307389886074213,0.2780548010377931,0.1406551516143326,0.6597445982561907,0.5004288973401751,0.45010542736631176
91,0.733396400938911,0.16357761471311633,0.7287220018205952,0.8805543459141718,0.6077707531318441,0.692660360354292,0.26974451332168836,0.5823465700278028
92,0.5099455992549825,0.37583986005042636,0.5185009124364126,0.6287741618790665,0.6413287383897125,0.8337515481723901,0.5269609339810892,0.5764431077377257
93,0.0,0.4231147039017327,0.3525515237893152,0.6300723044005211,0.6299065309711585,0.42902898439280435,0.216853598802875,0.3830753780369152
94,0.7936179063201099,0.5012779007764838,0.8579965622328192,0.27752959830912427,0.0,0.4514036356041377,0.6293193448635249,0.5015921354437428
95,0.5916607006445275,0.42898338646750744,0.6101774103534302,0.5665837117913802,0.4143000932269859,0.6604512183287173,0.3223091123551678,0.5134950904525308
96,0.6449413969455308,0.7544439719674957,0.5680091329222129,0.5159893340974644,0.555249297644393,0.9610221256677496,0.6366256745972292,0.662325847691725
97,0.018107503008565357,0.654475363279797,0.6440695940226282,0.8075641641434476,0.5085440676676236,0.5665239728742543,0.5994493554706608,0.5426762886381395
98,0.7163820322593493,0.41345733583315275,0.6196697894914959,0.5791419958714171,0.7941438404913728,0.09062323978156345,0.761107309674185,0.5677893633432195
99,0.3235339832455594,0.7570313858115758,0.5128039363438686,0.5655168586235447,0.5608300478288053,0.2703237727206006,0.4302175024670774,0.48860821243443314
100,2.8571428571457143e-5,2.5000000000025006e-5,0.8507357903475113,0.6277964744462871,0.23427071218807202,0.6245768128517469,0.42929404382380243,0.39524677215514165
101,0.5177581637363228,0.006698296875468815,0.7796198734899981,0.24251235646716301,0.8838951145114323,0.41549524982382574,0.5071862836681896,0.4790236197960572
102,0.5444024381991993,0.04288898143125428,0.6332459990809205,0.5730870923501715,0.4518254718641363,0.6722158309884694,0.584951123493514,0.5003738482010951
103,0.33753669814732273,0.7491694168970774,0.3412381353650033,0.7393863242224666,0.9931820560324772,0.5009862821205243,0.39095096659969364,0.5789214113406522
104,0.6236598986436429,0.15807578448435863,0.7055301163474003,0.6079161046489368,0.5581470384600856,0.7527424896171682,0.6783508479103405,0.5834888971588476
105,0.7117625130797723,0.4372993877157237,0.22311430048970848,0.7406141348050623,0.35655425172777483,0.5245570654613836,0.739438960582051,0.5333343734087823
106,0.038075658927630145,0.7502588911805461,0.45303470325096956,0.573205488592845,0.15081807584082735,0.4577838233306993,0.4696357210305591,0.4132589088791538
107,0.2243877377985831,0.6366617092959013,0.5067463702087958,0.6991860917651508,0.77318327622963,0.3453115898825759,0.44270603756245114,0.5183118303918698
108,0.4160153818433459,0.55509789023219,0.7840605900431935,0.09070434895740331,0.5549062273636,0.46478211258140023,0.5909828272395842,0.4937927683229596
109,0.35657344816841874,0.8294172069590979,0.8312652510227444,0.8298955877439044,0.6613029925055016,0.5170577394084559,0.7504715921858582,0.6822834025705686
110,0.5043473448035717,0.5297131335309491,0.7255587639685225,0.5950438392208477,0.6391733695243238,0.6979730394426064,0.5696170057908003,0.6087752137545174
111,0.5296917257966035,0.7101507681742701,0.574834532978271,0.5308287553979675,0.31109027641905995,0.13205334022382462,0.11421999250893211,0.41469562735698984
112,0.0,0.36628387672943036,0.9493436946244262,0.7969487043067179,0.4074994377372631,0.2515315005936297,0.1824712594187673,0.4220112104871764
113,0.8978346847879082,0.8139806683178336,0.0,0.8327391666378375,0.34986099931302633,0.6029725755777597,0.42398095712107114,0.5601955788222052
114,0.4159786802204948,0.581471210848567,0.46989250712415315,0.8185719684874805,0.6456119797927878,0.6588548841784475,0.3956136312663313,0.5694278374168946
115,0.4504566650295141,0.6275423216987417,0.6332404160244314,0.5049097377575453,0.5561521097584463,0.3592244156827127,0.7539380251008869,0.555066241578897
116,0.4077211061380431,0.4279168152211187,0.7092232283887996,0.5703903847769359,0.533314652402271,0.20843970597071904,0.43823011031006565,0.470748000458279
117,0.7519106424192041,0.46771113582784735,0.4569478937303133,0.5056967448478403,0.12214524088630158,0.7008083090115029,0.5664050271931014,0.5102321419880159
118,0.0,0.45477467879450856,0.6102922401781528,0.3456169403163663,0.4247041821910009,0.4292185687581886,0.5231253954133687,0.3982474293787979
119,0.39289065817564495,0.5502159334409219,0.7748766195783174,0.49236174512011077,0.47057280242727,0.6902537327100288,0.364394318992282,0.5336522586349395
120,0.37485694616641574,0.785254565741137,0.0,0.2127298049771891,0.7473216346188521,0.5909039502266349,0.46714064934167704,0.4540296501531294
121,0.36588897273686,0.6298304891141041,0.7882266390595316,0.40677045741713164,0.8817889220374251,0.4719149049183927,0.7262373785016562,0.6100939662550144
122,0.6594836135177656,0.43323050423364634,0.5490148142652665,0.5906692445398513,0.3616213379759348,0.28494231223749494,0.5506803889754469,0.48994888796362945
123,0.42471075816524045,0.8760380304658704,0.6393051864297588,0.4611332779598724,0.5926693842046828,0.7494374680735539,0.49041491596984055,0.6048155744669741
124,0.4944750480429228,0.006948622045197311,0.44103037444628806,0.2788189390124779,0.6846024383521273,0.26173434941533963,0.8398588905039304,0.4296383802597547
125,0.4200815609233106,0.2076754121770934,0.8504797549612602,0.39904597884715304,0.32694665862404315,0.7582018109192782,0.5230848741114588,0.49793086436622813
126,0.31011044179297637,0.5663895949006607,0.7520576008177887,0.43703607210000606,0.18233036427937763,0.5176706388110929,0.820398143474398,0.5122846937394715
127,0.7621410277511645,0.6702802955689088,0.6182530868287199,0.688815325557377,0.5351428522250016,0.4540026190542247,0.5653560357567838,0.6134273203917401
128,0.31724521495700925,0.4402903023115532,0.09483693878935566,0.7198937282567213,0.7624745462493343,0.4307659024178017,0.3056915158378545,0.4387425926885186
129,0.7186446940220778,0.10908789162850237,0.7691545824637209,0.577798805295693,0.7115417503714613,0.5140888877916443,0.40364154693527166,0.5434225940726245
130,0.6404037881253756,0.8493953293175913,0.65564793711973,0.6886399881181274,0.4301288984376323,0.3227350667934206,0.4698151872175117,0.5795380278756269
131,0.5212477942007356,0.10298719361071866,0.4962149409220129,0.20597245739687797,0.7144843714983554,0.2545769845315923,0.22904453387888357,0.3606468965770252
132,0.518003825315639,0.5923945428293418,0.3456329860877115,0.6273272233142108,0.8533579142250964,0.400374833081954,0.41396407380774985,0.5358650569516719
133,0.6426008255612694,0.0630035183142553,0.6494867367169681,0.5463900786026477,0.46758882909035027,0.4651600695913217,0.3717681464960076,0.4579997434818314
134,0.6307927239572649,0.22635842905073883,0.5212326802810999,0.13587416457330026,0.4510133830391994,0.8445946765981684,0.9548158083645347,0.5378116951234724
135,0.39626204344704347,0.887744891101448,0.5509697597754861,0.7006413117680379,0.4729999279117818,0.6149992232747747,0.4821042312477442,0.5865316269323309
136,0.7252842069377136,0.26327798288205145,0.4624015910495215,0.4063007860871759,0.6333495269583974,0.4384435768762234,0.3824824743084971,0.4730771635856543
