Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Average
1,0.5967340134037546,0.22406793992720442,0.9350051114396754,0.8398296097652758,0.39099284398445444,0.5822024103903082,0.5948053214851122
2,0.9536805124907696,0.7051506462210461,0.547846951554098,0.6527827473234065,0.19697794954334882,0.9664385250435631,0.6704795553627054
3,0.9581700444460426,0.34819384839383516,0.5450254845641298,0.7075513535816138,0.28982052664558694,0.32690426769150605,0.5292775875537857
4,1.0,0.0,0.5366196890516535,0.6312727613595339,0.4225924852593294,0.930572627226674,0.5868429271495318
5,0.04987345886968558,0.9814709049485743,0.8300399840558438,0.47658254659684274,0.5139047684588702,0.09618526349563689,0.4913428210709088
6,0.9572450798194077,0.9249477667940187,0.6853446014213013,0.5288543054179387,0.7600087704851652,0.7664189226345431,0.7704699077620624
7,0.5109002374726048,0.4260116452907825,0.4357775636558731,0.18288635126207503,0.507617341004342,0.5778832145970306,0.4401793922137847
8,1.0,0.29317181107018586,0.7318392846601443,0.6654962952972123,0.4937160923598425,0.4650051549967439,0.6082047730640214
9,0.7562112057811238,0.7736686539240256,0.4634908466039624,0.4903337824681029,0.3509216477838194,1.0,0.6391043560935057
10,0.64715069294011,0.7743587840990868,0.3692103224886139,0.6020039389233464,0.6490726172009974,0.7044305649560243,0.6243711534346964
11,0.66084838378539,0.04863343654093466,0.10203049105710438,0.801857466210985,0.36938355055849514,0.28373275692650424,0.3777476808465689
12,0.5029020821572657,0.812084784277928,0.7636025889088047,0.9006815286278123,0.912274217026883,0.20775753032791125,0.6832171218877674
13,0.2934954842823731,0.46853496017712326,0.44691353016141905,0.031161631330810034,0.6757483599903448,0.6316294149679855,0.4245805634850093
14,0.0,2.1666666666919632e-5,0.6835322912818573,0.6518367034195558,0.8237645025918531,0.2824909088734892,0.4069410121389037
15,0.5657888700848893,0.7036156685658246,0.7744854220541643,0.24467761465387014,0.2781625933289038,0.5910874464501442,0.5263029358562995
16,0.9280513023191855,0.7981579660605448,0.12346888742279316,0.6719860086831583,0.17574667776294714,0.14405536865992558,0.47357770181809244
17,0.07815089807792312,0.6597610155948491,0.528742131717965,0.3964291891036745,0.25548406033598453,0.6173441886385265,0.4226519139114871
