Num,R_1,R_2,R_3,R_4,R_5,R_6,Average
1,1.0,1.0,0.8662423697449831,1.0,0.9130908744111351,0.9152614720148576,0.9490991193618293
2,0.5750552149758897,0.9426141817378606,1.0,0.808742314195152,1.0,0.8460601207566479,0.862078638610925
3,0.631322364444832,1.0,1.0,1.0,0.631800174621579,1.0,0.8771870898444019
4,0.5514560961345448,0.0,1.0,1.0,0.8161703816529243,0.8864177716135483,0.7090073749001696
5,0.25925727630795914,0.8480263666638514,0.8036908084505145,1.0,0.8177903091380763,1.0,0.7881274600934002
6,0.5207173819975423,1.0,1.0,0.7659643961084136,0.8254328611945104,1.0,0.8520191065500776
7,0.8310617782680358,1.0,1.0,1.0,0.5538732098894769,0.5564577548059767,0.8235654571605816
8,0.6291622164166034,0.44617936302426264,1.0,1.0,1.0,1.0,0.8458902632401443
9,0.7909568616963208,0.6948377156696619,1.0,1.0,1.0,0.5889047439068165,0.8457832202121333
10,0.42821328269514425,0.9936715192074475,1.0,1.0,1.0,0.6989511970727131,0.8534726664958842
11,0.38544383501000046,1.0,1.0,0.7421420361299014,0.6970047019604353,1.0,0.8040984288500561
12,0.5704638040128713,0.719154003797572,1.0,0.6525179050010919,0.9183677005706093,0.32886826387552576,0.6982286128762784
13,0.35724934231264316,1.0,1.0,0.25908801785724306,1.0,0.8354667528132336,0.7419673521638533
14,0.0,1.0,0.9274500353435935,0.6686614695994689,1.0,0.8653480350983606,0.7435765900069038
15,0.8270818641854029,1.0,1.0,1.0,0.7434298268453905,0.4473843693566674,0.8363160100645768
16,0.9517069240431314,0.7827053467636406,1.0,1.0,1.0,1.0,0.9557353784677952
17,0.29161590692429634,0.8360289362272872,0.8697802453180876,1.0,1.0,1.0,0.8329041814116119
18,0.523756659747127,0.7689037188276407,1.0,0.8749735045254008,0.9232319151561106,0.5980526964152812,0.7814864157785933
19,0.2350420796221423,0.753024973795582,1.0,1.0,1.0,1.0,0.8313445089029541
20,0.5972813261958584,0.17777734151789537,1.0,0.9789934256948344,0.8011734041432471,1.0,0.7592042495919725
21,0.45165947196762973,1.0,1.0,1.0,0.7884984703130089,0.42461253798118065,0.7774617467103031
