Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.8060016968782098,0.8783540281164479,0.9340086865028794,0.6950387574311029,1.0,0.9763476756616812,0.7548182447512419,0.8635098699059375
2,0.7399347444249016,0.7251283272231052,0.7441373035227228,0.9300076104716265,0.9895047843801774,0.7106366275840742,0.9721537847928037,0.830214740342773
3,0.5016010296409888,0.7795395311024689,0.8681880958267503,1.0,0.922581055398444,0.8948266796817704,0.7975516431994206,0.8234697192642633
4,0.8977078234275616,0.8726466417908061,0.858910327645877,1.0,0.7576137842791298,0.832924133478292,0.4286061867828453,0.806915556772073
5,0.6202915328775633,0.5848867205468371,0.8255027103960295,0.8188936936537646,0.8960226151718046,0.8450947841998002,0.7005656945626887,0.7558939644869269
6,0.7097343188265501,0.6859282296526074,1.0,0.8828589113881513,0.896322838238885,0.7517654335813971,0.45259806452248075,0.7684582566014388
7,0.7272764326605088,0.6437931601244397,0.6795853621661021,1.0,0.8556783810818372,0.9768550311790437,0.5767484713937032,0.779990976943662
8,0.9438860672656143,0.8394262880755758,0.8152023821343034,1.0,1.0,0.8673177530310262,0.7712287472327062,0.8910087482484609
9,1.0,0.7959687725334814,0.9816465690481014,0.8231592942725079,0.7607137108414578,0.8565812561396717,0.5404371852893217,0.8226438268749344
10,0.7971770636688593,0.774849205599135,1.0,0.9963646593423142,0.9944622746237806,0.7887174610935426,0.9350227071404886,0.8980847673525886
11,0.6789363615153965,0.8286022441878925,1.0,1.0,1.0,0.8076469251450982,0.8919505011132959,0.8867337188516691
12,0.9025488599773072,0.6171301838961675,1.0,0.9358612503603129,0.7364188967225935,0.7079740839482506,0.57453708790728,0.7820671946874159
13,0.8015971996256297,0.5283986196978242,1.0,0.7818546407769343,1.0,0.9128951789405335,0.8326141488764627,0.8367656839881977
14,0.559327869956848,0.9145489314957908,1.0,0.8342816804422108,0.9940489920043913,0.7526854332638779,0.7448352251579837,0.8285325903315861
15,0.6367813042698345,0.7729066873758599,0.8732480091781069,0.7905107700099572,0.8573002562738904,0.803632116796306,0.8422575454968722,0.7966623842001181
16,0.8159935220888375,0.7794730561728892,0.9772389045313252,1.0,1.0,0.860446320634307,0.7826571551595125,0.887972708369553
17,0.8755067680084345,0.5660518435174735,0.857141958920744,1.0,0.8295833130248204,0.9295096065173416,0.6491346532379972,0.8152754490324016
18,0.5115684886730874,0.946342459021664,1.0,1.0,0.8627686565659973,1.0,0.7781959991558463,0.8712679433452278
19,0.5863982946447247,0.5963444119938769,0.8570518648126326,1.0,0.9314843407440618,0.7284376079040183,0.48990860166804157,0.7413750173953365
