Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Average
1,0.6906266868972512,0.9513879215092831,1.0,1.0,1.0,0.9291045207527645,0.9262586796201135,0.9069354488822655,0.9255391572077096
2,0.561875737396101,0.47354775705984287,0.8147740649482395,1.0,1.0,1.0,0.7321569779977437,0.637398806531191,0.7774691679916398
3,0.9730297475207705,1.0,1.0,1.0,1.0,1.0,1.0,0.9753510445502734,0.9935475990088806
4,0.616719299613035,1.0,0.9654394761899326,0.5833655127343633,1.0,1.0,0.9064974110035988,0.8137094211560335,0.8607163900871205
5,0.8466534742842576,0.7801374211318296,1.0,1.0,1.0,1.0,1.0,0.9620081819341888,0.9485998846687845
6,0.8407805072139936,0.8130136460893341,0.8157744807397525,0.8646528916474799,0.7895141402729863,1.0,0.9455244787642624,0.9241803598490731,0.8741800630721103
7,0.949381839940364,0.8216256810091201,1.0,1.0,1.0,0.924908505551429,0.8676870797613075,0.7760350269008258,0.9174547666453807
8,0.9969613161988434,0.7505325649125824,1.0,1.0,1.0,1.0,0.8276539465767788,0.7924964037846832,0.9209555289341109
9,0.556808309310349,0.989956050898359,1.0,1.0,1.0,1.0,0.936721222671937,0.7214300568779762,0.9006144549698276
10,0.5811312416234219,1.0,0.9373235312659438,1.0,0.9364874973525793,0.7877612891602469,0.8445021717585409,0.9325273068664673,0.8774666297534001
11,1.0,0.6411035048769059,1.0,0.7056494134649263,1.0,0.9545672165851378,0.911692324039478,0.6949117572369898,0.8634905270254297
12,0.7672207803424552,0.5197359846769928,0.8798057109815615,0.8007595235969477,1.0,1.0,1.0,0.8122819759592714,0.8474754969446536
13,0.5618048921698237,1.0,0.9237190661620241,1.0,1.0,1.0,1.0,0.7591099441814573,0.9055792378141632
14,0.9894282616947999,0.9014895969330458,1.0,0.7732081872587199,1.0,0.8806796031519093,0.9493467486230021,0.7610278482215592,0.9068975307353795
15,0.38500070624782523,0.5131080245891619,1.0,0.6673898210170531,1.0,1.0,1.0,0.8293098526001695,0.7993510505567761
16,0.7400101223010762,1.0,1.0,1.0,1.0,1.0,0.9401437425938127,0.7179613148192713,0.92476439746427
17,1.0,0.12398156842994307,1.0,1.0,1.0,0.8288013446768981,0.9294569190667777,0.7810042745049255,0.832905513334818
18,0.9171330792894966,0.4948661979659258,0.9030618964503535,1.0,1.0,1.0,0.569181724411153,0.7696516058494363,0.8317368129957956
19,0.878346719671096,1.0,0.7255653359905033,0.9957727402537383,0.8750894567104262,1.0,0.8560142046619459,0.7847219599401347,0.8894388021534806
20,1.0,0.9906971281253625,1.0,1.0,1.0,1.0,1.0,0.5934136479611123,0.9480138470108094
21,0.7785740987176422,0.9173086842579606,1.0,0.8150129385568602,0.6807549312538806,0.8544385961892268,0.8941542831269921,0.7821492396512455,0.8402990964692261
22,0.6896527542247025,1.0,1.0,1.0,0.8287085452135278,1.0,0.7395202260401628,0.9577643229975704,0.9019557310594953
23,0.5937261818093876,0.7090956512445717,0.7927627869751986,0.9991116965061595,1.0,0.7768956205333563,0.9117600036679784,0.5167252376498949,0.7875096472983183
24,0.6337934803403745,0.7273187722962212,1.0,1.0,1.0,1.0,0.9117058031631444,0.7780561997634639,0.8813592819454005
25,0.6816544673511764,1.0,1.0,1.0,1.0,1.0,0.7223792059235274,0.7866089571790104,0.8988303288067142
26,0.9256468013146102,1.0,0.7404279986624612,0.7278962387800614,1.0,0.9460436219120332,0.929581260677632,0.9067509549447872,0.8970433595364482
27,0.7212601088162423,0.7120648014752029,0.8491026650745326,1.0,1.0,1.0,0.6268779309954573,0.8532084118067051,0.8453142397710174
28,0.5592784173834263,0.7530102140389894,1.0,1.0,1.0,1.0,1.0,0.70266351238084,0.876869017975407
29,0.8112239104131419,0.8291640868487832,0.802024254476324,1.0,0.880417773492818,0.6586788910564595,1.0,0.779450517300117,0.8451199291984555
30,0.6924203114972799,0.8114583364138914,1.0,0.6993559788298825,1.0,0.9076700585168047,0.8445860703481609,0.4395166380751095,0.7993759242101411
31,0.6228683121871429,0.555516122963346,0.6298787628741239,0.8809519899708842,0.7584155709456804,0.3814326494903098,0.8707009298692524,0.49487186301499314,0.6493295251644666
32,0.8116687145896005,1.0,1.0,1.0,0.5220076439211068,0.8983656902047475,1.0,0.5616903740602509,0.8492165528469632
33,0.8954291751657115,0.9222619869824402,1.0,1.0,1.0,1.0,1.0,0.9334131402464627,0.9688880377993268
34,0.7866751404425274,0.7375478931725649,0.9522487074516566,1.0,0.39630196120007677,1.0,0.8952189320757327,0.8551920970467393,0.8278980914236621
35,0.9410448898598389,0.8851463951925015,1.0,1.0,1.0,0.9243598623573411,0.9272160005837784,0.8457061189531405,0.9404341583683251
36,0.7820115407536623,1.0,0.8402291348639535,1.0,1.0,1.0,0.989792550348809,0.6662494057098324,0.9097853289595321
37,0.9685068466578894,0.6818453732052935,0.8384500658905719,1.0,1.0,0.866196899000302,0.9487097874904161,0.8777077387285529,0.8976770888716282
38,0.9463069407170275,1.0,0.9926394463703883,1.0,0.8010919787037015,1.0,0.8467931133326497,0.8734788817677216,0.9325387951114361
39,0.9594925882569812,0.6368499425509305,0.8325882746335536,1.0,1.0,1.0,1.0,0.8034571455575251,0.9040484938748738
40,0.6418058084762355,0.8265246534731413,1.0,1.0,1.0,1.0,0.8215703551180308,0.9009172020484096,0.8988522523894771
41,0.9699010086315225,0.5685630064881286,0.830896384974099,0.8578910999826388,0.825697850207627,1.0,0.9192018020907943,0.7916859425120718,0.8454796368608603
42,0.6865499713029777,1.0,0.9737039291449409,1.0,1.0,0.9275686110944139,0.9070985833691778,0.8026645325446379,0.9121982034320184
43,0.509429797479465,1.0,0.808576879310358,1.0,1.0,0.6039046174235022,1.0,0.8823100051456688,0.8505276624198743
44,0.7916037335985167,0.6001463780412627,0.8693777535738628,1.0,1.0,0.9652628884821379,0.8576671598006944,0.5747518091316534,0.832351215328516
45,0.7866158189921894,0.7961713600533828,0.8550876957670444,1.0,0.36155253017918637,0.5370667820120762,0.8113438491317306,0.7357909093190402,0.7354536181818313
46,0.9646643776037868,0.9965583350428934,0.694298951997163,0.983607363660409,1.0,1.0,1.0,0.8782151793809145,0.9396680259606458
47,0.7377336714079814,0.9238469065615476,0.9871970413709232,1.0,0.9763561099807343,0.9668614800734548,0.9947282615841131,0.684722601040651,0.9089307590024256
48,0.4426014612627212,1.0,0.5778866514515376,0.8999983948430338,0.9560786255351668,0.7765373129454874,0.928949425562117,0.7214376586607298,0.7879361912825993
49,0.9971969644110253,0.5469772666170802,0.6685783968860864,1.0,1.0,0.6310841396886557,0.9035021783964896,0.751442371931287,0.8123476647413279
50,0.874601394714044,0.8916381411680121,0.8193237957697281,1.0,1.0,0.8593729538388706,0.9997228484546408,0.7822605808667686,0.903364964351508
51,0.7823960565097678,0.7683009103102547,0.9532137817265058,0.8766341388451694,0.647269411757794,0.9767913976621951,0.9408215682421993,0.9372941449080008,0.8603401762452358
52,0.6492790610512431,0.8660090310084534,1.0,0.9248620549590437,0.9786122022889269,1.0,0.7352329377972091,0.8519294460349974,0.8757405916424843
53,0.6078384756756406,0.8754187281529233,1.0,1.0,1.0,0.46584709416423425,1.0,0.8739593374404214,0.8528829544291524
54,0.7406483219148989,0.9868996797265809,1.0,1.0,0.8584379709340025,1.0,0.8366009489806685,0.8234416049023722,0.9057535658073155
55,0.46648454273309353,0.5059785136209793,0.6133421678449221,0.9513073235277054,0.38077271854901895,0.9629473396229845,0.6227207273818411,0.6383890754459334,0.6427428010908097
56,0.670713686250856,0.7760083375108279,1.0,1.0,1.0,1.0,0.7065913307366708,0.7726270446799051,0.8657425498972824
57,0.6078187170160575,0.7650358433231863,0.49316003604091524,1.0,1.0,0.7100611471701602,0.7717440649121575,0.8872316017315335,0.7793814262742513
58,1.0,0.6706403706300995,1.0,1.0,0.7024618978624196,1.0,0.9582092314269868,0.752961409329833,0.8855341136561674
59,0.8486455130303212,0.969359903398882,1.0,1.0,1.0,1.0,0.7938085192725205,0.9195903556571332,0.9414255364198572
