Index,Mean,Var,SD
P,0.5532138425060102,0.050955187590456565,0.22573255766604994
Q,0.6250249293997872,0.07101745221045964,0.26649099836666085
R,0.8667046543808218,0.03070953622390687,0.17524136561869993
F,0.6818383871740228,0.04553364716002223,0.21338614566091732
