Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.7627790935060714,1.0,1.0,1.0,1.0,1.0,1.0,0.9661112990722959
2,0.46437993668381394,0.9390842084578277,0.957821084414946,0.6456321448790608,1.0,1.0,1.0,0.8581310534908069
3,1.0,1.0,1.0,1.0,0.6639232106266066,1.0,0.8855191729830946,0.9356346262299573
4,0.6493852801730069,1.0,1.0,0.7517884947831308,1.0,0.9122430970017571,1.0,0.901916695993985
5,0.622192917883868,1.0,0.46509823258110927,1.0,1.0,1.0,1.0,0.8696130214949969
6,1.0,1.0,1.0,1.0,1.0,0.8350822949681393,1.0,0.9764403278525914
7,0.8076080145717421,0.5167257138958973,0.6879781333539565,0.9895967910649202,0.8198199916568821,0.8268296357860025,1.0,0.8069368971899143
8,0.7512530725789215,1.0,0.48725495632043503,1.0,1.0,1.0,0.9427346557210339,0.8830346692314844
9,0.550894822827954,0.7004906472105197,0.7470871792410775,1.0,1.0,1.0,0.9282761070047835,0.8466783937549048
10,0.5185471084346723,1.0,0.7689469061615286,1.0,0.747772099593864,0.8446445631567944,1.0,0.8399872396209799
11,0.6751435354149887,1.0,0.8441052467567334,0.8364940985997846,1.0,0.9106388318314033,0.7536928805514834,0.8600106561649133
12,1.0,0.6257610421447265,1.0,1.0,0.9578264538607209,0.9559533595332643,0.9175010930513083,0.9224345640842887
13,0.69528815984095,1.0,1.0,0.8852825256483986,1.0,1.0,0.9160017168333137,0.9280817717603804
14,1.0,0.697753604395046,0.755076928125981,0.8970201264998287,1.0,0.8660012179543798,0.787533688484398,0.8576265093513762
15,0.3993582890059463,0.9025154306970241,0.861774246271648,0.7937454562534276,1.0,1.0,1.0,0.8510562031754352
16,0.6116674535859834,0.7134854986931939,0.9292190656889012,1.0,0.7538915090724989,0.6891983615175277,0.9887482360076907,0.8123157320808281
17,0.7855301010184174,0.8473936046470077,0.9697173719092363,1.0,1.0,0.8174446367256061,0.9686596150465396,0.912677904192401
18,1.0,0.871666077065188,1.0,1.0,1.0,0.9976976896346414,0.9473081684912056,0.973810276455862
19,0.47995058191812606,0.7215305191397176,1.0,0.8349782562655298,0.8254933353340507,0.8664783442223242,1.0,0.8183472909828211
20,0.5003633493178649,1.0,0.6324779826003948,0.8926995235974323,0.9755959036975719,1.0,1.0,0.8573052513161806
21,0.6879132149305127,0.9605044715914239,0.5685024279118905,0.5541319379750362,1.0,1.0,0.8570139684573692,0.8040094315523191
22,1.0,0.7757903042349427,1.0,0.6964115163366412,0.7007660998713737,0.7720937611902144,1.0,0.8492945259475961
23,0.794699773902558,0.9197139291609687,1.0,0.7074269104349733,0.919698148133654,0.914606862180791,0.9845217839836576,0.8915239153995147
24,0.6290696148525219,0.7878277862754722,0.5594827950266633,0.8756655457280608,1.0,1.0,1.0,0.8360065345546739
25,1.0,0.8364468309865714,1.0,0.5496466339109747,0.8233478593484626,1.0,1.0,0.8870630463208584
26,0.6733781757281262,0.8930728577079807,1.0,0.8511083064946562,0.6655881606676843,0.9256549720623202,1.0,0.8584003532372525
27,1.0,1.0,0.7989753519341302,1.0,0.8994812166946048,0.9224147981819306,0.8894042901965182,0.930039379572455
28,0.6446215663560878,0.9502279342758208,0.5616161680278028,0.6700188343888932,0.8376730036802359,0.5601012157894316,1.0,0.7463226746454674
29,1.0,1.0,0.8532749118312739,0.9157384529197159,1.0,1.0,1.0,0.9670019092501414
30,0.8779107819518793,0.9850944576667959,0.7372412167872215,1.0,1.0,0.668952433423131,0.9529545526632778,0.8888790632131865
31,1.0,0.9205211747377285,0.930070091107438,1.0,1.0,0.670407141654967,0.8912348376915746,0.9160333207416727
32,0.5393867322246716,1.0,0.8934700497217399,0.6369225919198133,0.9503691672155578,0.4369938348396331,0.8479917672397492,0.7578763061658808
33,0.7741502387839904,0.7514874290791472,1.0,0.921274376327137,1.0,1.0,0.9632319461506453,0.9157348557629886
34,0.7467228414699747,0.8571549066728967,0.7265083859441522,1.0,0.6645969351883761,0.41405620524588604,1.0,0.7727198963601837
35,0.6871681430879278,0.6687486853543886,0.6527880234366613,0.7912393304506212,1.0,0.8096063421830147,1.0,0.8013643606446591
36,0.8423748444681121,0.7415717267272542,0.8006344117168928,1.0,0.8619063630076571,0.7482312207225418,1.0,0.8563883666632083
37,1.0,0.6849693619626993,0.9584033698699305,1.0,0.8436475849533086,1.0,1.0,0.9267171881122769
38,0.8788495621471187,1.0,0.756115583064046,1.0,1.0,1.0,1.0,0.947852163601595
39,0.9057916362013476,0.755417023314555,1.0,0.9760996111797977,1.0,1.0,0.9619656344110364,0.9427534150152482
40,0.8381818406283962,1.0,0.9570039389613749,0.8473551894717388,1.0,0.938481809737713,1.0,0.9401461112570318
41,1.0,1.0,1.0,0.7812600548541427,0.8414133100906493,1.0,0.9465528242376735,0.9384608841689236
42,1.0,0.45903766820382486,0.9223768169957632,0.8321351071471313,1.0,0.9303817674763221,1.0,0.8777044799747202
43,1.0,0.7197397660742931,1.0,0.72035172237877,1.0,0.9848683341541419,0.9185353954009041,0.9062136025725872
44,0.8239579233464108,0.8545200808108617,0.08859899266396604,1.0,0.7932666850105039,1.0,0.8503703098082983,0.772959141662863
45,0.5826674675826825,0.68717458935396,0.8598550054626544,1.0,1.0,0.9094884087983427,1.0,0.8627407815996627
46,1.0,1.0,0.9220151124338398,0.4323124683893237,0.950089320352717,1.0,0.9989487957090643,0.9004808138407064
47,1.0,0.8212442821641376,1.0,1.0,0.9291335949636067,1.0,0.731130986095808,0.9259298376033646
48,0.9764847987497304,0.9365832450236449,0.7089499263641617,0.9735506418514795,0.9779449834064635,0.9357580098987055,1.0,0.9298959436134551
49,0.6930267380399237,1.0,1.0,1.0,0.8398379140602242,1.0,1.0,0.9332663788714497
