Index,Mean,Var,SD
P,0.5593105496950618,0.04151312801499596,0.2037477067723609
Q,0.7478500420284674,0.056213012094768075,0.23709283433872075
R,0.7194187683867173,0.06823067604774026,0.2612100228699892
F,0.6927115508994687,0.03703576214426888,0.19244677743279798
