Index,Mean,Var,SD
P,0.5520004086708172,0.051212270147513665,0.22630128180704956
Q,0.6416997352831191,0.07597840129024826,0.2756417988808088
R,0.8459447917775335,0.03361404220213804,0.1833413270436811
F,0.6802150871474937,0.04714093853285871,0.21711964105731824
