Num,R_1,R_2,R_3,R_4,R_5,Average
1,0.21726722499777168,0.6052710080535448,0.8111038713666505,0.6808216170718581,0.3299286075960429,0.5288784658171737
2,0.22635058928145915,0.34442449920122786,0.7281929569574285,0.40538556708792683,0.23704213407051267,0.38827914931971097
3,0.28693190905782123,0.3332143157359242,0.4680931682037029,0.431225645551512,0.28225796262747305,0.3603446002352867
4,0.37933250470470503,0.6109319810240171,0.6627858247714077,0.536827738602893,0.3141832928398366,0.500812268388572
5,0.20431841437805734,0.43088523383044386,0.9451229862154148,0.6886160679736536,0.4450656413878169,0.5428016687570774
6,0.35782155250465053,0.595758274907047,0.5678058286473114,0.48559371379464167,0.2845957481907434,0.4583150236088788
7,0.2845914128305424,0.4743190213842369,0.6993087804691462,0.37944936947352415,0.2179359011040076,0.4111208970522914
8,0.23008303019281778,0.38019145702970353,0.5820149356056282,0.384673433568094,0.2053014103808242,0.35645285335541355
9,0.3058844268641854,0.7040781124069729,0.4928135858924391,0.8796514777112563,0.3906595130884829,0.5546174231926674
10,0.2893539240591763,0.49906285940013523,0.5449730496299016,0.38927429207840836,0.2759941747395643,0.39973165998143717
11,0.2878416502557142,0.2827581163421505,0.45004999108519705,0.6523431612556164,0.22621362274318318,0.3798413083363723
12,0.23120205774932123,0.4932312855356171,0.4980889703598933,0.452136996423738,0.23120386405705462,0.38117263482512487
13,0.6572106911636932,0.7142275367149075,0.9021377421940039,0.872524563427989,0.5032372940857187,0.7298675655172625
14,0.2688420459838175,0.273433474733905,0.961747285475063,0.360049393471513,0.2179778879354526,0.4164100175199502
15,0.23193756974538238,0.5346942285722555,0.569030773707675,0.6614297553702074,0.2319393817994357,0.4458063418389912
16,0.3402775273874612,0.798603927138713,0.6844573518500391,0.4974995659633038,0.2691878792026709,0.5180052503084375
17,0.1871473027938563,0.27725789735359835,0.5866481525946456,0.4267870160325378,0.19309059426263225,0.3341861926074541
18,0.4233626841084256,0.7710813693035983,0.4921264937378299,0.38791130326712003,0.2719712590301134,0.46929062188941756
19,0.2246699500920189,0.4037701956838243,0.6699840547150981,0.5383757549132818,0.23934838296481598,0.41522966767380787
20,0.2406027122859614,0.4071168195312571,0.6559867491535809,0.30524752196796306,0.24060806009304964,0.36991237260636245
21,0.20491689725880333,0.3835885823758201,0.7103664293168908,0.3699856397200995,0.21888963614549808,0.37754943696342236
22,0.2683112088476647,0.5488435774330626,0.5414736870668011,0.5285131011768683,0.44214481425924307,0.4658572777567279
23,0.31656311400425474,0.39264643244659075,0.7235757294553945,0.6029727397780228,0.24119750432911144,0.45539110400267485
24,0.4473465689247392,0.35105850050568993,0.8974610102950422,0.3829803656831862,0.48858920277611845,0.5134871296369552
25,0.3241266491347908,0.39346106250467794,0.5771787677694673,0.49734374646212404,0.1678494575267449,0.39199193667956095
26,0.2333319321241081,0.40251867136787123,0.8077029624299517,0.7147880534011563,0.2627264377638408,0.4842136114173856
27,0.20027779988440034,0.46926345264249414,0.5599304763530495,0.35551006801960616,0.24698801532876022,0.3663939624456621
28,0.3015501563669748,0.27044520300033104,0.6192073868394179,0.3124813029885294,0.22401589859401008,0.34553998955785264
29,0.27864795049226737,0.6188137709795353,0.4893586027000966,0.45151060813492333,0.24248917916771995,0.4161640222949085
30,0.17044464586785946,0.6577658667911291,1.0,0.5352297610982092,0.45645731718567795,0.5639795181885752
31,0.445421262938301,0.6541829431501582,0.8498542145111904,0.769477181706195,0.5308322147915715,0.6499535634194832
32,0.36981730146563063,0.44025676043673645,0.6163604118606526,0.4035841001959462,0.26416523934808983,0.4188367626614111
33,0.29359661254222463,0.45373786924893295,0.7479072871890912,0.4871079238907546,0.2967987269686384,0.4558296839679284
34,0.3180708591517763,0.38806365364088224,0.43979978816176746,0.43196352873323535,0.2968721503138128,0.37495399600029483
35,0.30943631524971643,0.5581028010589677,0.5042570981208582,0.40785682125566997,0.35485549561125856,0.42690170625929413
36,0.21543219157177182,0.3568606338162808,0.757778913473487,0.5210899134975655,0.37699616184387685,0.44563156284059635
37,0.4233626841084256,0.7710813693035983,0.4921264937378299,0.38791130326712003,0.2719712590301134,0.46929062188941756
38,0.26198840212612023,0.43664750062438684,0.7935289349403569,0.5602526983691121,0.2994251181795594,0.4703685308479071
39,0.21452115757560716,0.6104374353724403,0.5416162726024377,0.517236615838934,0.3257160149085929,0.44190549925960243
40,0.1746034246088016,0.6276387314868822,0.7755557515416607,0.4966046783322922,0.60673040156215,0.5362265975063574
41,0.33116701142541977,0.5160806889194911,0.49795722262045494,0.4446131107270166,0.2662367719460962,0.41121096112769573
42,0.3359028588522935,0.3803815745790859,0.5115133624592061,0.572432761111271,0.2277673681007033,0.40559958502051197
43,0.290571574306539,0.4741759442476281,0.5521447974889852,0.5584677085541285,0.17070687338909243,0.40921337959727466
44,0.27403904874914603,0.4071188838368148,0.7385184238558383,0.4365292024858547,0.32737184806884667,0.4367154813993001
45,0.20787880325902947,0.460636080163261,0.4038942458181372,0.4751554097249548,0.2672750369753893,0.36296791518815436
46,0.2025468541916452,0.4778158878624814,0.5107648454207531,0.32691913415604346,0.26675057297384,0.3569594589209526
