Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.0859306206471436,0.2577951273319231,0.11260018220964771,0.2064326010982395,0.05630009110482389,0.16889918826165992,0.018766678268244276,0.28234576477188195,8.163476231403377e-7,0.2064326010982395,0.0368278102135996,0.24926644267810275,0.018694983200857704,0.13086488240600394,0.016326969493066387,0.1525152408689432,1.3091036970299876
2,0.039103823632886656,0.16256490965080783,0.06844861870078206,0.2346229417973202,0.04390607455964706,0.2541748536137634,0.04390607455964704,0.16684250575307422,0.04390607455964703,0.3073425219175292,9.97085774880008e-7,0.2258022205305628,0.0391038236328867,0.18489200874150308,1.1030178411751148e-6,0.1853814482463268,1.4432468205017752
3,0.04736944110359604,0.24648895710325935,0.034442422919445215,0.33158846805135817,0.06888484583889051,0.2857840910004004,0.050116252245940886,0.1673219451478103,8.644972325139026e-7,0.2327489889065929,0.03325015955711151,0.09974941467474073,8.644972325079039e-7,0.25057923154584416,0.03324989355796305,0.11842415935258141,1.4653705115651752
4,0.058784520769400786,0.23513842010246758,0.11756818132595839,0.2580783414821157,0.08817678115410126,0.21102130534078237,0.04101250361046473,0.24116721364022928,0.04101250361046475,0.2099447390277367,8.81767679264684e-7,0.2255684417578553,0.04521890201567999,0.11756877700885512,0.04521890201568001,0.06451958537052893,1.126013647461142
5,0.10835152953883125,0.24873581711526982,0.052198364375812455,0.365387715457692,0.023319125805200812,0.16323307224220254,8.938958693165813e-7,0.18403716292894715,0.04663784741330003,0.14207581589718263,0.10726733268831257,0.17877945990743943,8.938958692979734e-7,0.1668606766886541,0.03551914340884312,0.17759514874057328,1.2534097379559224
6,0.09381326258714338,0.343985465189501,0.05740738040433816,0.14373810174542284,0.011781862852354545,0.12508610130117892,0.03827158693622542,0.27563084342658234,0.01640211706249597,0.3203625638447791,8.365075746182396e-7,0.2788358581476417,0.013826238729266051,0.17672666787882876,0.03226206251395548,0.07186905087271142,1.4724693048132926
7,0.1318788067705403,0.20713731988712036,0.037044480702185606,0.2214381980906967,0.051448142632593716,0.20713731988712036,8.242421961353402e-7,0.14762546539379784,0.04896492293466454,0.25080969533389436,0.012862501907174211,0.24935024508171075,0.021979878057614703,0.24177773548346576,0.04395987700424547,0.1265845865909789,1.3037211314975703
8,0.12240703411991816,0.37576034645267925,0.05272787345741532,0.21845001959266802,0.090519594167789,0.26597028064847406,8.976503288761198e-7,0.18361027576432606,0.05951292560823114,0.22598337284239423,8.976503288698911e-7,0.0912858137161774,0.026363936728707675,0.15442132530468133,8.976503288761198e-7,0.1329845086455518,1.2969318859339045
9,0.07498258748685031,0.18561787420139805,0.07498258748685019,0.3749179988129794,0.04032994379783804,0.3357873752609567,0.026886629198558786,0.24659615950358377,0.04931999110752593,0.13605851060068314,0.03314593368416147,0.1632702780294208,0.0374917155249858,0.08617935333143453,8.435631212941292e-7,0.13443221840965183,1.3257195363002166
10,0.09084404773094922,0.1661047234463441,0.0908440477309492,0.24224729648221302,8.55439372454627e-7,0.18664230699751844,0.0498315104678452,0.2649591827816965,8.554393724605628e-7,0.1739862357904886,1.0439252949079267e-6,0.23254655053558712,8.554393724664986e-7,0.2774368208844275,8.554393724664986e-7,0.22455281146919637,1.5369518567749434
11,0.05714046633378672,0.30129138331749683,0.05871606183469501,0.1891956414437959,8.285485936564139e-7,0.13558076733060825,0.030129051546978838,0.21090339226814378,0.028570647441190204,0.25713546269285154,0.04566804809365163,0.30129138331749683,0.05714046633378668,0.1818765156296457,8.285485936506646e-7,0.14535905531868473,1.4452672026374473
12,0.06221842858520999,0.22865337383135592,0.06851052265115723,0.2799832008314774,0.04176304507131358,0.2524705444014186,0.03175732740550378,0.177593914327562,7.621748886844458e-7,0.2731128588977424,7.621748886791571e-7,0.20881515227152087,0.02959910411669917,0.17127486791698826,0.034255261325578615,0.13999087401669463,1.4637895729895203
13,0.0779657248469699,0.3118613400796197,3.3928769242264342e-6,0.17234535707266435,3.959882362122328e-6,0.22404871214004068,0.025988574948989956,0.1299428747449498,0.02545036676870691,0.19175316152571686,0.03395270874186099,0.32821030252490585,0.022635139161240662,0.20650364299319873,0.02263533533296979,0.2266994063588796,1.5827295948799511
14,0.13520449377612725,0.2366065893273668,0.06760224688806364,0.23750476596245093,0.03380112344403184,0.3154758029030941,0.03943447536288679,0.09293661003662945,0.030066125138125933,0.27361814475176194,0.0275367813332567,0.10515828549252647,0.04681252869291253,0.25334992835692977,0.011267041148010665,0.09362505738582502,1.216550368433169
15,0.04720579292273082,0.298547040414869,0.08092435805641666,0.23069579264698262,0.019878183202761985,0.27649097842150455,0.03026246309792985,0.18859196573340303,0.07769482849959769,0.25330104652714075,9.193888335879991e-7,0.17890762455691667,0.026974786018805527,0.1357033114495459,0.060524926195859696,0.09429598286670152,1.3130674852341282
16,0.06120654717648785,0.2823813000079181,0.04080398744541608,0.3672320852640636,0.08068026769909563,0.1836170570806234,0.0328708567704702,0.2623102279949946,0.049306285155705315,0.230086358260341,8.874842154047318e-7,0.14588759184218075,0.03278888925262107,0.09836644625136973,8.874842154047318e-7,0.13246032483028206,1.404682783063546
17,0.1370712735247049,0.18170178307606555,0.045390349308035524,0.2577734461647918,0.035608302382889985,0.28486257341261045,0.023739188726135778,0.16775078952534034,0.03560878308920368,0.2904978840688998,0.037272063776953086,0.18170178307606558,0.04659039449680428,0.17238345235621438,0.022845269652678846,0.07920266336260584,1.2317487500851878
18,0.10229067513453222,0.3068720254035967,0.05612976471040331,0.168385196738098,9.120912906884869e-7,0.2958129791849639,0.04262130217116766,0.17653363874785688,9.12091290675829e-7,0.16838519673809796,0.10229067513453223,0.2047549770146958,0.028210702020362282,0.15343488751112294,0.04084014260619032,0.15343601270179835,1.2552298280804612
19,0.08464683178848464,0.253940495365454,0.0335858440341124,0.39183294647918593,0.04566471177846506,0.18202032543283458,0.037317461857855574,0.253940495365454,0.027988096393391677,0.21830695626243835,0.028215684662167215,0.06426880310437347,0.022390562689408224,0.18658712120940557,0.04232341589424235,0.126970247682727,1.3557347818037457
20,0.08329214283909264,0.2483236902030651,0.04899523688292781,0.15376963967603074,0.025628619261546703,0.2449761844146391,0.020693661543901426,0.35179187376069626,0.017085746174364428,0.18794044006034316,0.015915656046358348,0.29152150043310937,0.02562861926154668,0.17939756697316106,0.02069366154390143,0.08434576092531572,1.4841333128927212
21,0.05408269622726077,0.21129258762032774,0.027041348113630407,0.18928164914414783,0.02704134811363027,0.37235981926824213,7.571308148884504e-7,0.2884307213835505,0.024036235960375366,0.1892822981150866,0.024035893448629206,0.14543756307546604,1.0212463796258348e-6,0.27068385175397097,7.571308148884504e-7,0.17699145226767235,1.6875198852569286
