Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,Average
1,0.4654829641278393,0.931445856619374,0.7895195477263446,0.5311498793667299,0.6781901351535062,0.5648690099718613,0.7209142825216512,0.5874220973052933,0.658624221599075
2,0.34476377151444515,0.6017776882527482,0.570698134738852,0.8690874195377373,0.5314374734556301,0.5314408760470776,0.6859266402520693,0.43154520993796897,0.570834651717066
3,0.4017687548021927,0.3365348509202157,0.5532522711669388,0.9156717774593569,0.6015086065903853,0.7481198787375885,0.3990767486348899,0.8033431073837881,0.5949094994619195
4,0.4536332925018563,0.5866609117976253,0.9102824858189544,0.6994589334379437,0.8287346678044737,0.53199139098382,0.9339169834810216,0.752283486733705,0.7121202690699251
5,0.5698643443728728,0.31929565821622147,0.5948876031431178,0.6739821643887666,0.9647713311577062,0.8772311739442812,0.5993055865605748,0.5630788943791722,0.6453020945203392
6,0.3197797323916038,0.5066342672224138,0.39792069492213,0.5898232159557161,0.4605862423286849,0.43036200866798374,0.6138719248442718,0.5521513192223517,0.48389117569439444
7,0.9051626242460543,0.5423178263134829,0.7707664856101037,0.5935693710090831,0.693602308030516,0.5074258749699161,0.45496348859421915,0.9268968928790722,0.674338108956556
8,0.3062638698726352,0.6034196535107978,0.6239953118921734,0.6732241949405242,0.7838452804071658,0.4522742145744627,0.780899884903339,0.6015778891947353,0.6031875374119792
9,0.5931007741743375,0.33340511398057915,0.40614987887004406,0.637204948759558,0.99216024326392,0.8704772239149994,0.7430911615646824,0.5950991730266059,0.6463360646943408
10,0.612600445160675,0.6604878087146414,0.5713752551066892,0.650776343620513,0.7126244489064233,0.5160280314557966,0.36044353456331,0.3562649883547431,0.555075106985349
11,0.3276661869156021,0.6835984735007111,0.4099483141084095,0.7744461932014054,0.6125177221430734,0.4694407100780449,0.7444482504489266,0.5503644463586755,0.571553787094356
12,0.48066828682934026,0.4728743252342567,0.569509867382565,0.8063402799628709,0.5126100296541166,0.5746730383115268,0.7058370275734905,0.7566041181763697,0.609889621640567
13,0.3420329189173817,0.4197779537344541,0.5356072784154546,0.6728232971818653,0.8418379270448115,0.407805958232893,0.5438669370551491,0.3920337352764195,0.5194732507323035
14,0.6389957315145514,0.5885727918855498,0.42602338353753383,0.6156130075459179,0.574825863575642,0.7106057282702027,0.48417381143886795,0.5297001965158401,0.5710638142855132
15,0.3182923646565507,0.6676840632085322,0.4676306179421384,0.812179433352129,0.6395284447318815,0.6707406515997253,0.788232077185104,1.0,0.6705359565845076
16,0.3617049368241977,0.30634617751427956,1.0,0.6101829832117133,0.7744216361665475,0.6572743709865383,0.737545716323233,0.6039584766692773,0.6314292872119732
17,1.0,0.4708472636475675,0.48143608333873444,0.7482090951518364,0.5492584793225509,0.8308539307722479,0.7949564284522189,0.5181691600735251,0.6742163050948351
18,0.3910424869851742,0.6091927624600525,0.40566296425628995,0.8702233246532901,0.7030655918182365,0.6608089219663719,0.7985677815199542,0.7105056333955229,0.6436336833818616
19,0.4725516496583348,0.2791369401664093,0.7481930717677153,0.6462839972882628,0.7356076013503353,0.3957716758190167,0.6090261629193713,0.9093104379270817,0.5994851921120659
20,0.4847558014078499,0.5131944276715102,0.5470769639783633,0.42283526408270516,0.8073552849089346,0.435404409754123,0.6503263596987394,0.5395856736713431,0.550066773146696
21,0.5088738328810273,0.5503050017600369,0.34750530314456174,0.48538646240418193,0.8428781678602657,0.7861305645039398,0.36943606586526906,0.4520011627624846,0.5428145701477208
22,0.28576338976525684,0.29551226085239884,0.6921070359898249,0.8716341321674036,0.7293208163531567,0.707149974670374,0.6706561339915522,1.0,0.6565179679737458
23,0.4758844508761389,0.7292467840875659,0.5861495008241988,0.6769422409733242,0.3516881024000244,0.6578989906307534,0.7672287948414656,0.7525627758537439,0.6247002050609018
24,0.25822535827738724,0.6641211020651994,0.7081147147267421,0.6735450625886462,0.5545514695300574,0.8478156846033231,0.7804815223249714,0.5988025729448242,0.6357071858826439
25,0.49938844592521753,0.6438382246258091,0.6800454126541442,0.9716824892644609,0.4991167545644837,0.5406251187080349,0.6652593077065201,0.47213347484997514,0.6215111535373307
26,0.3617010682116998,0.4633241447052618,0.6573505155649814,0.8436889672002299,0.7970778843004033,0.8661692435141461,0.7994648306879724,0.7111741222704782,0.6874938470568965
27,0.5911800166972059,0.42894956308484844,0.5628512497972593,0.4987689324958866,0.8013678515751292,0.6535742461603222,0.3616585652263651,0.6782066265122696,0.5720696314436607
28,0.6336336476727212,0.37425406616108364,0.3873272801057583,0.6687560941504186,0.5903191913501233,0.7867643013648347,0.7097722952133827,0.6886857335514683,0.6049390761962239
29,0.4654326429097563,0.4266464686659502,0.6732755887868652,0.837414331991246,0.7747473028771814,0.7039696171754033,0.5999774630158509,0.8465267550375583,0.6659987713074764
