Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,Average
1,0.5530250001760112,0.602480837863523,0.5342785646708839,0.4312710484291487,0.4111856843214616,0.3829884281076608,0.3364028354559659,0.25524205708799624,0.4383593070140814
2,0.5874133068967451,0.5302184068648762,0.48557842351412595,0.4165627921700629,0.5044317729412146,0.3760845392156566,0.3182298740940551,0.26553824296480977,0.4355071698326932
3,0.5242904995880368,0.5259895966845023,0.5341596761513233,0.43832295929417886,0.43938451705190984,0.38023257022107443,0.31132959922333786,0.2814763923962373,0.429398226326325
4,0.6122263634838865,0.5547703119479056,0.5002177525416274,0.44296189177157747,0.37018596565424566,0.3841661367768247,0.32475365181821825,0.2233307136632387,0.4265765984571905
5,0.5131433441847213,0.5850961958596397,0.48451366956484343,0.4609846974633613,0.41997509957238716,0.3607707923838212,0.2989340873072507,0.28231627968381345,0.4257167707524798
6,0.6166939962032572,0.5713303471667046,0.4897265557786047,0.4636062284991517,0.4092306171316991,0.3896730551847101,0.2825546480090822,0.26250219792006224,0.43566470573665894
7,0.5592104724935996,0.5790501708166124,0.5345587965229357,0.5347261794390891,0.44010831338999157,0.39207565591236104,0.3277742064983253,0.24521503804166986,0.45158985413932307
8,0.5996330464558126,0.5816009685522627,0.45905991209441277,0.46996044979731855,0.4444965828960459,0.3556266156045834,0.300310039936434,0.27216217594515546,0.43535622391025325
9,0.6332818436010341,0.5867328415871144,0.48753141402873484,0.5252847465351699,0.41222473325689335,0.35907612437653214,0.34213059756749303,0.2692834937805376,0.45194322434168865
10,0.5639268183186242,0.5837338375773538,0.560820526604588,0.42516911015209863,0.3911976050964938,0.39642784900937844,0.3351821781237383,0.24089756051037664,0.43716943567408145
11,0.46399164501575413,0.5430905271035823,0.5688740382101781,0.472880108751231,0.3895785285412129,0.36656110979669787,0.36646736905116956,0.31448262045294223,0.435740743365346
12,0.6209076151529546,0.4907965229723217,0.508013561516492,0.4951540597534067,0.4656817815031585,0.3781717993252123,0.3123941635935748,0.27014770021674267,0.4426584005042329
13,0.6603423038114091,0.5258709291607189,0.5803257789733588,0.505319364071575,0.41370911478970834,0.37873149479452645,0.3066426339034006,0.27545770692108645,0.45579991580322293
14,0.5063247434291367,0.6041928981331347,0.5135913435243472,0.4273676330884382,0.42065822032770606,0.37672462501158677,0.35058707653419646,0.26701142589233295,0.43330724574260987
15,0.5557777756692115,0.619117211125305,0.560861419210846,0.446787780338653,0.4507275350713326,0.3188720869655693,0.4121767710943428,0.28057580540612254,0.4556120481101728
16,0.579494029224482,0.563347005374713,0.5708636755296705,0.44148037890219716,0.43900904909868405,0.3927173512251442,0.33434795523611305,0.28158432135229655,0.4503554707429126
17,0.5443506400018266,0.507983945385136,0.5483167688654307,0.48801052542457823,0.42153158239586863,0.3655302310706733,0.25084804261853844,0.28102105493057916,0.4259490988365789
18,0.5283123700057113,0.5378286793524489,0.5137996842690811,0.5456859364257088,0.5087581180236738,0.32956119004159284,0.2915668610027662,0.24836257810075596,0.43798442715271735
19,0.577506607619738,0.5330830224182193,0.488659437216701,0.4508369108521328,0.3822716368908194,0.3835198572845188,0.3328397203587116,0.25426273151516826,0.42537249051950116
20,0.6115764256221347,0.5115561685944423,0.5401201921658854,0.6079222316599174,0.3980045979541783,0.36143846676994307,0.27672608892603207,0.2507124711852289,0.44475708035972017
21,0.5679269040915692,0.6214852753323324,0.5041550797692035,0.5306547398787756,0.47775369107756865,0.37406505893670966,0.2807529129954783,0.29362203998434205,0.45630196275824747
22,0.5734746730906243,0.5400748156265487,0.5510609791488541,0.45252676891886345,0.44363369087631643,0.43930116219695003,0.3206165829606085,0.28534550948605375,0.4507542727881024
23,0.6547064183528741,0.519822711493935,0.6438105095712456,0.4882496369862775,0.4885043762818295,0.3215349723094831,0.33860811863109136,0.33021976956759913,0.47318206414929187
24,0.5346161172063565,0.4961931593696145,0.4967207470473711,0.45102124821382417,0.43308452542880516,0.3489340805500937,0.30865700317396205,0.2539235131770677,0.41539379927088693
25,0.5314506893174118,0.5381819884393584,0.5015905015476245,0.43434512098907996,0.38381627648838373,0.30582797898829234,0.3030316893905071,0.2773808983581045,0.4094531429398453
26,0.6218311172806903,0.5188022200169925,0.509114468921469,0.47949959164181616,0.4024603143009866,0.34993028965820416,0.32746338479395115,0.25170843697601847,0.43260122794876604
27,0.6336816728988263,0.6078119269859956,0.5140387083368643,0.4765749373770578,0.4404098460311032,0.3860454563734905,0.3062628935119205,0.26169188311606845,0.4533146655789159
28,0.5835979101577319,0.5270195230954744,0.5415120820272182,0.4446899450663814,0.4777951581548009,0.3607603006505666,0.35943457667347123,0.2623059308502171,0.44463942833448267
29,0.5835049205911051,0.6548572754408373,0.5566620664699882,0.5294101493300551,0.44402376204108385,0.3843185973265675,0.33221882807748837,0.27180959867478327,0.4696006497439886
30,0.580850106318251,0.5498734637278642,0.5178819796307641,0.5185106859801031,0.4502050186224773,0.41842753928516946,0.3112518666688528,0.28207223513661306,0.45363411192126185
31,0.772137301694016,0.5679243440077473,0.5115743086095828,0.5531402833510731,0.4129823779173107,0.3756497649823576,0.3375654365851314,0.2775614186010438,0.47606690446853284
32,0.5315784188913355,0.5325380696844842,0.5517369544540451,0.4892620311535217,0.37644698355374423,0.33579788912036085,0.30463443658797257,0.25637361361620803,0.422296049632709
33,0.5498772497683885,0.5379840017232846,0.4836484390102028,0.4787203564250498,0.4754727880074955,0.3596068212158204,0.33510424949753453,0.2771074088129713,0.4371901643075935
34,0.5995387398719533,0.575495141183848,0.4886833758787669,0.5204574864031,0.36803790457350294,0.331040527577494,0.3360497290096687,0.25722288626238354,0.4345657238450897
35,0.5949572366620588,0.5206211319844973,0.5015029067239721,0.4394847552819053,0.4825297087972723,0.36601265303861197,0.3135221439560832,0.25481129748448217,0.43418022924111044
36,0.6571332841619062,0.6195147485566533,0.4813303345058656,0.5152598638911019,0.4259172235268385,0.465767717058012,0.3128034412534623,0.28772692741115946,0.4706816925456249
