Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.0167912981525914,0.25186204533151624,0.020988609833534292,0.19459380107906374,0.013992604039104345,0.21987771205903792,0.019989203467247266,0.25186194420474306,0.02098848628714674,0.23986770176498606,0.014991904214941254,0.22387549998121178,0.016791088266836507,0.22487494673111152,0.016791088266836496,0.2518620663200914,1.7173514349435235
2,0.023433388616405537,0.24474264135836166,0.011716694308202763,0.23803852404162704,0.029298538548435803,0.2558324920217618,0.01890068299022918,0.2589605296199654,0.01301833153634785,0.1914369102773988,0.01679382641688808,0.2295119566725057,0.01119588427792539,0.2311626620648248,3.918509794074629e-7,0.22595654539814075,1.751284522909172
3,9.379257836830111e-7,0.2479550780487651,0.0506983417521926,0.27883973609991786,0.008449879946329413,0.21438081204618684,0.05069849384826563,0.2788407754230835,4.6896289178944026e-7,0.2048324475766653,0.008449879946329413,0.21884742677796054,4.6896289184150557e-7,0.22484256613137935,4.6896289184150557e-7,0.21316221758846526,1.7634021193848477
4,0.016804702298470104,0.21845662068070543,0.018701808151131136,0.2350075430031942,7.73005612486092e-7,0.2199050035953614,0.016804702298470104,0.24255775658506112,0.012467872100754092,0.25558892030402436,0.011149337779805443,0.21939257512291027,0.011149337779805443,0.22669733734220202,0.013327921095153945,0.2819877888573384,1.7991870909815946
5,8.677164388411562e-7,0.19512838861779708,0.02366527139497003,0.2287597513269283,0.03233738018344733,0.25936915845875247,0.021693185747728955,0.2386201261651989,0.01446133198817055,0.2287597513269284,0.014462199704609385,0.23620964070833847,0.01914088268112734,0.25330621534876835,0.010779126727815775,0.22330672190298018,1.726919507711384
6,0.02055144822845362,0.23135291670448707,0.022419690707949066,0.23245579433012548,0.022419690707949056,0.24703483297874873,0.012076847470471665,0.22777714192883866,0.012698485024736294,0.23262337879444192,0.022140496552196118,0.2274408090464201,0.0063492425123681554,0.2540889293065135,3.904770019030544e-7,0.22856990522929868,1.7626874166377484
7,0.04448851330953303,0.27695912391936545,0.035312981935813864,0.2425489107859316,4.708349538781116e-7,0.1826218815095133,0.022244256654766516,0.20925585968661517,0.013263254034290585,0.2177583686726924,0.013263254034290585,0.21730550657822825,0.018536880545638765,0.232098529425285,0.014829504436511036,0.2595127036365702,1.676121768428403
8,0.01736423642032077,0.2112757540728655,0.020048027393924566,0.22637505655742016,8.820898299530694e-7,0.23962102120878834,0.015612246008329812,0.2283961090826105,0.04009561374293414,0.24257186094739971,0.015612246008329814,0.2405672873063381,0.013891212718290627,0.24698365283390164,0.010564001194949942,0.23102079241376666,1.733623068846181
9,0.02757852104166281,0.21142946428480822,0.029163083289536238,0.23368546808633675,0.022256451331613983,0.24788293781996293,0.014837550060608704,0.2052104871382792,0.01483755006060868,0.23316506109792703,0.011128225665806984,0.23392220880491119,0.029163083289536245,0.2337633163516812,0.014581541644768119,0.237395050031952,1.6729079872317167
10,0.02685323165952566,0.1831269288351225,0.034835838308904105,0.2404089818806919,0.018680534514110985,0.2148217147700836,0.018680534514110995,0.25388106440262126,0.011612232533926072,0.24167499065791911,0.013019532583757562,0.21482170213342355,0.03483583830890409,0.24367749090464053,4.296464370656564e-7,0.24906895434582063,1.6829636558606467
11,4.785462000048575e-7,0.17723562902550957,0.07148441746304542,0.29244205529920064,0.042224364801122995,0.23558878752304555,0.027799974226273196,0.23927006600932002,4.785461999915751e-7,0.2310193705190389,0.014075187055540997,0.2323198340241449,0.01407518705554097,0.20508810092353108,0.013293255737418196,0.20408281324486757,1.6340933131373165
12,0.02684289478198485,0.23621381700521407,0.03734665179609634,0.2818471614436909,0.026842894781984844,0.24337254739919947,0.020451738260186713,0.2224090847268628,4.2948469962861206e-7,0.19326545202754433,0.013421447390992425,0.22496551319057695,4.294846996405326e-7,0.22407631872272682,0.013421447390992422,0.23552217211254767,1.723344133256726
13,0.02966566925930629,0.22653326239949592,0.034229229614237744,0.262422106127716,0.019850705980103345,0.20939941118254757,0.019776890349077824,0.21767154293918853,0.019777409493483812,0.23732156499449986,0.01977711283953753,0.23100855543029025,0.013233803986735581,0.24151256323471282,4.449809194948697e-7,0.21781972718814735,1.6873774669931967
14,8.480234068351733e-7,0.19243332405323751,0.01514350227116835,0.2137555686671521,0.02935467856949266,0.24353274326420135,0.02958233019516113,0.2635729094005505,0.029582330195161138,0.24353274326420127,0.014791165097580572,0.22714786993878772,0.019721553463440754,0.21938664292423882,0.01687615283869716,0.24158563783352205,1.6898948786917827
15,0.018625532080550965,0.252531970392999,0.0352375042529551,0.22906186875719567,0.0352375042529551,0.2313643837854683,0.01761875212647755,0.24143866037061687,0.01761875212647755,0.21729592513468196,0.02228696927038211,0.27317126824208265,0.012417021387033971,0.1822470673989616,4.3459414741029126e-7,0.21384638582701415,1.6819150598180408
16,0.029766601754480888,0.2541002332398212,0.014883300877240442,0.22789588256333887,0.011739008171668602,0.20442949578753858,0.0148831268598914,0.2413937596736622,0.029765768302967,0.23477293201582491,0.01953446262817714,0.22324331264569552,0.025410204044102287,0.23477293201582483,0.010164466970242298,0.2232445124495239,1.68770612078246
17,0.013947398327402369,0.2527640551785154,8.647239095209588e-7,0.1829199675294861,0.02767164410205273,0.22828560713588525,0.02789393193089523,0.2328075450399529,0.013303681876186597,0.2268108157627271,0.013947398327402369,0.2328075450399527,0.013835822051026387,0.292889225335692,0.013303681876186597,0.22681081576272702,1.7521911535698769
18,0.01527345650043628,0.2613400023180075,0.037187465690204036,0.2603068429321934,0.015005498122183434,0.22909671570726878,4.276499396136095e-7,0.17608912655718478,0.018593732845102007,0.19549508696916942,0.018593732845101983,0.2613407625845669,8.552998792390887e-7,0.24008300921563544,0.015005498122183426,0.25658778664094384,1.7606786658499403
19,0.013110027991393486,0.2382156774935012,0.013110027991393486,0.23821567749350137,0.013110027991393486,0.23821567749350137,0.02047013394153261,0.24227983406344292,0.010201324564074563,0.24563600324442067,0.013646561498581117,0.22224071504889134,0.013890226188833649,0.22420166355141422,0.008740018660928994,0.24471640278319526,1.7874433023437368
