Index,Mean,Var,SD
P,0.5685423512497924,0.039464871214387985,0.1986576734344485
Q,0.7711495506086324,0.0694049057654323,0.26344810829731213
R,0.7075664919478669,0.038109252120566574,0.19521591154556683
F,0.7017005180945382,0.0347910821971826,0.18652367730983269
