Num,P_1,P_2,P_3,P_4,P_5,P_6,P_7,Average
1,0.07597025688485805,0.9403084791468957,0.7687629353504376,0.3618575611735709,0.4443286147344248,0.38369658135556123,0.8307360226741711,0.5436657787599884
2,0.043390878860528205,0.6891131009233293,0.7615749172594248,0.73378186042326,0.3816867578945613,0.7054660391530888,0.36944744660728146,0.526351571588782
3,0.16120008002612415,0.7764484026447794,0.8986716425018425,0.34808709724493586,0.8508613912772713,0.6768805734959399,0.5886762297952512,0.6144036309980205
4,0.7513616772954328,0.6919493177927096,0.8135754406767757,0.6415035389280281,0.4930900551462505,0.8567547311769996,0.2190324130774307,0.6381810248705181
5,0.6732573645569165,0.32186562866781543,0.4546895582194308,0.7912646892780265,0.3226464819344965,0.6443996713493,0.6731431414353667,0.5544666479201933
6,0.4963271620777477,0.6705560860927727,0.2066858381486028,0.6612870972271511,0.5093432297623923,0.6840001481569707,0.293286591004355,0.503069450352856
7,0.6706584936078557,0.5725039119855565,0.395660706535222,0.2524272195251883,0.6656213911489389,0.8680918322094677,0.5035179780900528,0.5612116475860403
8,0.06255849127521988,0.8880496605673671,0.4294517212516648,0.7384529142425834,0.5728683598149832,0.4529379672921993,0.631792917646197,0.5394445760128879
9,0.19450533617278584,0.7030749249695736,0.36090688686481975,0.5587900008632721,0.7693266155947163,0.679597496286532,0.5354475648914268,0.5430926893775895
10,0.7550128935527333,0.9193318102497837,0.023482365848961906,0.8595729468778632,0.5915719724433242,0.6656032345445673,0.6140716468242791,0.6326638386202161
11,0.652732369550816,0.5547234105611155,0.26875028346793295,0.5883008920655279,0.6308256581467493,0.6805439519828763,0.618519859841785,0.5706280608024004
12,0.5296758842961103,0.516682226512061,0.11900768579035752,0.6796698767447681,0.14268308765837448,0.14786206546764769,0.3768792969261235,0.35892287477077744
13,0.8724799290883556,0.20329175830014495,0.5679622333494182,0.17509337629728933,0.4133811030651177,0.8642621223993839,0.7156120592831448,0.5445832259689792
14,0.5919841966089043,0.11289573652032314,0.5133411817968573,0.7152265155516658,0.9054732302133286,0.6051255621693149,0.7687785433546821,0.6018321380307252
15,0.23963615961332765,0.9304369039759892,0.7617361354431291,0.6394175857076697,0.3759468271335004,0.7629584359120966,0.29552750032607317,0.5722370783016837
16,0.5713426110335721,0.521798939552968,0.7183736380334593,0.7911670041107179,0.6610262391412604,0.8524022270860027,0.1569957151081193,0.6104437677237285
17,0.539508564970128,0.4903630996405008,0.6431203837840623,0.21371803535938097,0.643599963180055,0.523201040029872,0.6341804044393171,0.5268130702004737
18,0.17302576544207834,0.6013340435997162,0.08020145438196041,0.3406202499585255,0.6473744802790286,0.721876731843516,0.39454046076632227,0.42271045518159245
19,0.5623550949906204,0.5872187332720338,0.6984131257430917,0.9657748679165935,0.47795299339424696,0.722177708076052,0.29552013428302887,0.6156303796679525
20,0.5113476878113666,0.665784433653199,0.6345498444397701,0.8195177679908492,0.8699448767369666,0.8690417502148925,0.6502655353363431,0.7172074137404839
21,0.8793960716867285,0.2798136950774438,0.3640136656976318,0.4399729450518228,0.9847746136061203,0.8269766021869568,0.615648752363227,0.6272280493814187
22,0.92814440238246,0.819623429702459,0.713406115025725,0.6460697772437441,0.477616039192264,0.4764034836095092,0.8954127383282744,0.7080965693549194
23,0.28762300143412584,0.13185456255797312,0.08542950579549977,0.060446458097098074,0.7064178222682959,0.7122049297484858,0.6851996442899269,0.3813108463130579
24,0.09368405620125768,0.5841704431278438,0.906438626606013,0.7078025299351721,0.7404661941436745,0.8416306181644211,0.6404801411085017,0.6449532298981263
25,0.3679671557428512,0.7369281634530157,0.3389963615452976,0.09744663089233863,0.8508709726959993,0.6557802495009349,0.27154086593063476,0.474218628537296
26,0.5825809076530087,0.6156150644705214,0.3164750430153032,0.6386749021258358,0.9424489269582947,0.5910500970572614,0.8316941420107428,0.6455055833272813
27,0.4727911663433669,0.2781280207074492,0.42501265172150554,0.09634388622892884,0.4145492991746843,0.8744378862647778,0.3494984114698234,0.4158230459872195
28,0.710039956409416,0.5349236650481664,0.5798487095009506,0.19805006441754205,0.35444860515140103,0.6739459291901778,0.6045373647864983,0.5222563277863075
29,0.46340415279060476,0.363160240201128,0.19253574420751338,0.7910474294922433,0.808827004897158,0.33959870779161405,0.864977583029018,0.5462215517727542
30,0.8950358050314503,0.45317445812595814,0.565680636801682,0.5597976266958181,0.6592502792499191,0.6881880025386274,0.7879368179835758,0.6584376609181473
31,0.6476827849501798,0.16590613986257186,0.45156433176779487,0.9617303669706598,0.32158044073615916,0.5828209490478992,0.8138620061260414,0.5635924313516151
32,0.44742591121926956,0.6918503719192084,0.735651670123961,0.7164749404906169,0.8656067901423694,0.7232479846109949,0.7217208927459325,0.7002826516074789
33,0.19923347252530418,0.5828345447612002,0.772624752693183,0.5544275006331842,0.32382855341397376,0.34913254002087196,0.604434066208766,0.4837879186080691
34,0.7398133171523007,0.475124088067087,0.6941563479924723,0.2768737755000635,0.7076989615290209,0.7653999322565791,0.7143621901158415,0.6247755160876236
35,0.39261924367737794,0.39092829522978195,0.8780884767300732,0.6708235248544162,0.6549133609250652,0.25744356537484664,0.5663739059263107,0.5444557675311245
36,0.3392836427021646,0.762806640430779,0.0,0.4497282351212034,0.7829730437845152,0.5616638022246295,0.35398069291196066,0.46434800816789323
37,0.6455567321902719,0.2368290615769682,0.5946009909271818,0.7575325440650845,0.5932643570797488,0.2804019487517516,0.3454232063213863,0.49337269155891333
38,0.2651896433418448,0.16405752254159264,0.06008397364454851,0.47642346553888204,0.5665091881124297,0.7167557485397769,0.44240882347090044,0.3844897664557107
39,0.6913116592617653,0.7672106120123158,0.26673648902142616,0.4025895212833692,0.4761026885428473,0.798623972257301,0.7052845335997662,0.5868370679969701
40,0.459605747216385,0.8293342836167624,0.5697673689791141,0.6424604832908112,0.49985465883438857,0.4968436929109668,0.43520084496292244,0.5618667256873358
41,0.7589047444380556,0.5836491726088955,0.5779175492353378,0.45938407653668256,0.6164897798610841,0.7256182883225665,0.9332672441685661,0.6650329793101698
42,0.4123968999101366,0.5801488369674441,0.8046014673513223,0.1408296079999927,0.4844488678325269,0.2869231702825048,0.7132694320159747,0.4889454689085574
43,0.8012677004138078,0.500894383228709,0.7787933081994627,0.5325875623913052,0.5520311862350059,0.4160304063575045,0.14460670512797463,0.5323158931362529
44,0.5601918961655942,0.25419018763424694,0.5220564262950081,0.6694582454012536,0.43125350508021004,0.5392749440707868,0.26435613545355274,0.4629687628715217
45,0.40869366926001993,0.6634523052654118,0.5382674674003519,0.579334511493832,0.8398442731039548,0.5916839692027703,0.6834181437116685,0.6149563342054299
46,0.6416757020685949,0.8465281776589906,0.9403405007910913,0.16893226092691402,0.5135926130077296,0.9383042840659528,0.7596806570233017,0.6870077422203679
47,0.3203110502729141,0.6224071417605992,0.7516587100660379,0.6314705040783377,0.2901637915991836,0.6485693976498978,0.23173019021332747,0.49947296937718544
48,0.934520335807647,0.4235075095565516,0.6842718971909616,0.8709244145968132,0.6586135908639258,0.3072465357698491,0.74942303032477,0.6612153305872168
49,0.5031528137558049,0.47485593627906686,0.14635312240131965,0.42606441558845914,0.690365560714259,0.7289224201743095,0.655622750369067,0.517905288468898
50,0.4477082267711393,0.8632820419293737,0.8038021625494598,0.7751702806261749,0.740242383526671,0.5334679020364319,0.8971268604580791,0.7229714082710472
51,0.35620307640325466,0.7029837477977772,0.3146823332418606,0.7595892199278222,0.7600223232859885,0.44520749907960694,0.38835735308956265,0.5324350789751247
52,0.446014267328028,0.4070247542918082,0.6793160321755636,0.8805949446512448,0.8171642330348025,0.8747856656423356,0.05429797397226639,0.5941711244422928
53,0.4456373897061704,0.7345980245376698,0.3098007661450238,0.40704505171664107,0.41719613448701554,0.4301429235988277,0.31706694399789287,0.43735531916989157
54,0.705195626122527,0.3722549392744823,0.9143368018824609,0.8202032316375357,0.7281901672135316,0.43615670784023813,0.6497942083990628,0.6608759546242625
55,0.5978270613452665,0.0,0.8263774465328056,0.8481696012934895,0.7459083232382202,0.3874322383093235,0.6927388408295866,0.5854933587926702
56,0.0036111954392813177,0.948108870293475,0.33491970253425163,0.7088247562881492,0.30281188691847305,0.6534177351706434,0.7350878830769245,0.5266831471030283
57,0.5179355326891533,2.0000000000020002e-5,0.6792926672391754,1.4285714285728575e-5,0.7591446119447908,0.8515666276558449,0.7278082432333596,0.5051117097823729
58,0.4620586446866936,0.3946176622775878,0.29455742837656607,0.9227744501251911,0.761243573195071,0.6156048405844455,0.20233508276175402,0.5218845260010442
59,0.7739160664106678,0.293942063417311,0.8382797327461952,0.640805886524954,0.42937388375366,0.2833201951519982,0.6201899708853629,0.5542611141271642
60,0.5356205778524797,0.7867003016975127,0.5925918763376186,0.3452643157182398,0.7134347417254275,0.6871036690846811,0.8028699695719117,0.6376550645696959
61,0.5798362247628668,0.5002706114638391,0.9482207038977056,0.8741990493141502,0.7975187142906556,0.37635197897017303,0.282506345968694,0.6227005183811549
62,0.6005241815075597,0.17743069706553924,0.3273633834880096,0.3579720083074695,0.7300421298828492,0.49655331074323306,0.48357472388810924,0.45335149069753855
63,0.24250032648411854,0.5565752093691624,0.08777352729282539,0.2478537573219359,0.6801461214151043,0.7509596555654031,0.5816259242714712,0.44963350310286015
64,0.5948117372601095,0.7354594357413672,0.5651206064387143,0.9638683708507442,0.48158199865549955,0.775578117644612,0.7396529498559059,0.6937247452067076
65,0.2789817003839639,0.41370159163551057,0.3634733875248893,0.39540281839597174,0.827194890833813,0.32985229390073173,0.3478553192737126,0.42235171456408466
66,0.608366333757331,0.4487046583249426,0.738138591293172,0.6898481032113836,0.3913514716028355,0.5139051598944006,0.5694035832150574,0.5656739858998747
67,0.7756331151153277,0.8709799580314916,0.7581973788621188,0.7434832812589152,0.28682234999767414,0.6745770234146485,0.6623759921178949,0.6817241569711529
68,0.3974569526510951,0.5123234695387755,0.5642798565077408,0.7865959126801648,0.7338577376575433,0.44737073029607294,0.9812521324389109,0.6318766845386147
69,0.4878942167523361,0.271973091379776,0.33820332644289897,0.7144377308883453,0.8478855666542304,0.5870453409465798,0.7958354288520597,0.577610671702318
70,0.6545181013864221,0.779984914498169,0.6905495721817221,0.4303738612160737,0.4220258497524232,0.3495143011063199,0.7249533423554841,0.5788457060709449
71,0.0,0.5590269155648,0.402023502663075,0.8241669349235369,0.6449564047307439,0.006178522943796061,0.498804029673187,0.41930804435701985
72,0.500426802007355,0.812419856983152,0.6586792983785285,0.7102103653561169,0.8767771686977196,0.8188026011765289,0.527407980348736,0.7006748675640194
73,0.5478074927972574,0.8204732885007581,0.765955228267507,0.03991378085212518,0.5109103733339208,0.6073855288052449,0.3904974082121943,0.5261347286812867
74,0.4275452170048733,0.44805798776768163,0.34216075115924793,0.7955173639807372,0.48478798288172775,0.6973243039338378,0.2509496119220525,0.4923347455214512
75,0.5680890226768632,0.620476099218662,0.724944054277343,0.36966011491236944,0.4932073367797473,0.7418576253261868,0.7383537910553016,0.6080840063209247
76,0.44637493840343834,0.7075624998252324,0.46128454390260376,0.715562290760378,0.8201576101419624,0.18049475290742975,0.36488097109446666,0.5280453724336445
77,0.5737272559911165,0.7031648693714534,0.9182665255307119,0.316522008016319,0.9625915356409157,0.1758971793647804,0.21987147420597544,0.5528629783030389
78,0.028131438288831627,0.5201136203190434,0.5258919240893976,0.8607522940860941,0.726215065630489,0.6719919708504806,0.8070509560604893,0.5914496099035466
79,0.4235042251333035,0.7036754632434435,0.6594957127191481,0.5565983568023881,0.6136554223901418,0.6974323762091402,0.5703523509411709,0.6035305582055337
80,0.40572304054952163,0.6195921267226394,0.924019601504775,0.7503989689468206,0.3527927890121707,0.7492172130998138,0.3653504638488648,0.5952991719549436
81,0.38096300379425685,0.7105500340441755,0.9155564145464726,0.8445304387927047,0.7619076944317105,0.44963688503105514,0.7116638865003743,0.6821154795915357
82,0.3218365785505337,0.048202071053372396,0.5750100480045575,0.8707146568561721,0.7470345690469345,0.8106498943330724,0.708284332663641,0.5831045929297548
