Num,F_1,F_2,F_3,F_4,F_5,F_6,Average
1,0.5822513286088814,0.7169090368806837,0.8021398433199651,0.8696808983886054,0.6980103503054346,0.6026666551326934,0.7119430187727106
2,0.3294488396098972,0.9514930495020281,0.5563518626603953,0.23229463192676417,0.19667172373296835,0.7008331451175072,0.49451554209159343
3,0.9420296381425735,0.6742134687865486,0.7388193930507779,0.875381339951658,0.19206777967137845,0.7429577103503644,0.69424488832555
4,0.8546155678494685,0.0,0.4153604030134518,0.7765753844813318,0.583637983836478,0.8068095235011251,0.5728331437803093
5,0.5444588102662739,0.9588577511458687,0.786522592490421,0.6757921675142441,0.4178819322401654,0.7129526983823401,0.6827443253398856
6,0.9128950194374439,0.737976086907801,0.39072698706069725,0.8306276310704869,0.7519609889169688,0.6275799422658589,0.7086277759432095
7,0.8086477906403037,0.4266003687372558,0.1268700192982393,0.15611178596061095,0.7462383064849878,0.7815161423122079,0.5076640689056009
8,0.806272841942855,0.21554524306732065,0.8842258051381947,0.9072576628311979,0.8232879112181755,0.30678628358473403,0.6572292912970797
9,0.7582393914060471,0.9363745508468254,0.7923713976575297,0.856465609853785,0.6577049817881581,0.5966429392667622,0.7662998118031846
10,0.8340383268905455,0.7995480654896169,0.7794830798259219,0.9753554489515543,0.5649782976900101,0.6367727395374652,0.765029326397519
11,0.1371731523128129,0.3603093714514344,0.0,0.7097663986296855,0.47948376847139484,0.7460855173843416,0.40546970137494487
12,0.7369236595571647,0.5741950694115778,0.9873964309468832,0.8866135568967329,0.6145913932046834,0.1433855465131984,0.6571842760883734
13,0.5298465507712937,0.6152095721495047,0.5285103113791176,0.0,0.7974856650287623,0.6275841403313064,0.516439373276664
14,0.5697751479045826,0.7322237461968947,0.6233660072699113,0.0,0.9415408666263327,0.34399466186874866,0.5351500716444116
15,0.542226005136844,0.6874751568111387,0.797902639386853,0.38848524008583596,0.22607322730754872,0.4224131069147011,0.5107625626071536
16,0.4214436271641383,0.8041320497854008,0.3696331982062451,0.7170311899975187,0.19906785229790003,0.5775284434193634,0.5148060601450944
17,0.10945409060323676,0.8088852858883907,0.47982715395612613,0.7607124497744503,0.396367951079195,0.9759720813271445,0.5885365021047573
18,0.7399416686961481,0.9291324443905926,0.7590238836934667,0.7620136280430119,0.6016091555993438,0.4776774466155981,0.7115663711730269
19,0.867626816079854,0.8750196308109607,0.7640163610811062,0.3093235670386935,0.39221138526439625,0.4953550392199666,0.6172587999158295
20,0.556672806444516,0.3726272833075234,0.7633356160056877,0.8718836999698231,0.6315148582322812,0.8989322751114017,0.6824944231785387
21,0.8955897947894909,0.48492192004006524,0.7343028190047203,0.8577898392947867,0.5372994551167691,0.6694314870357215,0.696555885880259
22,0.43031657464846945,0.2585494393978814,0.805750498479547,0.684140898867301,0.4846563648560133,0.5697557562048365,0.5388615887423414
23,2.8571020414022663e-5,0.8555154736110806,0.8794139967987565,0.673330221473038,0.19960220862713712,9.999500025008747e-5,0.4346650777551127
24,0.861520732065228,0.0,0.6190038576092647,0.8723715675554682,0.7950235946857527,0.7098621718816231,0.6429636539662228
25,0.566862704315908,0.19868434890914935,0.978360672989639,0.8955420841746151,0.19869786854965693,0.6187799684788617,0.5761546079029717
26,0.40488204226090496,0.8563017789826498,0.4172526934878284,0.9170584548491224,0.5542664038772982,0.8676462467408812,0.669567936699781
27,0.12732930883794874,0.7894904457127545,0.8830153110242158,0.11232173999389487,0.6825254295419775,0.667510638923743,0.543698812339089
28,0.6465521041774587,0.10323978799896215,0.7456871028992799,0.15096332654150252,0.5953102866012148,0.35710393722351713,0.4331427575736558
29,0.0,0.25905642989903155,0.3289294667261855,0.6769808653930159,0.8735616679489487,0.7478841830670938,0.481068768839046
30,0.897553104755174,0.7793852710468533,0.3529427627797201,0.6755797326890877,0.7703513742445189,0.43584301529394504,0.6519425434682166
31,0.27015545810387137,0.8098703423249416,0.7700285421664775,0.6036717533975087,0.6067130702238659,0.8731412892122249,0.6555967425714816
32,0.9111151241531272,0.8198751111147968,0.27038950423869074,0.8458793977647726,0.3928757894427363,0.42583777662991124,0.6109954505573391
33,0.9035443975665505,0.8160788077207674,0.16957132653796264,0.46323415038293814,0.9366837638515046,0.7926371021117756,0.6802915913619164
34,0.6976038366617436,0.0,0.1653923955834163,0.6644826947797836,0.8027006951572533,0.9054256782443704,0.5392675500710945
35,0.5100646100444328,0.8786269749128098,0.6430575260805479,0.6876330134804091,0.532499234057715,0.33304613369692304,0.5974879153788063
36,0.06328904972114154,0.6387177073509118,0.7062676612876081,0.4780318576299123,0.8515649016587586,0.7656019748477427,0.5839121920826792
37,0.928836328414686,3.333277778707022e-5,0.9588543631448756,0.69132201818493,0.604253507612113,9.999500025008747e-5,0.5305665908557736
38,0.800336106024449,0.7112637036201248,0.4117141235014642,0.3211473504439048,0.4064418468857267,0.7631968275765869,0.5690166596753762
39,0.6708505889433611,0.7837221006105305,0.7612979061885742,0.884202937547134,0.8228644707195172,0.5239426129363258,0.7411467694909071
40,0.8126384036648536,0.6929655988425248,0.8862838760487576,0.5391662197317403,0.8396071061857905,0.3553280679370136,0.6876648787351134
41,0.15485934189251127,0.5480892962069451,0.7094615643430248,0.6504927339519172,0.7417552736018944,0.8104130677271351,0.6025118796205713
42,0.806709952594924,0.5831951018475413,0.1445941476069368,0.9344115913802132,0.22429338194806192,0.6991212695839227,0.5653875741602666
43,0.8107541842963483,0.6692814501829598,0.5845525233071972,0.8817501642276374,0.46786716937094636,0.4828405837148411,0.6495076791833218
44,0.058679587586529296,0.7566415606324405,0.8631337073364135,0.6972315604996223,0.7865404732307896,0.6809726995996097,0.6405332648142341
45,0.803982149231113,0.8269604142665199,0.6234160161314,0.9290461883075982,0.6624203328049525,0.6029253139701356,0.7414584024519533
46,0.5330951502440354,0.6579829009542684,0.7757534018826715,0.6761641495714561,0.3623069865565534,0.489540076852445,0.582473777676905
47,0.3509637796227658,0.546635769621129,0.8011815895947322,0.9272949178197133,0.6497390296914001,0.8230131939981303,0.6831380467246451
48,0.9028223134086204,0.7203720719277487,0.4251083405364494,0.8229496746991328,0.6205764873263365,0.8778736817690458,0.7282837616112223
49,0.9102142743531335,0.4358947375531692,0.23233545482808454,0.5138657556237722,0.09745650646257464,0.1710500635483079,0.39346946539484046
50,0.4038541627497839,0.8003228994605432,0.49891650357526274,0.59051384027453,0.9100050284269782,0.6107869376809555,0.6357332286946756
51,0.8589825427741806,0.8451440636318951,0.8401100528969435,0.9145704827852054,0.5766977921660201,0.259835756498579,0.7158901151254707
52,0.6809480148896143,0.5914042601155075,0.8446695233415767,0.7911274219635678,0.751250511292408,0.412888135172329,0.6787146444625006
53,0.825074346757453,0.9517936046955142,0.9643665246578649,0.4524222197189534,0.8626366618180251,0.5308645482369532,0.7645263176474607
54,0.8855898408744937,0.6261313478980852,0.6185986587488307,0.5744444929216262,0.675176785465695,0.9444814849896884,0.7207371018164032
55,3.1428077558891944e-5,0.14704614663927643,0.8176463815478864,0.5630433592216145,0.49574925958669325,0.557453752950943,0.4301617213373288
56,0.6950457761628739,0.5698672815301581,0.6300459387563212,0.8682296243273999,0.8866754059989486,0.1413227060328445,0.631864455468091
57,0.5941729863384486,0.7955700315293895,0.5073666378131051,0.6194031744101811,0.3370183901963985,0.8502118535867241,0.6172905123123745
58,0.821325959607213,0.841989176957472,0.30346569414953745,0.5345612632124561,0.8432791554701491,0.0,0.5574368748994712
59,0.18399226628082932,0.7981295007104713,0.4131571498221506,0.4910845506206722,0.5170089512858087,0.7262171912269326,0.5215982683244774
60,0.4868957715425685,0.7605984457748355,0.19169799714092767,0.1737311548632983,0.5946388435677519,0.6522633386363478,0.47663759192095495
61,0.7058546442818318,0.20287650175357827,0.4340209861798781,0.6129416007290475,0.36065024136536106,0.37501526518990735,0.448559873249934
62,0.745643803254448,0.8311995815609367,0.5296814747606448,0.8588307181867418,0.19485923601194102,0.7844858112807491,0.6574501041759103
63,0.12826724998579395,0.7466675370288979,0.4638237217340285,0.4656412441137854,0.2468109468630752,0.6599717844329072,0.451863747359748
64,0.31334558226919806,0.22909392302098625,0.8713715427102809,0.7214672780081262,0.21472069228241017,0.8651193112322405,0.5358530549205404
65,0.2869192450213798,0.9092125325855008,0.6655887557108855,0.08668889440609934,0.1785455212795716,0.6723530109660302,0.4665513266615778
66,0.8034034562254347,0.7544216981196284,0.4810038584606735,0.8677087886026922,0.38673675297134563,0.7915245319941236,0.6807998477289829
67,0.5553598174878945,0.22009445847505757,0.4649306012669632,0.8370962473606852,0.8682074490919687,0.6098837717799349,0.5925953909104175
68,0.6949254148078542,0.3421930115597349,0.119226185704853,0.14684427182823043,0.19111500514335322,0.6822278163126088,0.36275528422610576
69,0.5135974274731344,0.6652869844864134,0.606982497161645,0.2876945213923948,0.702719246209688,0.6125161859280749,0.5647994771085584
70,0.6648653159016513,0.9591775036634439,0.7238177336271175,0.7462547514041615,0.878785501598663,0.449412964070772,0.7370522950443016
71,0.6434413942018572,0.8538266619234014,0.8299796460822203,0.8260422602285524,0.9430995797940201,0.3430443970976574,0.7399056565546182
72,0.7390586318812662,0.8409348532069691,0.02304928626205256,0.9031042660225368,0.7557039868321934,0.5226138135599614,0.6307441396274965
73,0.8677595772353861,0.70682826702503,0.7646280584471986,0.6713944863483647,0.8484391553514402,0.4683097408784885,0.7212265475476514
74,0.7525909364311184,0.2083184471147813,0.9873743846203762,0.6559985407575994,0.5035442378497824,0.2961128619484112,0.5673232347870115
75,0.013076730395390703,0.5275816825049447,0.5797145729084132,0.638291033173322,0.8498143623511437,0.4843105106171807,0.5154648153250658
76,0.777212678503093,0.7363948332209004,0.7721420778763746,0.5888176633705303,0.7699084220771645,0.66797225085744,0.7187413209842504
77,0.8054680442553698,0.7566948764810232,0.7968347314382538,0.23956895697385955,0.8807994668502381,0.6180531517851338,0.6829032046306464
78,0.7168796858862523,0.5694006435489215,0.053825075331489364,0.06683169156026642,0.7330292090535477,0.3652244600522406,0.4175317942387864
79,0.16252590712663664,0.18707978236984996,0.7718540454868387,0.0,0.7131677767236037,0.3168600860120001,0.3585812662864882
80,0.8414228800215252,0.8048840966241693,0.9135870008230434,0.2853083283678322,0.7628049360070396,0.6742531299357851,0.7137100619632325
81,0.884291069908336,0.18679424538206824,0.8351154929365638,0.6122749947676248,0.7090436439785179,0.47674109169259454,0.6173767564442841
82,0.8787270289284126,0.5989793178797237,0.8200739967426376,0.31847133860522026,0.5103508504100815,0.7451209142227673,0.6452872411314738
