Num,R_1,R_2,R_3,R_4,R_5,R_6,Average
1,0.716139547476913,0.9265991414251364,0.7070761694363034,0.8258684305113771,0.7950099105644403,1.0,0.8284488665690283
2,0.559105266353878,0.9324962104455023,0.7841839436976997,0.2574932663268093,0.3516273609149135,0.5394481413096828,0.5707256981747476
3,0.89041212505112,1.0,1.0,0.9764764427102612,0.5134193697668017,0.5910363688380305,0.8285573843943689
4,0.883375445081835,0.0,0.7226657169890922,1.0,0.6818604402273508,0.9167801212791338,0.700780287262902
5,0.836164284822296,0.9300405524785992,0.6481559422722193,0.8975330251669634,0.44711003675869887,0.5539444412697548,0.7188247137947551
6,1.0,1.0,1.0,0.801732276165696,0.7254044090333265,0.45727978014398174,0.8307360775571674
7,0.8804224095583031,1.0,1.0,1.0,0.9018824213837158,0.7681209925516408,0.9250709705822766
8,1.0,1.0,1.0,0.985647626662271,0.8070527216054955,1.0,0.9654500580446278
9,1.0,0.880361175630329,0.932167007071064,0.8245668553736988,0.975917514657047,0.5282098274792634,0.8568703967019003
10,0.7153222495438323,0.8024452479423863,1.0,0.9714452549484188,1.0,0.5621504855378567,0.8418938729954157
11,1.0,1.0,0.0,0.6450863919947218,0.5841288484249579,1.0,0.7048692067366135
12,1.0,1.0,0.9751066074852919,0.8199640515046364,0.5013316378760959,0.2080920685847299,0.7507490609084589
13,1.0,1.0,0.7162451882363613,0.0,0.7676207650924315,0.5961007921948107,0.6799944575872673
14,0.6938867878679918,0.9957337321118424,1.0,0.0,0.9453412729431676,0.47586680044246565,0.6851380988942446
15,1.0,1.0,0.8536127327504531,0.949890443860331,0.33230210202976745,0.3225709777631764,0.7430627094006214
16,1.0,0.8310224061465901,0.6792793076122462,0.6135111143620186,0.46726692824163607,1.0,0.7651799593937484
17,1.0,0.8464499889806533,0.6803987979143042,1.0,0.6378191934032079,0.957882166753195,0.8537583578418934
18,0.6798828159723302,1.0,0.8867978516607157,0.6340753514661136,0.9356850646055894,0.44854154900687226,0.7641637721186036
19,0.7662021923516678,0.7778087998475325,0.8120209071174238,1.0,1.0,1.0,0.8926719832194374
20,1.0,0.6281263461690463,0.9154185945805738,0.923664089671697,0.8958932458426877,1.0,0.8938503793773341
21,0.9721172605850598,1.0,1.0,0.8914462402015767,0.6515787087879303,0.5332742410039205,0.8414027417630812
22,1.0,1.0,0.8246194558272926,0.5809414516165882,1.0,1.0,0.9009268179073135
23,1.0,0.792517088374919,0.7847804579804524,0.5797405077314444,1.0,1.0,0.8595063423478027
24,0.9816487733958095,0.0,0.5991028260535585,0.9536154864057571,0.9478064454625,0.6615661708941846,0.6906232837019682
25,1.0,1.0,0.9576380304903015,0.8330638741539647,1.0,1.0,0.9651169841073778
26,1.0,0.9233920545161435,1.0,1.0,0.45803018026135556,0.7906875362755883,0.8620182951755146
27,1.0,0.9143053899637869,0.7905348387844905,1.0,0.72429080206269,0.5009500701638563,0.821680183495804
28,1.0,1.0,1.0,1.0,0.6483820463687825,0.28230366295814346,0.8217809515544876
29,0.0,1.0,1.0,0.66942387515581,1.0,0.5972963307013067,0.7111200343095194
30,0.8167611746311827,1.0,1.0,0.883974555429129,0.7208477224793496,0.3929253468606632,0.8024181332333873
31,1.0,0.8052813218159371,0.6260539927672869,1.0,0.8404036226284742,0.7811667316645455,0.8421509448127074
32,0.8973765076561817,1.0,1.0,1.0,0.47749526679872073,0.3272746519521025,0.7836910710678341
33,0.9348164392157965,0.9487249002394208,0.6650823526969752,1.0,1.0,0.7102449612727277,0.8764781089041533
34,1.0,0.0,0.7383252753678334,0.5985320062527247,0.7369681298944931,0.827194335047184,0.6501699577603725
35,0.700802652963014,1.0,1.0,0.9241405216820605,0.9460648715330374,1.0,0.9285013410296853
36,1.0,0.764862142803393,0.8514219149847793,0.6604948293866377,0.7415002405349058,1.0,0.836379854618286
37,0.8865259727056458,1.0,0.9209608427512436,0.7162492118535504,1.0,1.0,0.9206226712184066
38,0.8199349763791993,0.5519078694517259,1.0,1.0,1.0,0.6170721781713788,0.8314858373337174
39,0.8199479182755022,0.9417780437072745,1.0,0.9220181436962571,0.7892316348298198,0.6072020353739301,0.8466962959804641
40,0.9845404713867304,0.7275224878566815,0.7957897501783483,1.0,1.0,0.273307713724367,0.7968600705243545
41,1.0,0.8232760022534052,0.6087523695257688,1.0,0.6710948666724834,0.7524641905805542,0.8092645715053687
42,1.0,0.8868617066739057,1.0,0.9799263762019271,0.20091652710331823,0.5374223232632249,0.767521155540396
43,1.0,0.6738392094387502,1.0,0.7885090934251043,0.6287068631420606,0.31825303164060414,0.7348846996077532
44,1.0,0.7663615640414609,1.0,1.0,0.7180323734383284,1.0,0.9140656562466316
45,0.8168606061974198,0.9583018647768522,0.6584829645696703,0.916617135633509,0.4952380400593795,0.5280276276799759,0.7289213731528011
46,1.0,0.9125474310761383,1.0,1.0,0.5461655081503815,0.37404843774550284,0.8054602294953371
47,1.0,1.0,0.9110389011925673,0.9951982392494099,0.4811951496627376,1.0,0.8979053816841192
48,0.967534030335258,0.90262931588764,1.0,1.0,1.0,0.7823305340106668,0.9420823133722608
49,0.8352231571145379,1.0,1.0,0.5836752052346361,0.271170081532113,0.16157606446289258,0.6419407513906966
50,1.0,1.0,1.0,1.0,0.8348708500129206,0.43966397541738855,0.8790891375717184
51,1.0,0.7318177419512432,0.8251862802913087,0.842588549767826,0.8011610840499387,0.27263434140831155,0.7455646662447714
52,1.0,0.8439424429579537,0.7512572181645302,0.6544340870471174,1.0,0.2601506197026386,0.7516307279787067
53,0.8389159957770284,0.9080211768971651,0.9992659428411838,1.0,0.814269063899725,0.5064968266911133,0.8444948343510359
54,1.0,0.7047442204389637,0.6132475402510962,1.0,0.5096353823351666,0.8948033327302286,0.7870717459592425
55,1.0,1.0,0.8824564919668133,0.5790819967116495,0.5727769790050233,1.0,0.8390525779472476
56,1.0,1.0,1.0,0.8505771037854729,0.7964212869962982,1.0,0.9411663984636286
57,1.0,1.0,0.6500965105843663,0.7516692189396941,0.6804922636123278,0.7953241829935966,0.812930362688331
58,0.838272013123043,0.8060140166508633,1.0,1.0,0.8813939706712994,0.0,0.754280000074201
59,1.0,1.0,1.0,1.0,0.4483731626770714,0.5701263875012094,0.83641659169638
60,1.0,0.6478640316620853,1.0,1.0,0.5337996515489101,0.4839694261758686,0.7776055182311441
61,0.7590187706049799,0.28312816629017423,1.0,0.7032159323109347,0.5688483025372771,0.717553942041569,0.6719608522974893
62,1.0,0.8942608450967858,0.752844064706264,0.752588359916335,1.0,0.6453942031786047,0.8408479121496649
63,0.8449053599729885,0.7134700554612857,1.0,1.0,0.3686355710017735,0.4925058866418053,0.7365861455129755
64,1.0,1.0,0.7720623532768144,0.6184605895300134,0.29152314281488184,0.7925676353579213,0.7457689534966052
65,1.0,0.8857527394964401,0.5567814982532666,0.6329228502892777,1.0,0.5064245364313683,0.7636469374117255
66,0.8148996480260262,1.0,0.5274152863249283,0.8353634700822172,1.0,0.6549777409219818,0.8054426908925256
67,0.8684010995809552,1.0,1.0,0.7198327853537491,0.7671082906451453,0.4387286180817004,0.7990117989435918
68,0.8409904387084005,0.5817192990536946,1.0,1.0,1.0,0.5177130195627581,0.8234037928874756
69,0.6090587442988616,0.5975032444660738,0.9796286752460116,0.42924293833508154,1.0,0.48839446939671105,0.6839713452904567
70,0.8743720266652507,1.0,0.9511109317714684,0.5952204024222203,0.7837800018209389,0.6283652161947784,0.805474763145776
71,0.707836065404655,1.0,0.7093719722935222,0.8130245188689007,0.8923258632163464,0.4871005970528911,0.7682765028060525
72,0.6713301418090521,1.0,0.1318349079211186,0.8719876498637905,0.9756214206770445,1.0,0.7751290200451676
73,1.0,0.9223512831235525,1.0,1.0,0.7697169978779601,0.3057470256075688,0.8329692177681802
74,0.9403398894218319,0.942203803492104,1.0,0.8012099174784744,1.0,0.9421939207001081,0.9376579218487531
75,1.0,0.7602138686037713,0.587838139083818,0.7298151579759139,0.807586528035654,0.5758264685261922,0.743546693704225
76,1.0,1.0,0.8930271796325613,1.0,0.8612080824664152,0.5752455872766029,0.8882468082292633
77,0.8755599440754406,0.7401913335073341,0.952494596280368,1.0,0.786989856385618,0.5167010505080972,0.8119894634594763
78,0.7313002072877433,1.0,1.0,1.0,0.661360595835382,0.4567747965156894,0.8082392666064692
79,1.0,1.0,1.0,0.0,0.6699899251410357,0.3867979242243668,0.6761313082275672
80,1.0,0.7447845601413147,1.0,1.0,0.7118511940096083,0.5085836106127307,0.8275365607939423
81,1.0,1.0,0.7706217975421025,0.7924848502663555,0.5492390510889735,0.5944060204806937,0.7844586198963542
82,0.9960099719380536,0.8181864021395278,0.8218441140700323,1.0,0.35593572657892486,0.7439199502815754,0.7893160275013522
83,0.7519087934866704,1.0,0.0,0.8502488758731882,0.5179291539820632,1.0,0.6866811372236535
84,0.9593267624074635,0.8668106234330433,0.7056218369488381,1.0,0.6598620049211746,0.48937042321898017,0.7801652751549165
85,1.0,0.6185364246313503,1.0,1.0,0.6165169006108847,0.35145985903993576,0.7644188640470283
86,0.9434996472709939,0.8147752044289865,0.8534532668407744,1.0,0.9014792185443925,0.6977023775271953,0.8684849524353903
87,1.0,1.0,0.7882179904172263,0.8526698773901606,1.0,0.9670993341783578,0.9346645336642908
88,1.0,0.5576791983733742,1.0,0.9065814273781948,0.5488709789105781,0.4338509935184195,0.7411637663634276
89,0.8730292987284161,1.0,0.6435970627807779,0.9158842087002027,0.6991786343573012,0.6768149183637926,0.8014173538217483
90,0.9222119546706434,1.0,0.8786811837629044,1.0,0.4263496258254918,0.48814739259090834,0.7858983594749912
91,0.8273727882350421,0.7457142428955055,0.6068747633761353,1.0,0.9507228390082353,0.0,0.688447438919153
92,0.9647752663511256,1.0,1.0,0.722812944275411,1.0,0.49497093712285806,0.8637598579582324
93,1.0,0.9288035725670137,1.0,1.0,0.6056643530144692,0.5500007969499934,0.847411453755246
94,0.8675616318644198,0.9011317916394066,0.8659703077075575,1.0,0.35162736091491387,0.5394481413096827,0.7542898722393301
95,1.0,1.0,0.6024838229329149,0.7097600935088061,0.7813003293057521,1.0,0.8489240409579123
96,0.8136916489589957,0.8333585316102824,0.9832223117751765,0.5042650431206417,1.0,0.5584568683758042,0.7821657339734834
97,0.7047246899302474,0.998267347585205,1.0,0.8090857364549908,0.6025963504352428,0.6835358513328667,0.7997016626230921
98,1.0,1.0,0.8970626515494771,0.7787188049679381,0.9643443379190314,0.8033185746320142,0.9072407281780768
99,1.0,0.9451268437348105,1.0,1.0,0.4619141091507377,0.5644091503920081,0.828575017212926
100,1.0,1.0,1.0,1.0,1.0,0.4813472585190315,0.9135578764198385
101,1.0,1.0,1.0,1.0,0.4073089432101308,0.503375434404708,0.8184473962691398
102,0.8947067148615666,0.9734321282377477,0.6626632822560121,0.8267641869681628,0.46902256972654277,0.43524058988393893,0.7103049119889951
103,1.0,1.0,0.8966991969050446,0.8620907441163084,0.4910329717597386,0.7226202050435221,0.8287405196374356
