Num,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,Average
1,0.7471464834271181,0.706619239711371,0.591776568777032,0.441912388697502,0.5012524999978217,0.5640861310983208,0.7017382577016938,0.7806386685245824,0.6293962797419302
2,0.7838371442378613,0.6797660656277645,0.5609073223426021,0.5058156317147625,0.5471392770182787,0.5871938338716544,0.6925362540808624,0.7946135582400713,0.6439761358917321
3,0.7125929031074689,0.6754748030232294,0.5288143793847961,0.45145652635871336,0.43091709207674034,0.5351331085277968,0.6347225561593995,0.7251239725305141,0.5867794176460823
4,0.7175804347236114,0.6790464354148494,0.5747779188697407,0.4422310411592447,0.44589082181750805,0.5784804956854047,0.6902520276509805,0.8170787792940772,0.618167244326927
5,0.7202080086288571,0.64354164897575,0.5678759076379817,0.44426404957065463,0.43831676109313267,0.5576502465413218,0.6393641100658876,0.7514871219262241,0.5953384818049762
6,0.7709829204909747,0.7111975077377672,0.5804562724989146,0.4931091774031526,0.47698873675399356,0.5757767641270304,0.7511619896462131,0.7698908988591183,0.6411955334396455
7,0.7299227128539809,0.7038000475677956,0.6809560564128386,0.45225785133031254,0.43966889895437483,0.5479292990324313,0.6840626648443082,0.7364924954718907,0.6218862533084915
8,0.7296028695826745,0.6669237893435837,0.5795662628656262,0.441277845796363,0.4569274541923514,0.5356008062222964,0.6576055547866484,0.7451086273422839,0.6015766512664785
9,0.757861905422768,0.714260249354767,0.5969386223025684,0.4612322911220304,0.4567624889653913,0.5972479582494664,0.6474559045554428,0.7299723516998271,0.6202164714590326
10,0.7876444559309066,0.7416181827108167,0.5465454269065204,0.46738968066862063,0.45910790670303764,0.6116899301261854,0.713659959462743,0.7780541850144174,0.638213715940406
11,0.7525866411645448,0.6687026042687909,0.6107576406945584,0.4505920003025262,0.47393663259063545,0.6074519407062324,0.669470845336113,0.8144851460970589,0.6309979313950576
12,0.7888481126235141,0.6888109387122222,0.6172756296776825,0.46660704145119075,0.47388554735786037,0.6632289739290753,0.6865202159369448,0.7521305290941759,0.6421633735978332
13,0.7026982445232539,0.6780271642354501,0.5585412600602303,0.452653603825495,0.4158199093009479,0.5340076022576881,0.7302021207743281,0.7334899070477667,0.600679976503145
14,0.7764367639003202,0.7004120842759557,0.6057956592825948,0.4404218495337607,0.449882824840508,0.5784470285290184,0.7014996392664381,0.7227953500386431,0.6219613999584048
15,0.7470276073494663,0.6822912630946495,0.5863777049094684,0.44630159064617936,0.460231714345456,0.6175381702359162,0.7005944887322243,0.8324135598508903,0.6340970123955313
16,0.7060514070065812,0.6496107309830129,0.5716616879853377,0.4600432928363492,0.4658925202916593,0.5446549367486504,0.6434692196706012,0.8058906196800348,0.6059093019002784
