Num,Setting,P,Q,R,F,Dist_ave,Dist_std
4,A,0.46181311758536425,0.792393306675902,0.5498041956854267,0.5972011079428504,0.033577268142544144,0.013679739773635603
4,B,0.4609674632308065,0.7642892224766487,0.5747140234366116,0.5970902909256516,0.03389162220667599,0.011832755138347752
4,C,0.4428547163884797,0.7994303145668723,0.530514843614819,0.580474247821767,0.03429724990025113,0.014101207320176517
4,D,0.4792216847938969,0.7790963974241314,0.5640741910807839,0.6195457072465295,0.03352630338933678,0.012234267046075099
4,E,0.4574788438496837,0.7751500836495084,0.5697873637161706,0.5910100235380258,0.03413750658358412,0.012476379507558017
5,A,0.4870979001268264,0.9300395337511178,0.51484814642101,0.6330759447492171,0.03078553559863906,0.01086415784684235
5,B,0.5119069594537262,0.879588377274937,0.562414077823474,0.6606420309064662,0.03223470807987435,0.010490769755363557
5,C,0.5017649880999099,0.9143060718324232,0.5367761773602133,0.6478409879977164,0.03216223730243027,0.011190632336180242
5,D,0.5203438475968911,0.9088831423549502,0.5508349981505658,0.671773293410119,0.031093189064426787,0.010633603828723557
5,E,0.4895105769845869,0.8939452114261297,0.5341563453292243,0.6366303527832297,0.030921415265084136,0.010554860167854235
6,A,0.45410371408661915,0.9714595231830842,0.4656059495219143,0.5992759249718437,0.022555339856219537,0.007102610956534534
6,B,0.4484478003629829,0.9334408211128244,0.47497589074930346,0.600098450303254,0.028492606411460043,0.007732655026606062
6,C,0.4763027273164576,0.9556548779232259,0.49479017093367245,0.6267422111263522,0.025250455124889402,0.0076124087706730455
6,D,0.5022281545932468,0.9660141114911548,0.5126864905708983,0.6631569004262418,0.024679506146786965,0.007298041510254627
6,E,0.48693492053331255,0.958049985899867,0.5049936752853669,0.6363238148608449,0.02639643299025957,0.007469479981791401
7,A,0.4989473100602381,0.9938590764029961,0.5011667671758859,0.6560884325009144,0.015788426655693723,0.00487859915576379
7,B,0.491930277195327,0.9790356016968002,0.499828775460847,0.6520864658332625,0.021629837300998187,0.005462397982937461
7,C,0.4815498609156413,0.9852640577919769,0.4870583680317907,0.6403748206593107,0.017577487962617003,0.005234053475382833
7,D,0.4978847199164377,0.9915112534064062,0.5004327678818152,0.6625938565921952,0.018571706736705725,0.0052172553972965816
7,E,0.5140178908791052,0.989322689868909,0.5184645037234789,0.6710454394404759,0.019351073928391384,0.005131201498688694
8,A,0.48905019213779427,0.9991847496106291,0.48938353369923415,0.6457655552275364,0.012473085284992514,0.003181830819664708
8,B,0.4855452711849976,0.9874564007717084,0.4906907793731622,0.6446962834960878,0.018830698481512875,0.0037533768873760764
8,C,0.46798166701896027,0.9933224909343646,0.4704023238513637,0.6272586193945423,0.015464816360978791,0.003812596314063029
8,D,0.508723328410794,0.9977696922846271,0.509425554909849,0.6733374216580427,0.015894503536775392,0.003445540115276377
8,E,0.5435608300489255,0.9964927760897843,0.5452346294417874,0.6960781346611279,0.016488082466683793,0.0033539738711806824
