Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],Sum_of_Width
1,0.15874914507925814,0.23031938718755557,0.19677333313210865,0.31749829015851627,0.12634103715538297,0.3018842923043605,0.13394812625506616,0.20593454297684669,0.06070354165703122,0.12634103715538297,0.0650729493361762,0.07643431760231446,0.5168237347699531
2,0.10996403459315571,0.18199746662678493,0.14375490873639363,0.2691410059796554,0.1345705029898277,0.1931452016969864,0.18199746662678493,0.185850974519126,0.18199746662678493,0.185850974519126,0.08556618163055318,0.1461638154548211,0.32429887759299975
3,0.11910776976453322,0.3239769641390128,0.19967856068083611,0.2434061732227099,0.15800429523226822,0.21825912450625073,0.12170308661135495,0.22997349974341444,0.10580147068707156,0.11574089626470148,0.04524038938331323,0.11910776976453319,0.5009288552812452
4,0.1615628058025753,0.21378590812541506,0.18283064768395008,0.3851041424247055,0.12971591215855333,0.18283064768395008,0.13850601413807767,0.19589167395599388,0.05455851674453647,0.1385060141380777,0.05514491134158934,0.1615628058025753,0.5553623842614354
5,0.12837664391552206,0.23315002586673506,0.1687122040614472,0.2654585339617768,0.11794103824678341,0.26886111571215193,0.10737665122119502,0.17956725674226234,0.13443055785607597,0.21017098527986175,0.05757834322066614,0.12837664391552206,0.5711691229566201
6,0.14228830448798147,0.29222823115268526,0.17727587018117247,0.25724066545949426,0.1399975890244583,0.18234258290931177,0.14098324156426525,0.18135693036950482,0.09740941038422843,0.18976298773460962,0.045549512328146746,0.15356467440414145,0.5129921440594944
7,0.10604357170839686,0.33917664275643705,0.16488394706499215,0.2131929028309969,0.16022592403322025,0.2065351293927664,0.16308234462049284,0.19028917377899954,0.13692233218896965,0.17789590058044347,0.03570855933588807,0.10604357170839687,0.4662666420960804
8,0.1840635141048075,0.29943919599857305,0.2412495829156608,0.25183830313100086,0.14250677240813012,0.24124958291566076,0.08042651519307734,0.19093020597980945,0.07485979899964326,0.15109434020575674,0.05319980074417581,0.08914238740370413,0.44738803126901017
9,0.20766190871732487,0.3005878998312013,0.1440050482193242,0.21538183794210325,0.14948548656781666,0.2099013995936108,0.10769091897105162,0.21248639722661214,0.1048043763344886,0.12159517513098887,0.07514697495780033,0.15125257650767715,0.42241057246438724
10,0.19596111188648396,0.29600738005752397,0.17544363657433465,0.24233141415162984,0.14800369002876199,0.2130518060555124,0.14072567809329964,0.19086259941093234,0.08077713805054329,0.17728859675212108,0.035699338907173944,0.10384761003168255,0.4467788129188047
11,0.2543209787333167,0.26491604300670335,0.21740342621127956,0.2775251472538164,0.10907752546254963,0.1632921650342748,0.1257608801990211,0.21740342621127956,0.07473255641366564,0.12732115392954022,0.05916917208200344,0.10907752546254963,0.3190709217963279
12,0.1672364337005552,0.2729141993699818,0.16419364159908503,0.22793599319211524,0.1364570996849909,0.25567253510620935,0.11396799659605761,0.23537979238426215,0.10630405267978216,0.1903588284847038,0.04226794225098196,0.08731148495127478,0.5391456669770942
13,0.18277163132904295,0.22431283422054515,0.20500852470432535,0.214635848488751,0.1064134124593753,0.20489404838708264,0.20489404838708264,0.2147503248059937,0.1062989361421326,0.20500852470432535,0.044862566844109025,0.08614929952723424,0.29950176026786424
14,0.12892921880507147,0.22374848353360965,0.1864876233949197,0.25785843761014293,0.15235574226261692,0.2003219600760642,0.2003219600760642,0.2232217259290201,0.10541795699046284,0.17450252085861212,0.04362563021465303,0.1032087402487628,0.3657237365124236
15,0.18559347949718552,0.2670470975404073,0.16708401093641284,0.23617289892468213,0.11808644946234106,0.2019787720011327,0.168197417762667,0.1910636463138169,0.06535404222620698,0.11427648981203496,0.10774013677496014,0.17740555874815245,0.3758889266804529
16,0.203419903750146,0.2625828855653146,0.1312914427826573,0.23857521620708144,0.20878468942184386,0.25721809989361677,0.12797542132250903,0.21772239891829018,0.08171817997348853,0.11229816172829792,0.0745438152335394,0.08386978520321497,0.34453309503163176
17,0.25746535252833586,0.26825458406099173,0.1863304896785806,0.2820327279296718,0.12321126483658056,0.18633048967858057,0.1321961284060409,0.17734562610912025,0.08787695170909136,0.11669949284661736,0.05352421595222115,0.12873267626416793,0.31879119377829923
18,0.1675979764695597,0.36281143021826695,0.16992310994977916,0.27173988026946405,0.12437478098290311,0.20976220729121858,0.09886878308353199,0.17936146608483705,0.06460823205155368,0.11927440837563948,0.05115654785352325,0.18052117736972315,0.6469411392182983
19,0.1559684782167017,0.32811697181317356,0.12298494506516096,0.26123393124480077,0.16121053454552658,0.2418792762421933,0.11819317717995975,0.13573749162483517,0.10456074091662951,0.13277685611719436,0.07298660852586733,0.16435098850795654,0.5281910311003079
20,0.1701756336039285,0.2403755293130117,0.2403755293130117,0.3402314933321711,0.1287448594217609,0.1971098145287984,0.13683135995923867,0.1890233139913206,0.06054095412325152,0.13683135995923867,0.03101529303250728,0.1287448594217609,0.46463274109260283
21,0.19189309616852246,0.34204887455980926,0.16098972685190444,0.19189309616852246,0.1695329895581817,0.1833498334622452,0.16098972685190444,0.19189309616852246,0.08865928059429645,0.09644803118120962,0.0578288821782215,0.16447336625666,0.340212595593938
22,0.18515103631592264,0.2626372241344664,0.19946599361677203,0.19946799361677203,0.1367580255034641,0.21865175234551476,0.13131861206723322,0.26761537516631084,0.09973249680838601,0.09973449680838602,0.06270896811330792,0.1367580255034641,0.3697297351498282
23,0.24572021527254412,0.26441020577784885,0.1319663108874491,0.22173836793707724,0.1217349136493,0.2566983889811294,0.10798446355198223,0.24572021527254412,0.06380350870637486,0.1217349136493,0.08486622443433078,0.1336222718801194,0.487848726996038
24,0.17525966818001842,0.27491547113951603,0.27491547113951603,0.2922696630285226,0.13965335506858984,0.18848982619842125,0.10377519319723405,0.13965335506858984,0.05989206197323668,0.1835364862925872,0.04785532476729426,0.11978412394647336,0.397297851348221
25,0.14611835005546478,0.2098898834741322,0.19888244920426046,0.24965981815556848,0.1882856646595231,0.2602566027003059,0.12162375547429302,0.19554352342463147,0.10299859623242984,0.14873723985459222,0.06506415067507647,0.11293996608972202,0.3540540673979047
26,0.19249196070823715,0.21446507407902904,0.1217451908525683,0.24081230977760065,0.17085348289177718,0.236103551895489,0.10432352799223765,0.18343855095740796,0.12040615488880033,0.22517796002010362,0.05500431698497292,0.13517791895177622,0.47035073136281297
27,0.2789529659225918,0.2789549659225917,0.13241082418836564,0.24362083872460727,0.12075110498573785,0.24402597366752607,0.13947598296129587,0.13947798296129588,0.08117687920517494,0.15110335684548667,0.04880519473350521,0.14124392988182133,0.39685409600665766
28,0.20608320563912352,0.22485489630137923,0.1600975933034665,0.22382460931315828,0.13016782041091618,0.22866708768577643,0.19669536030799567,0.20608320563912352,0.06730657391408654,0.13016782041091618,0.06595423377059112,0.1600975933034665,0.3473904253076406
29,0.3045248464529023,0.35407147457048366,0.14963394878465205,0.1581463107530299,0.1338404316788445,0.17393982785883746,0.0852383282350386,0.1590470256475423,0.11802382485682789,0.16964456729502525,0.060048982187971875,0.13384043167884452,0.2973792756075259
30,0.17430623232396214,0.37864124257238907,0.1349712564537364,0.22120301108541615,0.14053257063529537,0.17678262774990985,0.10262987205460704,0.14922336780647932,0.11060150554270806,0.20671369284249716,0.054091606081769876,0.15030301485122927,0.5657339138158419
31,0.26338562306776264,0.2821439216457397,0.08232732061336713,0.22384078447283168,0.16960146351121064,0.26338562306776264,0.08232827478003378,0.223839830306165,0.09361703098012525,0.17914774137662592,0.04680840715672928,0.08957397902164634,0.5238637597815426
32,0.17423402502079155,0.3193431038838074,0.159248467406432,0.24027023633699723,0.17085315699189962,0.22089926983340236,0.1393548291264624,0.1715792781003273,0.05988149750843654,0.08542657849594983,0.07228988265733927,0.18661967463815438,0.4482762825772771
33,0.1659264326456904,0.30619358427596866,0.12629778450594623,0.22393801769089675,0.2236031346273783,0.27170508686801764,0.1339201930528641,0.14406214736923326,0.05470829716161941,0.16592643264569037,0.050669293504960904,0.13304959565173374,0.4897497290030811
34,0.17853671505859964,0.30577062993288806,0.10593376316665101,0.17199151587398945,0.17199151587398945,0.2691873644436785,0.1142267060308994,0.23593720333030993,0.10648991370840602,0.1908660092648701,0.031555734385369114,0.11751292893034936,0.5825313035521709
35,0.23674458233517354,0.3403750869395052,0.16921733814301143,0.23886789355725152,0.1564766783367353,0.20708593147703236,0.12702760526766466,0.175704863948828,0.06614609379914446,0.13393008752535995,0.05622005636456595,0.0922037823057277,0.3763352915074094
36,0.16502564781032797,0.22613469135823905,0.16834063221010484,0.1972594383249818,0.18493032432033335,0.20623001484823367,0.1806697462147533,0.18493032432033335,0.07537823045274633,0.19583715558600706,0.04692307901050105,0.16834071554343819,0.3574646799624663
37,0.17993956576407777,0.3160094024782148,0.20904558743003468,0.2544957270002297,0.14868947876151623,0.23729357591293204,0.09299166961932248,0.17993956576407777,0.08328284632478611,0.15514446964667192,0.036693418984692694,0.10647469231344389,0.49871486623114014
38,0.14077433574528533,0.25279251830009963,0.1263962591500498,0.3882555644890854,0.160060292964851,0.19056791280670846,0.09832164153839915,0.17997214980734874,0.14314232271651725,0.16923189634921218,0.04176898055933944,0.10871612557310367,0.5790723346511161
39,0.22154154870372977,0.3623584039592853,0.1462923719926466,0.22154154870372977,0.1398832862451082,0.20391462444705855,0.0997762911704573,0.2065128267645209,0.09410559962338239,0.1609361538730637,0.04739595779324493,0.09574138672377261,0.5020098889428617
40,0.1579631980350959,0.25737377801131156,0.17443950778921669,0.19558367176681252,0.12380163949666849,0.20585153685201052,0.15521366855946234,0.17443950778921669,0.10144432342422877,0.19224326881570059,0.09224059774141433,0.16940530171886145,0.3897941299078268
41,0.26460129248582054,0.27385254367087597,0.08617667501467101,0.21602032291157153,0.21602015624490487,0.28186419716355304,0.13692627183543798,0.16527072609080457,0.0802764595479797,0.13340908693988346,0.05637283943271061,0.08920942866178684,0.3192526108769507
42,0.19396834138565097,0.2160110849004325,0.19396800805231765,0.20104408776854424,0.15794742843108375,0.19396834138565097,0.10851200100523148,0.20500930721786823,0.17798809381039893,0.21702400201046296,0.04097318511409062,0.09358611891826771,0.2532858844024532
43,0.1778421658244384,0.33661065082270464,0.18103002648021913,0.29143618765936513,0.14320084947731063,0.169052579860574,0.09219992484054335,0.18598625509150313,0.07624032171521179,0.10761319331112786,0.0560647126755759,0.18272313224142622,0.5468439979734019
44,0.12383916243035123,0.22515698154013233,0.22515698154013233,0.32883986453145836,0.14834621188136227,0.2433887147318195,0.1444831398180152,0.1664370774812099,0.06034669105450605,0.15950710300577092,0.05380468987622966,0.12069338210901212,0.48804624679880637
45,0.22553238064414555,0.3180204240554278,0.13703333365399922,0.2222012998800798,0.05959233694355827,0.22553238064414555,0.09634442404257273,0.18878029354513107,0.08058984127753736,0.22446885598615646,0.07102084163584349,0.15088358769140292,0.659773683604687
46,0.09322869646535603,0.36031558643500017,0.21405347046859557,0.29503277431474395,0.16228644432521616,0.2153722503677848,0.13567717521960837,0.18502706278762343,0.09251353139381172,0.12985033069986648,0.023413981057037084,0.09322869646535599,0.5576534021407499
47,0.1896304266871906,0.21180470634185905,0.20328139594242636,0.24731430574070626,0.17550144960267336,0.2259336834263763,0.10303285122641467,0.18082465354495011,0.08057610882893843,0.20328139594242636,0.05648342085659407,0.12233560185944437,0.38298869371152494
48,0.16504672949010205,0.2768733271363167,0.2361386018579059,0.23667749739061103,0.1074410785814002,0.1709511122757795,0.13710692473639544,0.2381674619309028,0.11334546136707764,0.16504672949010205,0.045763997162006395,0.10744107858140019,0.3903144136102247
49,0.13814319280083207,0.32102115692683086,0.16733258280493976,0.1971064030870535,0.14879732445491772,0.17588090091662423,0.08794045045831211,0.1416417244055194,0.1605105784634154,0.20392840742857785,0.09036469544803719,0.16733258280493976,0.4138223511390913
50,0.16073774523578505,0.22531184801314025,0.18246865284576447,0.2893656993193134,0.1555304867431004,0.20529279820917515,0.1389883491934042,0.18246865284576447,0.09440284636397496,0.16073774523578505,0.04916468925169202,0.1555304867431004,0.43741446073255763
51,0.19773122028065776,0.2808513141198858,0.1377164345588362,0.2686913859820438,0.22231686687335697,0.23386048781990723,0.11040771160635965,0.21215838932098846,0.0864919303567709,0.12669231732339997,0.040265508843950804,0.08281643291384244,0.4101406549601354
52,0.1904916243468392,0.31794118383487757,0.15470804907632765,0.2048082373666835,0.15460013028651323,0.23005108801289845,0.09873431248042927,0.15548209161042917,0.10240411868334175,0.12407694985145055,0.06882074608585877,0.19788146836435055,0.46048203808137994
53,0.12062496075204684,0.24282808889527555,0.18121746943601375,0.2857827337960608,0.12141404444763779,0.2674491687454591,0.09053844795709518,0.19793442871850972,0.0945479117665386,0.14565855981672207,0.06967973507596861,0.18232445059267213,0.6439548611293986
54,0.1733049294015664,0.33084588603030796,0.17731779641673162,0.34238774589882504,0.1286827072797388,0.17731779641673162,0.10511070280846128,0.16750475368502238,0.06956783133372167,0.1733049294015664,0.04954421851886544,0.10511070280846128,0.5929436284818295
55,0.12187274164406987,0.31520108887509124,0.25190330935399763,0.2627912682543412,0.17360896295600342,0.27120770507465985,0.07873568869250869,0.17360896295600342,0.08522314509722004,0.1019752654815815,0.04199911997045293,0.12187274164406987,0.4933140645714945
56,0.17423193513531748,0.23877075313309903,0.22137434060219413,0.2649742562399635,0.1646407965230553,0.22137434060219413,0.11722565270593491,0.22667473814171715,0.06481260874517769,0.17836168967590119,0.05134738563837471,0.07621150285707062,0.41273456129989144
57,0.25135262903865774,0.289701663487439,0.19104453771401406,0.29098003794181365,0.07422380911846041,0.19104453771401406,0.1448508317437195,0.230295262015056,0.0902008136529837,0.11624996907978939,0.041629218294626485,0.0884266901994259,0.41339632087507605
58,0.13686287119495805,0.2977705261068845,0.15652651986547322,0.2781068774363693,0.11582203743049156,0.17142764254806472,0.17142764254806472,0.19048427583248426,0.08902405302176883,0.12406817294763461,0.0942346295230212,0.17424475154478514,0.4722044928324449
59,0.18806874100792326,0.20976939991493043,0.17941792245982444,0.26714029209603485,0.16636474876758278,0.18806874100792326,0.10281216405316596,0.2129521776538394,0.13357014604801742,0.20427028931808522,0.04475321361950682,0.10281216405316596,0.37002612808795843
60,0.27077298438300557,0.31093100543529295,0.1513068932976574,0.2600199425461319,0.12081481883180667,0.22169011789362492,0.13000997127306596,0.17512723781235906,0.03882452575916858,0.14083898850435927,0.05542252947340623,0.12424098479012163,0.4656965539637794
61,0.25308072814593985,0.3428598318277529,0.10910978961965334,0.16232568591468838,0.15702576470673116,0.16895112880823157,0.11281596345039158,0.25308072814593985,0.14765025514537472,0.15702576470673119,0.026964569908912085,0.10910978961965334,0.38670585804599455
62,0.25111644149138,0.2894984069582205,0.132109459695373,0.22518347539161312,0.11259173769580655,0.1709918528131371,0.0917551425441313,0.2655377925428548,0.08201640641734945,0.15411883950272617,0.06104763211270927,0.1640328128346989,0.5387263600865011
63,0.13732463039548032,0.1854266116400511,0.1387330648384294,0.2963375958293825,0.17649375681623916,0.2301473269040419,0.14217121835383512,0.1805800236816963,0.09877919860979416,0.22397198963384118,0.041458945466410636,0.14857563783079822,0.5300783710396224
64,0.204600707348699,0.2891633640800857,0.2232046785554328,0.23829451056420264,0.10208601611704818,0.24027086967737185,0.12013543483868593,0.24615671430680425,0.04839046699668786,0.1116023392777164,0.04819389401334762,0.12790100422391779,0.5067776042601972
65,0.24351199415260422,0.2647280877048572,0.23477581144540244,0.2582527034362481,0.17969097222041114,0.24351199415260422,0.11575830383319334,0.12175633040963545,0.05397779621261307,0.12221916983758896,0.05165054068724963,0.1101662959075921,0.2412691628970522
66,0.2123275865891443,0.2594752433011635,0.1123062787270299,0.23769422259209122,0.21834530487565593,0.22262769421006304,0.12587370504096823,0.2241267962781529,0.08649174776705451,0.1448239216318357,0.043601220259810655,0.1123062787270299,0.4021083134806727
