Num,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,Average
1,0.894647705106773,0.37942310733892404,0.8425089618850264,0.9145801529374643,0.849291201446582,0.9135843563103699,0.7572402084603087,0.8954909944867082,0.8058458359965197
2,0.728935472727086,0.8843534115331908,0.9131504973946172,0.8584806662571448,0.8221983614131715,0.8808028241539918,0.7754272959033462,0.8013381336805554,0.8330858328828878
3,0.7720049727709183,0.8317473399584511,0.64258754652004,0.7567258397222052,0.9534096722515271,0.7154331088617277,0.9181025838849609,0.8371404319903122,0.8033939369950178
4,0.84458863075372,0.6539676745061581,0.7256000515847024,0.9166098214616167,0.8465720081273158,0.8327713821638362,0.8950224574444641,0.8656244008174171,0.8225945533574037
5,0.9042481132204024,0.7382735853941699,0.5951030005107094,0.7549802096025727,0.634804453853453,0.4642573389937682,0.901204811219526,0.7015437330922845,0.7118019057358608
6,0.581108664929225,0.8268498134457781,0.7452577821285732,0.9162904318921932,0.9311671388726535,0.9446652764736428,0.9431272465117964,0.9563462512224212,0.8556015756845354
7,0.3837647682663798,0.6875762450573563,0.7114485174427766,0.6768060884924976,0.7695702144242517,0.5607858446411903,0.932725676810354,0.8859291797234508,0.7010758168572822
8,0.5490493174725222,0.830656305991028,0.833621856045849,0.8239602374352615,0.7497439602995775,0.6341868493984332,0.9067554490163701,0.9143999084654801,0.7802967355155651
9,0.8914559321607112,0.6826661065674207,0.8969201317852175,0.9146022653893052,0.8221583156270138,0.8059716877911566,0.8695953860993286,0.7403074221488544,0.827959655946126
10,0.8399767479655024,0.8662551603590871,0.859746867221997,0.8752700188539981,0.7726929460595056,0.9702487554183843,0.86570092112241,0.7419043600844181,0.8489744721356628
11,0.6713569145528164,0.8471973948171637,0.6425651566929492,0.9462622292843923,0.9467413248917327,0.705460198758263,0.8744143192260202,0.8131583677482612,0.8058944882464498
12,0.8987559490226409,0.8282171227447995,0.8647088070705191,0.8055685437281579,0.9011055340274907,0.8979673598475592,0.9339993854787904,0.7347329427010346,0.8581319555776241
13,0.6949748226086399,0.8742184768936577,0.876387464855785,0.6668365640031735,0.8720655353582921,0.8160148377466335,0.8827948697432001,0.7960636462266266,0.809919527179501
14,0.49558064866418516,0.9015352158238366,0.8509241786535191,0.7913279564471113,0.9690673483868247,0.95339284195218,0.8773558713865204,0.955695946804578,0.8493600010148443
15,0.6437926074989766,0.8815796421105022,0.8522247842957588,0.854538221424101,0.857916952630672,0.9616735567420869,0.8764185182269225,0.7108120895073805,0.82986954655455
16,0.7618618153203879,0.7559174871921032,0.8627134085229814,0.9670656133456229,0.7945500970636349,0.8853764907143181,0.9134243304829853,0.8697653631993616,0.8513343257301743
17,0.7191248925110835,0.7979719915326737,0.8565191032928096,0.8108063976935961,0.913291361697857,0.945698143188962,0.873388054069083,0.9215372287369415,0.8547921465903757
18,0.7312538156392593,0.8139909038233831,0.7340118956633848,0.80023486018648,0.6897837250268175,0.5204052029681139,0.8442270141919529,0.8082307022457141,0.7427672649681382
19,0.755812310830393,0.8178319808624711,0.8072769885041229,0.851693958291953,0.8664133594784218,0.5735575285340944,0.9390044815471611,0.40208167301684317,0.7517090351331824
20,0.7037187425949457,0.8066777110120945,0.9132403531942024,0.9185222048291037,0.8790408592818156,0.9001036136051297,0.788160686082035,0.9000688259858347,0.8511916245731452
21,0.8965652824726669,0.7820165838857973,0.7829263694303913,0.8142739277290437,0.9167737625993005,0.9197536131561068,0.9329366128122901,0.7449958049391321,0.8487802446280912
22,0.6953051342666113,0.732093868077168,0.9262322387028226,0.887843558157304,0.779377652529447,0.9396526060416586,0.9824028355156396,0.49545298868075505,0.8047951102464257
23,0.8472614272738602,0.8290542940343053,0.8859595210105908,0.8185863364369823,0.8286717506917622,0.7685032625082463,0.8552227936178404,0.7849607422843371,0.8272775159822405
24,0.0,0.6172365838954027,0.805284749797791,0.7967875569012086,0.9553219958016822,0.8321049199901264,0.8165393346681681,0.8805332746688773,0.7129760519654071
25,0.5919465866403916,0.5507923180721674,0.8847474544363036,0.7848897026196584,0.9623361885270674,0.6082732375459893,0.8688421929473581,0.733785396085368,0.7482016346092881
26,0.41569613714552744,0.8539263013412255,0.7506432116542823,0.9119410809560389,0.6493396735394659,0.8790754937474211,0.902020552294554,0.8663600730114088,0.7786253154612406
27,0.8286944404357091,0.8099718869679408,0.7379784685000488,0.8823630408648498,0.9219203950014219,0.862716021455264,0.6643666404787338,0.935836768981676,0.8304809578357054
