Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.10802422068202178,0.18587198575777403,0.20779865743417492,0.23717019453608545,0.09282769869762846,0.10833081294895842,0.0623174577649086,0.19263637466333072,0.04069968030396966,0.13825121134879992,0.09108992922279495,0.2079513827249333,0.04815909366583268,0.1392369550591077,0.04810292910610053,0.0915314160835787,0.6019606662451367
2,0.10390784950176232,0.1863576731847539,0.10303818366775416,0.2754019743047398,0.10946323784435419,0.2258093776179299,0.10240152235714273,0.10686213284605381,0.0852684737749683,0.22552614594040424,0.07364555004567908,0.1267376156338838,0.027730916349662037,0.10303818366775416,0.028241995904573387,0.11656916735858383,0.7326045411082073
3,0.12395324781368652,0.18308682156109676,0.11712629988056533,0.12430332524603085,0.07605207303339302,0.26061045336561905,0.0901778762451492,0.23811187637297057,0.05441838940651651,0.1485779652495426,0.0742889826247713,0.1509437171519784,0.12236209831331497,0.1252285542194797,0.034706246482492195,0.07605207303339301,0.613829572400222
4,0.1475853539265615,0.15924798471543902,0.1295420341664237,0.1825632000100791,0.09039183456359737,0.2079629256462132,0.0911138814198931,0.18461889585255567,0.08490207531924514,0.19730911757489555,0.04771593275273086,0.1310193543559679,0.048348460706719235,0.17279185567435584,0.029455227809860915,0.09543186550546173,0.6618903986699362
5,0.08354743194674658,0.25186593594261947,0.12226428145895335,0.16954479016520235,0.11730655472632855,0.17333132628176331,0.08272900336375613,0.16638571698094512,0.051427843599226516,0.19906026977611957,0.07769207803350581,0.20035462917936764,0.0629052041601931,0.11730675778054228,0.02911467993619432,0.09516349666853571,0.7460258455501912
6,0.14694120004445047,0.1854017684858635,0.1437453717237354,0.21079325300505156,0.08830561190714822,0.23530635994674362,0.0727968233221391,0.11186590658453505,0.10539662650252578,0.15623660449054413,0.059681019565594816,0.1455936466442782,0.031205362035809592,0.17661122381429645,0.023487964292929778,0.10663125763435412,0.6568800412113335
7,0.11826557645683211,0.19681569672903665,0.14454245029873336,0.17940597590082324,0.05846712380017116,0.20833652961642052,0.06926324823698476,0.12748777093911,0.062316656849265406,0.21049973138318945,0.08970298795041161,0.22121467139398227,0.05200067221419041,0.06231665684926539,0.03991286707630354,0.15945138430528066,0.7310568342342159
8,0.1302131303339098,0.15240068788497418,0.15240068788497418,0.1958910099419276,0.14399683588088744,0.16045401315652422,0.07048959083549006,0.16563148976474232,0.08396268284440758,0.17275641191262572,0.0484670608742436,0.16792536568881516,0.04220385792951917,0.20765593645777156,0.02114352275014892,0.08440771585903833,0.6142452613328383
9,0.13135972862066914,0.19064192281054365,0.15237152809669502,0.22165182302591852,0.08797479496332933,0.21028686396964497,0.09078136430885164,0.16362719883019639,0.10805464324199741,0.1372852369735597,0.05454239961006547,0.12781119753130896,0.04062101267536261,0.11496576874224146,0.04616147857352744,0.12186303802608785,0.5762660998190035
10,0.15821880559921034,0.18290990558271827,0.17353963706440706,0.1773913435283116,0.08805671301618392,0.16377849489312993,0.06766571602495217,0.2286896182007274,0.04438294863563565,0.15417255836915106,0.06096996852757276,0.1019709019417069,0.07375887726547325,0.18808518572218802,0.044936503066787856,0.09147282256184348,0.5769416615995537
