Index,Mean,Var,SD
P,0.4102918145259512,0.05501661608038758,0.23455621091838003
Q,0.5396984769886392,0.10282832797281732,0.32066856405456606
R,0.7116798415592144,0.0990132003000909,0.31466363040569356
F,0.5400158305566783,0.06554977248297654,0.2560268979677263
