Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.6261643684590199,0.7758818945790367,0.751736914708135,0.7545844485337247,0.6590826208631378,0.6244463289723148,0.7707270492536932,0.7089462321955804
2,0.837727088859452,1.0,0.8101842008077118,0.7364260300427511,0.6876213129676297,0.9256490280982241,0.7127482641271826,0.815765132128993
3,0.9642750387610136,1.0,0.7856770521123376,0.95330410823567,0.9465180492067596,0.7822726590074539,0.7580015064707405,0.8842926305419965
4,0.9199810515700151,0.8365976143914289,1.0,1.0,0.7536113556807368,0.7504964589426406,0.5485136284352156,0.8298857298600053
5,0.9886118593905313,0.8735539985563677,0.8931654949207731,0.7662110591611008,0.8516309526903575,0.5839617344263627,0.7569253831175835,0.8162943546090109
6,0.9911432667655409,0.9025595474567181,1.0,0.735684942729606,0.8757774382507588,0.727252878448654,0.8996243489219956,0.8760060603676105
7,1.0,1.0,0.7893932554978289,1.0,0.8299389763767261,0.7381732049363332,0.7363899024221137,0.8705564770332861
8,1.0,0.9210253842366337,1.0,0.6404984182794696,0.8987811268853123,0.011838167056745362,0.8485618843190288,0.7601007115395986
9,0.8267705354044506,0.8488606955893956,1.0,1.0,0.7481953879287533,0.8696503196427272,0.7817514245079727,0.8678897661533285
10,0.7738616731092216,0.958640107764378,0.7044478702268001,0.6866519088880649,0.5917047158837248,0.6903498017774877,0.624134685983974,0.7185415376619501
11,0.859202005129469,0.6922992548625491,1.0,1.0,0.7049176830581136,0.807719088151499,0.8356939653748555,0.8428331423680696
12,0.9347243867348798,1.0,0.7051624812193549,0.8665212856271448,0.7083137734231266,0.5712112518906052,0.5679273681895296,0.7648372210120915
13,1.0,0.9248895069608127,1.0,0.8853068091771744,0.779717192237808,0.7964396987791625,0.588094175033319,0.8534924831697539
14,0.7927381619687108,0.8120717758348032,0.827026700695081,0.8141137755503781,0.6343869291598818,0.9419609172170734,0.7016699773762783,0.7891383196860297
15,0.8021787694198175,0.6900045562844949,0.7342833483947433,1.0,0.8630557536155226,0.7363988385190207,0.8729268790702669,0.814121163614838
16,0.8558763906528136,0.748784202853766,0.7149090032548644,0.9749702748578332,0.9623387538202678,0.8107618797227502,0.6505330790359135,0.8168819405997441
17,0.8418668185258321,0.8718507682475463,0.8591845987318226,0.6344467163268903,0.9035718839024317,0.7628750690277972,0.7314326131902873,0.8007469239932296
18,1.0,1.0,0.9051760750045305,0.7729055311054346,0.8189151347173084,0.674935906111308,0.8956661510599421,0.8667998282855034
19,0.8778018523799953,0.6970478513205132,0.8523694135301259,0.8160243585438013,0.8245141950550824,0.7035713336394571,0.3433756413128206,0.7306720922545421
20,0.8006673140265758,1.0,0.7432181162603503,0.7601828353691056,0.938984125627424,0.9995082510036952,0.8921401652550178,0.8763858296488812
21,0.8091084575766053,0.8498744396019466,0.7680237005685532,0.6547106065153531,0.6324306162537248,0.7262802438443132,0.7261131390177867,0.738077314768326
22,1.0,1.0,0.7645984832271379,0.5171276594755874,1.0,1.0,0.53604652605032,0.8311103812504351
23,0.9292516622690097,0.9351694277862399,0.9287703013135855,0.9427082150848057,0.9845129227881616,0.996351675994649,0.683484637224597,0.9143212632087213
24,0.9416685725686161,1.0,1.0,0.8032195438285764,0.866018741021177,0.8543925625749224,0.9759072991956823,0.9201723884555678
25,0.9622371552183161,0.7009722532354061,0.7098267010769744,1.0,0.7404382832258546,0.7626857792875574,0.5398760220995191,0.7737194563062325
26,0.8075499519009629,0.9414598821383314,0.9493603146549829,0.8089418802375048,0.8778433483973013,0.8042248057709958,0.7415508644244522,0.8472758639320759
27,1.0,0.8954269144303025,0.7296587738490391,1.0,0.6906286039360762,0.7165180096503302,0.5535670540836215,0.7979713365641956
28,0.9319582344992691,0.762082514083421,0.6933547153032293,0.923609776051937,0.8627746488109915,0.7247703765176479,0.7220076624001173,0.8029368468095163
29,0.6670735631554203,0.9509028401029834,0.578560362289941,0.8624904109907683,0.8827267481791187,0.7984805541529172,0.7212200123450986,0.780207784459464
30,0.8702456462495939,0.9622385787610714,0.8825827609465985,1.0,0.2525961089202577,0.7100986421505934,0.7707389497764394,0.7783572409720791
31,0.834235091246959,0.8075737068375737,0.3025215038697901,1.0,1.0,0.7555690270977117,0.7657762842000214,0.7808108018931509
32,0.9197382313987045,0.9602054890451857,0.6164459171818456,0.8641177101858758,0.8884985460138771,0.7744256927669735,0.7260388565499694,0.8213529204489188
33,1.0,0.9865569434640986,1.0,0.7952544527285249,0.8295211963861076,0.8436834649958945,0.6872283086252339,0.8774634808856943
34,0.8623431010592,0.9182238068684869,0.7913853842900408,0.8422781712790688,0.6201185819937279,0.7951118659922979,0.5885042354971981,0.7739950209971457
35,1.0,0.8012855516736529,1.0,0.8693113084173485,0.766026276472274,0.6500203092207005,0.6243930942747012,0.8158623628655253
36,0.5634882432453246,0.9222865324869476,0.8810087030915474,0.8476433985657982,0.5034582483604244,0.7846801334783943,0.7424596741755696,0.7492892762005724
37,1.0,0.7580715661087537,0.7807486836498486,0.9014812024326736,0.7332853959622638,0.9877375841962635,0.7765973819362053,0.8482745448980014
38,1.0,1.0,0.7319056342959948,1.0,0.6967723089414132,0.8092193100577049,0.6445202959311032,0.8403453641751736
39,1.0,1.0,0.7988049338065606,0.9478312527022915,0.923340835274052,0.6288799495938108,0.7021017416937099,0.8572798161529178
40,0.9615961210321882,0.9073867603860764,0.8209649332497126,0.8139093763048437,0.8509326925779435,0.7395285907806293,0.7023526364157183,0.8280958729638731
41,0.7197517911629576,1.0,1.0,0.8948896699841973,0.855665430706746,0.6250420588803537,0.8871066945104408,0.8546365207492421
42,0.9522090631857885,0.8555227510676521,0.7389698999957179,1.0,0.819258581469266,0.7917031710642171,0.724776712363826,0.8403485970209239
43,0.7930878912453836,0.7310300945172679,1.0,0.855334795004275,0.899549529792859,0.9344170641093945,0.6857229144147611,0.8427346127262771
44,0.7964858081546915,0.6276507175716812,0.7985211654890123,0.9351402092869426,1.0,0.7282451654982092,0.6252183098461499,0.7873230536923838
45,0.9078032999394985,0.7677129119173683,0.679274581056869,0.8325267032204297,0.701643272000363,0.7684992793747034,0.5151948052820389,0.7389506932558957
46,0.8589728535501303,0.7187470919524271,0.94997434522032,0.8605959852904795,0.9531246255380965,0.7642709428400142,0.3751673060999396,0.7829790214987724
47,1.0,0.7148240585424559,0.8174005281759628,1.0,0.8888778260203707,0.746143762371459,0.9433900342511701,0.8729480299087741
48,0.839921363082244,0.8089166232352988,0.6541465291026105,0.6745946210931526,0.6613430927205515,0.734668653711357,0.807017697529443,0.7400869400678083
49,0.7528751755981086,1.0,0.810955977375833,0.968626279097229,0.9406942018513087,0.6763791676093163,0.8229015761351761,0.8532046253809958
50,0.8711212891693106,0.9751775382608278,0.8564919720397677,1.0,1.0,0.8970218637581572,0.6728009872952142,0.8960876643604682
51,1.0,0.8358191757179421,0.9942492223105333,0.9085571596804536,0.5988926820997689,0.5948471325426768,0.7714198145152177,0.8148264552666561
52,0.6680104829398582,0.9336884267540192,0.9874902973796983,0.9034617924148458,1.0,0.998459700501459,0.7070117793840305,0.8854460684819874
53,0.9282514151071877,0.9374670983442853,0.8229073528227794,1.0,1.0,0.7702447156017899,0.7623474123118397,0.8887454277411261
54,1.0,1.0,1.0,1.0,0.7434936173676612,0.9494409975555066,0.46093000068237655,0.8791235165150777
55,0.7219423391212243,0.9298053544426285,0.8893383757029938,0.8142474660239815,0.20575199984507436,0.9820757870043938,0.9237492310354983,0.7809872218822563
