Num,F_1,F_2,F_3,F_4,Average
1,0.9672493508293901,0.3003785565563103,0.39165245696251605,0.8371154562407052,0.6240989551472303
2,0.6445014723434975,0.4024216644942595,0.355514246241961,0.7565318612240896,0.5397423110759518
3,0.819423319235169,0.3288569020056666,0.5552153469696098,0.4312010416345632,0.5336741524612522
4,0.6380964327675694,0.3386993720027655,0.3386993720027655,0.7378403257316927,0.5133338756261983
5,0.7369833192500419,0.7191030748246711,0.6041375313784157,0.7500137372790918,0.702559415683055
6,0.8351976619599237,0.5435422629002759,0.543534005445303,0.7179924657271441,0.6600665990081617
7,0.6241652336527167,0.4530225565521506,0.5752891215212621,0.6029729676707929,0.5638624698492305
8,0.3254300587577155,0.43868144174625623,0.6170254059822754,0.655121871572804,0.5090646945147628
9,0.760354402696782,0.3925641745920808,0.4253621859851314,0.6491617741607394,0.5568606343586834
10,0.8231627059748192,0.5081342804626657,0.641282639148614,0.8625610303603981,0.7087851639866243
11,0.7965153732481474,0.5448954159781588,0.22083873025756506,0.7766642815703864,0.5847284502635645
12,0.6810580085305495,0.5452055733473182,0.22644285425587596,0.5301814581664984,0.49572197357506054
13,0.7177262365995503,0.7208282181230253,0.0,0.4787498429720317,0.4793260744236518
14,0.8862548375152561,0.5775788969244731,0.49597214181984456,0.8710064245924471,0.7077030752130052
15,0.6542916043593853,0.5432869002842243,0.542184401871811,0.8113821884308539,0.6377862737365687
16,0.7632949522398524,0.3865637266342186,0.35779228100500915,0.7159960824203234,0.5559117605748509
17,0.7965153732481474,0.5448954159781588,0.22083873025756506,0.7766642815703864,0.5847284502635645
18,0.9435279316267621,0.592131919697942,0.6977369640607504,0.6907208176402366,0.7310294082564227
19,0.7476699178066601,0.5365065253480317,0.36459980501481243,0.7377238081637861,0.5966250140833226
20,0.79697216926764,0.4600937724417492,0.24275636493831887,0.8339543502853374,0.5834441642332614
21,0.8161938533709983,0.5669574982979624,0.4193883657131946,0.6986323722481687,0.625293022407581
22,0.8231627059748192,0.5081342804626657,0.641282639148614,0.8625610303603981,0.7087851639866243
23,0.8382965134912996,0.4083530196824795,0.5306958999106329,0.762608726669481,0.6349885399384732
24,0.7973903887202319,0.569515147386679,0.4894703345059261,0.7973151777520611,0.6634227620912245
25,0.7811025979517041,0.48790975588081903,0.6035432228777688,0.4540761081856944,0.5816579212239966
26,0.8875012511170369,0.5645425813372308,0.5605325779802968,0.8089551884533269,0.7053828997219729
27,0.9435279316267621,0.592131919697942,0.6977369640607504,0.6907208176402366,0.7310294082564227
28,0.4262794091564139,0.5838951953654256,0.5688145050536011,0.7765234453800773,0.5888781387388795
29,5.714113406483648e-5,0.0,0.0,5.118908494273043e-5,2.7082554751891728e-5
30,0.8540716832771801,0.6416998939021961,0.5359869842547785,0.5658051810820107,0.6493909356290414
31,0.21835161961057392,0.441938174180669,0.22083873025756506,0.7766642815703864,0.41444820140479854
32,0.7026597006544255,0.523816737057878,0.22160360753819183,0.8962864168029986,0.5860916155133735
33,0.3254300587577155,0.43868144174625623,0.6170254059822754,0.655121871572804,0.5090646945147628
34,5.714112249935251e-5,0.00013332420696859413,0.0,5.1019015552521335e-5,6.0371086255117e-5
35,0.6140137626684959,0.5960160863333013,0.5292824099428297,0.8667187184216448,0.651507744341568
36,0.7570199909047701,0.5485520802221818,0.47707776581270056,0.8550000295078717,0.659412466611881
37,0.7083959578880296,0.4401314593804634,0.5269226010484845,0.8796278579156562,0.6387694690581585
38,0.534682044813135,0.3503352651764851,0.5255673361511901,0.4843771521512927,0.47374044957302575
