Index,Mean,Var,SD
P,0.39833908768930715,0.07035097339260335,0.26523757914858775
Q,0.5521856651957044,0.12984409224855256,0.3603388575335063
R,0.6983953286279686,0.09653665801946762,0.31070348890778104
F,0.515701315746478,0.08396826500604043,0.2897727816859969
