Num,R_1,R_2,R_3,R_4,Average
1,1.0,1.0,1.0,1.0,1.0
2,0.6937477016782078,0.7885438180735391,1.0,0.4000859805373056,0.7205943750722632
3,0.0,0.0,1.0,0.0,0.25
4,0.38687280182947353,1.0,1.0,0.38689275893422775,0.6934413901909253
5,0.5597623005966962,1.0,0.9832474899039176,1.0,0.8857524476251535
6,0.2985013340878543,0.6623849127033091,0.6965100431775632,0.37649523568859655,0.5084728814143308
7,0.43479078816151495,1.0,1.0,0.5576067022081306,0.7480993725924114
8,0.0,0.8511754559790492,1.0,0.6705295226425662,0.6304262446554039
9,0.26900988333731446,0.5729261290057005,0.540949185734117,0.0,0.345721299519283
10,0.7186887912179858,0.7217304980500705,0.8374678943505902,0.8694708388879323,0.7868395056266446
11,0.460279833287995,0.8193458313878939,1.0,0.7234958503888917,0.7507803787661951
12,0.3368261991318615,0.3307411754723783,1.0,0.0,0.41689184365105997
13,0.3498587378833665,1.0,0.7807312452757572,0.616176728223248,0.6866916778455929
14,0.4778858868068793,0.7999391766258207,0.6024020757921402,0.6390174035968066,0.6298111357054117
15,0.5597623005966962,1.0,0.9832474899039176,1.0,0.8857524476251535
16,0.17775874089830826,0.546724914839826,0.7994872023134132,0.2051806097597158,0.4322878669528158
17,0.460279833287995,0.8193458313878939,1.0,0.7234958503888917,0.7507803787661951
18,0.3638024014949993,0.9303076693795047,0.8604585842770418,0.5484868537299762,0.6757638772203804
19,0.3173021999111667,0.6446591745783402,1.0,0.2762926813685406,0.5595635139645119
20,0.460279833287995,0.8193458313878939,1.0,0.7234958503888917,0.7507803787661951
21,0.37430963170265835,1.0,1.0,0.8052408768707159,0.7948876271433436
22,0.0,0.8956953548394936,1.0,0.48181599021262533,0.5943778362630298
23,0.36707079298314155,0.9493985551803527,0.9434335788356363,0.5741526522548906,0.7085138948135052
24,0.7186887912179858,0.7217304980500705,0.8374678943505902,0.8694708388879323,0.7868395056266446
25,0.3498587378833665,1.0,0.7807312452757572,0.616176728223248,0.6866916778455929
26,0.4778858868068793,1.0,1.0,0.6390174035968066,0.7792258226009214
27,0.30705210076163064,0.9112129953502783,0.9625513860780183,1.0,0.7952041205474818
28,0.0,1.0,1.0,0.6467324460508795,0.6616831115127199
29,1.0,1.0,1.0,1.0,1.0
30,1.0,0.8645524155026657,1.0,0.5762131332887789,0.8601913871978611
31,0.0,1.0,1.0,1.0,0.75
32,0.23460222941440984,1.0,1.0,0.19479863449347012,0.60735021597697
33,0.0,0.8511754559790492,1.0,0.6705295226425662,0.6304262446554039
34,0.5597623005966962,0.7631858092691681,1.0,1.0,0.830737027466466
35,0.0,0.622438784500911,0.9832474899039176,1.0,0.6514215686012071
36,1.0,1.0,1.0,0.809976631202284,0.952494157800571
37,0.7186887912179858,0.7217304980500705,0.8374678943505902,0.8694708388879323,0.7868395056266446
38,0.27405076535413303,0.6433580753375561,0.5670233027241096,0.7487249446954065,0.5582892720278013
39,0.5597623005966962,1.0,0.9832474899039176,1.0,0.8857524476251535
40,0.10474168924072896,1.0,0.5992323104171271,1.0,0.675993499914464
41,1.0,1.0,1.0,1.0,1.0
42,0.3638024014949993,0.9303076693795047,0.8604585842770418,0.5484868537299762,0.6757638772203804
43,0.10474168924072896,1.0,0.5992323104171271,1.0,0.675993499914464
44,0.7603436353548159,0.8303424237441607,0.8621136631031924,0.8603219487741702,0.8282804177440848
45,0.1817670890807933,0.7126983135472511,0.8238698557504459,0.5809706209918207,0.5748264698425778
46,0.6292120028643217,0.9163760470712444,1.0,0.49996963502384534,0.7613894212398529
47,0.35569102151020815,0.6937348803791629,0.8374678943505902,0.8694708388879323,0.6890911587819734
48,0.4739683616783533,0.8739974859949577,1.0,0.0,0.5869914619183277
49,0.2688351039023142,0.8178862207864427,0.830003226445657,0.3314156587802858,0.5620350524786749
50,0.5597623005966962,1.0,0.9832474899039176,1.0,0.8857524476251535
51,1.0,1.0,1.0,1.0,1.0
52,0.36707079298314155,0.9493985551803527,0.9434335788356363,0.5741526522548906,0.7085138948135052
53,0.5597623005966962,0.7631858092691681,1.0,1.0,0.830737027466466
54,0.3638024014949993,0.9303076693795047,0.8604585842770418,0.5484868537299762,0.6757638772203804
55,0.5997815461337257,0.3302566636200635,0.8621136631031924,0.8603219487741702,0.6631184554077879
56,0.39159726437771125,1.0,1.0,1.0,0.8478993160944278
57,0.0,0.0,1.0,0.6705295226425665,0.4176323806606416
58,0.0,0.0,1.0,0.6705295226425665,0.4176323806606416
59,1.0,0.8645524155026657,1.0,0.5762131332887789,0.8601913871978611
60,0.35569102151020815,0.6937348803791629,0.8374678943505902,0.8694708388879323,0.6890911587819734
61,0.5597623005966962,1.0,0.9832474899039176,1.0,0.8857524476251535
62,0.31806101041091495,0.8654897565094176,1.0,0.4678340554193391,0.6628462055849179
63,0.2985013340878543,0.6623849127033091,0.6965100431775632,0.37649523568859655,0.5084728814143308
64,0.3638024014949993,0.9303076693795047,0.8604585842770418,0.5484868537299762,0.6757638772203804
65,0.3498587378833665,1.0,0.7807312452757572,0.616176728223248,0.6866916778455929
66,0.21743442375716548,1.0,0.950789489520217,0.5206686948630033,0.6722231520350964
67,0.5597623005966962,1.0,0.9832474899039176,1.0,0.8857524476251535
68,0.23460222941440984,1.0,1.0,0.19479863449347012,0.60735021597697
69,0.24610554476919547,0.5674152957547542,0.7029987443042114,0.34565026343562766,0.4655424620659472
70,0.19054486286619776,0.7302976319213808,0.984926319724762,0.7486993605587526,0.6636170437677733
71,0.39159726437771125,1.0,1.0,1.0,0.8478993160944278
72,0.19054486286619776,0.7302976319213808,0.984926319724762,0.7486993605587526,0.6636170437677733
73,0.3746042349786492,0.6138778641334758,0.9434335788356363,0.5741526522548908,0.626517082550663
74,0.7603436353548159,0.8303424237441607,0.8621136631031924,0.8603219487741702,0.8282804177440848
75,0.2985013340878543,0.6623849127033091,0.6965100431775632,0.37649523568859655,0.5084728814143308
76,0.2643848027629502,0.8489636580290753,0.6538254428526156,1.0,0.6917934759111602
