Num,F_1,F_2,F_3,F_4,F_5,F_6,F_7,Average
1,0.5460876071180605,0.8734842055966732,0.5757219205842081,0.7236583846219921,0.6058439841310973,0.6668062521472197,0.8081194620459895,0.6856745451778915
2,0.5900035327076892,0.756105958334101,0.7196953062317282,0.5023662969813835,0.8257740554607672,0.910555658424527,0.8088445947420144,0.7304779146974586
3,0.8480780644276731,0.5995265863653633,0.6020633508520401,0.8319736667373442,0.9185219821673012,0.9626759893869523,0.6441770131771098,0.7724309504448262
4,0.7364457142868225,0.7383978033303368,0.8073668747000824,0.7705395777962313,0.8525499575678503,0.9350813951531586,0.7163117619947059,0.793813297832741
5,0.5837113174066497,0.5646398881700639,0.5862889198387576,0.9570458854711977,0.8931371108718009,0.5190048227444048,0.9071059680541147,0.7158477017938557
6,0.5364610961347134,0.5971151605932019,0.5124259220380811,0.9338711940943222,0.07386194770272718,0.8628732122894305,0.7230033213010493,0.6056588363076465
7,0.7208521411757092,0.8287802542336108,0.6118695238626147,0.9832876232291752,0.9508102188379747,0.9429769641264896,0.8339135819877392,0.8389271867790448
8,0.7115687382031332,0.9198621890969659,0.7034236554153752,0.3672891687892149,0.716833943414252,0.5656805140677075,0.5942722872676527,0.6541329280363287
9,0.9743026239636025,0.8443638375895219,0.6760092750600688,0.9085606916793467,0.7141336737417664,0.727981203026443,0.4482411922771265,0.7562274996196965
10,0.6847293896335598,0.5522774069322147,0.7327326204204359,0.2522045833154257,0.4914409099715733,0.7698416792246163,0.7791988195954397,0.6089179155847522
11,0.7001097195801057,0.900194284592231,0.2789019901526834,0.6513507699564837,0.7404134597031186,0.5482619057679229,0.6054587353476814,0.632098695014318
12,0.6339526068023258,0.822251361620018,0.5011190748654732,0.9091855221965385,0.7816708949464239,0.6724926785582627,0.5188683316554458,0.691362924377784
13,0.8735411258057166,0.7616211272920855,0.08200045232323441,0.8951458036724119,0.7085668358985973,0.6578646336794353,0.7537782419491018,0.6760740315172261
14,0.8554341156305892,0.5100489489944813,0.5993490190849579,0.5357210746679856,0.9364525318549689,0.8180942183943412,0.8457712982512396,0.7286958866969376
15,0.8106579925469626,0.6305645094980314,0.7978729467573472,0.7657590430334326,0.36770428247423625,0.8834955746257975,0.4636276604099221,0.6742402870493899
16,0.8613904577457516,0.8472632750586755,0.9295155186353032,0.00010475641752135604,0.534024035500533,0.8139008804310716,0.7764185761318284,0.6803739285600977
17,0.41839390370521584,0.576936400562744,0.45472122235545925,0.6920194482200693,0.7553182048712743,0.8434393222274282,0.5916599257959348,0.6189269182483036
18,0.7074706182907964,0.8482878812382264,0.7494461193440953,0.6131294036091584,0.5325964334722951,0.9546776907044789,0.8199525531749544,0.7465086714048578
19,0.6667321676583892,0.834279167982758,0.44132598090056024,0.7788825746722992,0.7318727189735571,0.4117126949050322,0.7999787270362737,0.6663977188755528
20,0.7598785603357239,0.7244734338223159,0.8309611979124384,0.5887541589213796,0.7813062584499623,0.9352017109087118,0.38759008243721793,0.71545220039825
21,0.197724573572067,0.7552709460627428,0.8104909476101912,0.8184942868701685,0.5217004296371733,0.6658378153804957,0.7917044425676621,0.6516033488143573
22,0.3263992127132233,0.6152735879213466,0.7342243732113409,0.4557187928401142,0.8545412250020652,0.761572386440697,0.875015508205543,0.6603921551906186
23,0.6873129515990815,0.36834352060190534,0.7178896730067359,0.13612136952237727,0.8682066700451844,0.49181209898880507,0.5409366993091176,0.544374711867601
24,0.32074925200999305,0.45194800362658555,0.4079784049188634,0.6922411518343924,0.2874440704051699,0.7660948283431335,0.3895456798902434,0.4737144844326258
25,0.9080661495402612,0.838974316762234,0.6765439225766756,0.4136219158248983,0.9087581998959154,0.9458359085156407,0.36754590752945365,0.7227637600921542
26,0.7025734630315753,0.8824320517296566,0.4080132441313779,0.6565099501363376,0.7524825432625994,0.9155962231263091,0.23104867875699875,0.6498080220249792
27,0.5094974200772308,0.4712892458411382,0.7527240934072902,0.8360315764449848,0.571354760715998,0.8145156307923359,0.7735034401843349,0.6755594524947589
28,0.4385237736313179,0.749890274919546,0.596779133133344,0.8878725484761135,0.11613141283849901,0.8624914106327853,0.822956833618778,0.6392350553214834
29,0.8467182277681947,0.8067343518773006,0.724987696237645,0.594376556005007,0.7023614043470903,0.4945062377642495,0.8584585007261907,0.7183061392465254
30,0.21906407502980652,0.8202303856472137,0.5337038536533356,0.6637963507760092,0.8953093563434079,0.7773392368560827,0.8318382909833386,0.677325935612742
31,0.27708290013384157,0.6353644679214805,0.03361748950125805,0.2003525801631851,0.9152814803903283,0.868447321842965,0.40683225067850814,0.4767112129473667
32,0.7439597473148345,0.8996275702101668,0.0626651751770602,0.6489065841095149,0.8823922120951381,0.6588608084687332,0.5525449204718899,0.6355652882639052
33,0.578286796404939,0.8379833221071485,0.6539847008481884,0.5532592776756167,0.8078603281870183,0.4834587338190526,0.614949229113909,0.6471117697365533
34,0.7732540715132218,0.7385393992605647,0.5795399937605464,0.3545386893283119,0.9469799108106397,0.9401666167473877,0.6503168042016952,0.7119050693746239
35,0.37271120256475976,0.6494206076093141,0.0,0.5892782184535238,0.8246805858107855,0.7312830374172002,0.5797878030081358,0.5353087792662456
36,0.7011965652899523,0.7379729968788469,0.8075212323049834,0.7597535054683691,0.764525849285255,0.5676527592083117,0.864527549907124,0.7433072083346918
37,0.6852345719193202,0.3599730828963005,0.9465280225606246,0.6495821626578868,0.7391111993811427,0.7816559304178055,0.812283381307676,0.7106240501629653
38,0.8501943133532873,0.9135085818274196,0.8924953020093827,0.880263111394347,0.6911691264086745,0.8971502442720952,0.8978059203068669,0.8603695142245817
39,0.7377114250709801,0.8089646338558744,0.8035942284558769,0.7505130774234683,0.8095927666097874,0.7811016932052285,0.43324868409521694,0.7321037869594903
40,0.852959549346325,0.8413146235595668,0.9066577099116462,0.3173233275372855,0.6220733932313955,0.9704143608124537,0.6175343640231837,0.7326110469174081
41,0.8908996336878495,0.7330890281100296,0.9493854475519978,0.8055261964076083,0.6063839349001757,0.8075075759946692,0.514531492382747,0.7581890441478681
42,0.9047807561871277,0.8206006226990322,0.3197116099679857,0.37979984771710923,0.4686119750840506,0.6725381972106074,0.625334090715498,0.5987681570830586
43,0.7772211834174922,0.715434366233561,0.8550657399803016,0.613736277990099,0.6966388906725691,0.14836443645260675,0.8604083031471145,0.6666955996991063
44,0.7104135908752769,0.2617135100688166,0.7546389527665489,0.7824557345335552,0.8610478777951045,0.7435533414649199,0.7746586744520046,0.6983545259937467
45,0.9440607534749778,0.8526845196619993,0.8336858534579397,0.18060820638319075,0.603619229316867,0.5767125103188575,0.7467205161238281,0.6768702269625229
46,0.9408611998416083,0.6532276965652728,0.20315701536311515,0.8608547654675364,0.8929602713346121,0.6287637011782603,0.8458410064865496,0.7179522366052792
47,0.7968064761869305,0.8905986724222856,0.9234941907144243,0.9433407878709817,0.432629405852558,0.6329001524055405,0.6192541044717074,0.748431969989204
48,0.1094718870682367,0.8561539331482593,0.7511016676196818,0.38645395005874356,0.767360928793295,0.6660553835102787,0.9324350526717301,0.6384332575528893
49,0.8687490652794218,0.9402041867456407,0.5266183026830971,0.8922631080732775,0.9189617480710662,0.8399906283081612,0.5511536328439816,0.7911343817149493
50,0.4088103820293189,0.47130501991096874,0.573676198972236,0.6414383367955964,0.7212070772167232,0.8421303064181123,0.4940385034500698,0.5932294035418607
51,0.7594403911706668,0.6170510082160213,0.7237700326191309,0.0,0.8986024087223438,0.945097493233099,0.5264310365051329,0.6386274814951992
52,0.9104726476537535,0.7082069294713135,0.4154377466706895,0.6354847504354673,0.7671585815689403,0.7298416792979202,0.43860516303339947,0.6578867854473548
53,0.8707272055179137,0.8670066633130615,0.5215866373807916,0.7365796460623496,0.7532549214468889,0.7711657783513,0.715441946584265,0.7479661140937957
54,0.5740121290362499,0.6635189551816486,0.15649066390955332,0.6938806318623512,0.8278506378196663,0.7776525781639838,0.4712899795398636,0.5949565107876167
55,0.5007812767318162,0.5173234437770392,0.6568927600475557,0.3091138471688775,0.8048699944235447,0.8807016453608465,0.7077493572855854,0.6253474749707522
56,0.5173033848962489,0.8765768920929096,0.746068618213511,0.34924634634024826,0.5550023805852017,0.9304689492521988,0.6221102441171362,0.656682402213922
57,0.7785674546234128,0.8162395478121547,0.8764556018268084,0.7199869063751303,0.6009792927393023,0.8200385089999538,0.8035478619685237,0.7736878820493267
58,0.7843271116903878,0.7969092715937275,0.7078162019475831,0.6110674441273785,0.9381071485475576,0.11346219364124291,0.60676914887465,0.6512083600603612
59,0.24830504330288836,0.6622693445814866,0.0,0.47605119057776957,0.696533977637365,0.5357813565514307,0.36864352474474993,0.4267977767708128
60,0.7978750543461804,0.8816013448278099,0.8304004539213902,0.0,0.8166273193637444,0.8539716029184992,0.7508376361813925,0.704473344508431
61,0.4759205962761051,0.6214026537186368,0.8096249455367183,0.6428826506715019,0.6298414594095184,0.9220059438856135,0.6332757056573843,0.6764219935936397
62,0.11840478825382157,0.8642482407545347,0.7420431965621218,0.0,0.6456686386779646,0.4028798068219024,0.6002495378630461,0.48192774413334166
63,0.9556307777676305,0.5755506407250174,0.5234610427003011,0.552540538771379,0.8436623067411666,0.5084258152182534,0.7708231266822517,0.6757277498008571
64,0.5277070866539317,0.7982054235517816,0.9116107147052488,0.8845746319285216,0.7310353261197116,0.9052314181452276,0.8421395585541305,0.8000720228083649
65,0.7074459210846713,0.8515049267093512,0.5909330847895728,0.28155388935796255,0.17315695828896716,0.9555794555285719,0.48940746391450907,0.5785116713819437
66,0.8008748502461076,0.2696110380436911,0.1289887288186888,0.4177429171495637,0.38128233844046994,0.2870059142963491,0.5431045951723368,0.40408719745245814
67,0.7286354255999433,0.8427346415355987,0.7858307193547421,0.7969671452674965,0.9148621842250133,0.857713437576657,0.6547479633773723,0.7973559309909747
68,0.5743617360309934,0.6500738210873562,0.7545750429391096,0.6683190499479006,0.792877829574692,0.9147390169076374,0.9622942998835294,0.7596058280530312
69,0.61338286369964,0.0787050425939357,0.49464018456074554,0.8847888930098501,0.738726158283134,0.8523357836029851,0.6746327906156991,0.6196016737665699
70,0.1236426160953183,0.6330818158712996,0.7684296978680608,0.0,0.6201835884130538,0.264653950420435,0.5806058653821294,0.4272282191500424
71,0.2741341191756675,0.5713291021077949,0.6058901540413743,0.4878600648090002,0.7160261552613079,0.1740215186520593,0.9315059276131639,0.5372524345229097
72,0.572431507746294,0.5032655348077403,0.6143026546585493,0.8509795228615361,0.9290358745718822,0.9040316457805676,0.7573463186957343,0.7330561513031864
73,0.7963506164510049,0.483576033450843,0.4579533136823744,0.7619030501022311,0.9471348448931416,0.4285463608331481,0.47760234050544065,0.6218666514168835
74,0.6841673021734564,0.9100169553283771,0.11790328897086906,0.7634728655631409,0.8926533983282643,0.3377454213354045,0.7528014906455275,0.6369658174778629
75,0.8170560057866155,0.7292509186409041,0.6069468388950774,0.7753891380896589,0.7821003076037506,0.9822965350241911,0.9495256553153277,0.8060807713365037
76,0.05110022360376067,0.4622327743034129,0.7511853321386428,0.6890088541422524,0.03858871937823495,0.7059384418010506,0.43954902027001924,0.4482290522339105
77,0.8140230323488249,0.9262406620926663,0.9427762026232489,0.5031880509149329,0.1696901968043155,0.5975350097237493,0.781024320709684,0.6763539250310603
78,0.8608173269595517,0.6598523754348345,0.7662790534480283,0.7449470003076588,0.9807839013669435,0.8182927889551582,0.5473044467056093,0.7683252704539693
79,0.40096673141973377,0.14717504523292405,0.6704252108102138,0.9323270550006523,0.6939227046303535,0.7913714809896993,0.7553832338876283,0.6273673517101722
80,0.7983263290551577,0.7481628357832397,0.8191029390041865,0.025810958067825667,0.35104237029654506,0.7877506523540716,0.6037449644627153,0.5905630070033917
81,0.6712456917474567,0.6645643433753763,0.7225689460974364,0.7061060866251506,0.5420388632781871,0.8167809566884668,0.876958442744036,0.7143233329365871
82,0.4945766677811154,0.6295634576794428,0.35246892871526203,0.8197794892854962,0.056063940901724535,0.9227967649562695,0.6477344260668145,0.560426239340875
83,0.5889519672648043,0.6916681945842678,0.6068745381317823,0.6469374764064533,0.8239004717342966,0.8400318115528042,0.5546663117163129,0.6790043959129601
84,0.9191304793312273,0.8406641398924112,0.9348074258369559,0.8158679415122798,0.8354560387767482,0.6110257184646297,0.6744850791273607,0.8044909747059446
85,0.8112860857760174,0.6368880623457147,0.8500461553287302,0.9042598481337,0.7966719501863185,0.7163779489019666,0.812440015584242,0.7897100094652413
86,0.3800491853206138,0.6437847757508632,0.4732307298129869,0.8765886249641206,0.7007706727181516,0.5168803357611003,0.5733093252593642,0.5949448070838859
87,0.5692697908183926,0.9292672855320754,0.6024476137547056,0.7862881092690147,0.507563497034657,0.7916731330632738,0.5353778491781005,0.6745553255214599
88,0.8149627334677101,0.7881821119009021,0.520925682571668,0.34660031220228216,0.33525357923710036,0.8079723168152056,0.8792483411274333,0.6418778681889002
89,0.8655895703027918,0.9314745050572463,0.6815812454631441,0.08420809039361904,0.8155428927417314,0.811162149007005,0.8517856434339611,0.720192013771357
90,0.4916694343689582,0.9401351612188459,0.6820249480104148,0.9011719895801165,0.8276447996422835,0.676626753540332,0.8701607002231875,0.7699191123691626
91,0.8460881227897956,0.9322225067658959,0.09637365016379118,0.828097777165917,0.6489541202129168,0.7583338368746096,0.9249294004942645,0.7192856306381701
92,0.8185477471084788,0.3507707257633817,0.6613718973542936,0.9756836092432895,0.7159961912833925,0.6417626715084168,0.8998988254324608,0.7234330953848161
93,0.7326028035697508,0.18752105530645036,0.7411966170086848,0.7834315634461015,0.9015190507410109,0.32769799023447077,0.6361878444910807,0.6157367035425071
94,0.22663236765407369,0.7528032999615107,0.42419386875542986,0.6601399081983367,0.7802338001921757,0.618274983864735,0.773161659055064,0.6050628410973322
95,0.6484026455352037,0.6457966287672511,0.5101575455929531,0.36298187560963047,0.8165310130960093,0.7281494362851378,0.8033684175019086,0.645055366055442
