Index,Mean,Var,SD
P,0.5316787037434835,0.05130547750907754,0.2265071246320467
Q,0.6289434321975257,0.07958187315049517,0.28210259330693005
R,0.8335985459414137,0.04081065758498434,0.20201647849862234
F,0.6619441813824752,0.04940655638163883,0.22227585649736867
