Num,F_1,F_2,F_3,F_4,Average
1,0.7841706104933411,0.4331111226223542,0.433110104666192,0.7490646151133641,0.5998641132238128
2,0.4655261388022407,0.3894207875825025,0.2301181390575164,0.6688574228341636,0.43848062206910576
3,0.8148141537028752,0.3816786337725114,0.4090914045711111,0.553570407007871,0.5397886497635922
4,0.47796388144634216,0.37851550159099867,0.3785155015909983,0.7052394203730035,0.48505857625033566
5,0.6214968605210015,0.719948910196471,0.40465495818070973,0.7435967933619686,0.6224243805650377
6,0.5033428288361925,0.38303661352347473,0.3227725805201103,0.6207007125712354,0.45746318386275325
7,0.8742430738128555,0.36317776314982025,0.36317895206858963,0.5069423235389956,0.5268855281425653
8,0.5720989071135063,0.5512155952667653,0.5912231379646681,0.8941530445399654,0.6521726712212262
9,0.484917134206457,0.2639756072372617,0.39136916499855495,0.5237692702614712,0.41600779417593625
10,0.7336394028677282,0.382478842438416,0.42758506120140766,0.7336376608914653,0.5693352418497543
11,0.6386306989952032,0.30958798662839143,0.25145438127048647,0.6273252746466301,0.45674958538517785
12,0.5832363012761561,0.6887831610549437,0.10451375565125244,0.7758036258135216,0.5380842109489685
13,0.8806701699156609,0.474616429132333,0.0,0.836707526897,0.5479985314862484
14,0.5745469200860807,0.381486294794661,0.3948002211725251,0.7719061756421548,0.5306849029238554
15,0.4025170738149912,0.4472071578456676,0.44720496608064225,0.665072219272265,0.49050035425339156
16,0.6297156526868064,0.2840055040622487,0.3158913390692726,0.5456064509013959,0.4438047366799309
17,0.6386306989952032,0.30958798662839143,0.25145438127048647,0.6273252746466301,0.45674958538517785
18,0.7701545357302957,0.5799547955881633,0.39639974563513874,0.7268502952816134,0.6183398430588027
19,0.5060716820896973,0.284960586245502,0.28496131932497665,0.7179503958493005,0.44848599587736915
20,0.6164170041818259,0.3234807309558964,0.3582534227336178,0.6747652115883606,0.4932290923649252
21,0.7452741239343293,0.26832152038259127,0.2683222173539569,0.6654832509563177,0.4868502781567988
22,0.7336394028677282,0.382478842438416,0.42758506120140766,0.7336376608914653,0.5693352418497543
23,0.4967038597190099,0.29875400410077285,0.2987529875910424,0.7255801133812402,0.4549477411980163
24,0.7020508216792255,0.5855198624369362,0.4049603105770801,0.676120559073662,0.5921628884417259
25,0.5432994500561965,0.5916860743968317,0.1697013219372474,0.7808382045966191,0.5213812627467237
26,0.7342374617425297,0.5308533840326984,0.3487028688436566,0.7300384162306138,0.5859580327123747
27,0.7701545357302957,0.5799547955881633,0.39639974563513874,0.7268502952816134,0.6183398430588027
28,0.7657798460440876,0.3732057642451491,0.3732067761281868,0.8361410128399904,0.5870833498143535
29,7.930164461608259e-16,0.0,0.0,3.965082230804129e-16,2.973811673103097e-16
30,0.7546860979248857,0.646408615341766,0.41234962094194644,0.8617540745219565,0.6687996021826386
31,0.1446863295016646,0.39653303453123195,0.04877205059472978,0.776592654435227,0.3416460172657133
32,0.7542350014483176,0.3488617049947667,0.34585525871492173,0.7006394242872124,0.5373978473613046
33,0.5720989071135063,0.5512155952667653,0.5912231379646681,0.8941530445399654,0.6521726712212262
34,7.930164461608259e-16,1.8503717077085928e-15,0.0,0.0,6.608470384673547e-16
35,0.5569029181966179,0.34713902471120667,0.4043044384184605,0.3671399829576771,0.41887159107099053
36,0.5259679657537191,0.32190142457915116,0.30400201288481976,0.7589974629887705,0.47771721655161514
37,0.6305594180128185,0.28740329688050076,0.4039043931611552,0.6974479633995146,0.5048287678634973
38,0.3783740632931253,0.26143302336734,0.41666105263494335,0.5194732788155739,0.39398535452774563
39,0.4025170738149912,0.4472071578456676,0.44720496608064225,0.665072219272265,0.49050035425339156
40,0.8095240111437731,0.3695652057242357,0.3830802591556052,0.651162723515942,0.553333049884889
41,0.6376206003357151,0.2530326764964117,0.6611557698591063,0.8171869970661729,0.5922490109393515
42,0.7701545357302957,0.5799547955881633,0.39639974563513874,0.7268502952816134,0.6183398430588027
43,0.7657798460440876,0.3732057642451491,0.3732067761281868,0.8361410128399904,0.5870833498143535
44,0.708159151726571,0.4770538641033476,0.3978946682950123,0.6813928431951121,0.5661251318300108
45,0.6938416271915565,0.6290461889613352,0.4135311756957183,0.6415417963011014,0.5944901970374279
46,0.6600945066875765,0.5152876057851489,0.330971577322477,0.6498503025362816,0.539050998082871
47,0.5815036466573226,0.35635521217996613,0.420004859853665,0.8309445882044704,0.547202076723856
48,0.33556622622761284,0.4132719516346352,0.4132719516346352,0.7560077675628541,0.4795294742649343
49,0.4517628704040884,0.2478651060058397,0.5601449383710316,0.49633658222400595,0.43902737425124144
50,0.560430280882321,0.4425290407389087,0.42113814771185604,0.7770205451557072,0.5502795036221982
51,0.4048328185748287,0.24063459548826774,0.45175823796729336,0.8144801790150166,0.47792645776135156
52,0.5137660912616051,0.34315793590368265,0.4102035763052474,0.7623019455819394,0.5073573872631186
53,0.3041360976045881,0.7781845427390345,0.0,0.7532356144059317,0.4588890636873886
54,0.6214968605210015,0.719948910196471,0.40465495818070973,0.7435967933619686,0.6224243805650377
55,0.560430280882321,0.4425290407389087,0.42113814771185604,0.7770205451557072,0.5502795036221982
56,0.6717181441912522,0.410757991044905,0.41075929663545885,0.5585415464136351,0.5129442445713128
57,0.8104050338359273,0.33587403028729534,0.3718503159612071,0.8524107293269362,0.5926350273528415
58,0.6542515638960786,0.2517488825869297,0.2517482957601035,0.8913004607662569,0.5122623007523421
59,0.6326680294026633,0.582920188402255,0.4090278870803642,0.7499106214805222,0.5936316815914513
60,0.555076508783138,0.36887998527787663,0.6550943485037738,0.6908296439502688,0.5674701216287643
61,0.4025170738149912,0.4472071578456676,0.44720496608064225,0.665072219272265,0.49050035425339156
62,0.9012158957525896,0.354509389861704,0.354509389861704,0.40584597852440124,0.5040201635000997
63,0.4612691316876853,0.2556583024440135,0.26392858812342485,0.7276040445254388,0.4271150166951406
