Index,Mean,Var,SD
P,0.5228411593107889,0.051319150586195815,0.22653730506518305
Q,0.6080294115408922,0.07497321012036234,0.27381236297939937
R,0.8375313332045301,0.046966153699141484,0.21671675915614252
F,0.6541669310450343,0.049436081230260207,0.22234226145800579
