Num,P_1,P_2,P_3,P_4,P_5,P_6,Average
1,0.1720423153407939,0.2577586481627837,0.3812935373760765,0.5551917978775059,0.7987863965430566,0.7397842266554189,0.4841428203259393
2,0.2610851540756327,0.2605582076019581,0.4507554282182216,0.6008108735719384,0.3652617555802338,0.6020532545520867,0.42342077893334523
3,0.21066829538768134,0.26532536751193236,0.3546668341275798,0.4275912449940868,0.45397784578478106,0.7518685489776636,0.4106830227972875
4,0.14725493360713757,0.26288272840045646,0.28343837486774054,0.4572548946970264,0.5763037645679474,0.6865228738101811,0.40227626165841496
5,0.1505097192905313,0.2977670650402746,0.4042922173569803,0.38232359953536843,0.4978465500628938,0.5872410279530007,0.38666336320650824
6,0.2163539358555362,0.2521257501825881,0.2625418022916832,0.33282780832042014,0.6141005305736615,0.7768658906075533,0.40913595297190714
7,0.21790595516685438,0.2769733073396757,0.41798768978653555,0.48616489109208233,0.6231303263123612,0.7124484443923893,0.45576843568164976
8,0.22188404952860222,0.2560645967474462,0.44725724230842256,0.601109116721577,0.865523382727194,0.6632508384034584,0.5091815377394501
9,0.19843921489829125,0.28539066289073883,0.3547824909685953,0.4604088986393098,0.5080449765632911,0.8499525884072265,0.44283647206124216
10,0.2240940695212727,0.36062159188652726,0.43146042836136395,0.46603058955708304,0.6193398356641383,0.7880073898462192,0.48159231747276743
11,0.2204205433260835,0.3848155495243497,0.4040147417426635,0.7055349567664253,0.7261717786607089,0.7673988119479609,0.5347260636613653
12,0.23666283767293314,0.2738022998480808,0.4323327927162562,0.4802626071643558,0.5928500020249413,0.5250205626252499,0.4234885170086362
13,0.19224762826488417,0.37149857473533254,0.473185456192201,0.45364012318307745,0.7424034934002915,0.7426518532642568,0.4959378548400073
14,0.18631870291586067,0.25773739656843614,0.48401225065170705,0.48066943936196466,0.7928075024498262,0.6571720664689203,0.4764528930694525
15,0.2528069646715596,0.3506438211143348,0.46243411654069094,0.440393182035769,0.5426692227208458,0.6906083451130353,0.4565926086993725
16,0.3123865736098407,0.46857986041476096,0.5636604398885283,0.7720258998111014,0.8810210204821457,0.8819366030866717,0.6466017328821748
17,0.21541438006697136,0.40590137768910106,0.5478349746364974,0.5941377511133117,0.6591162121353623,0.8747129870676921,0.5495196137848227
18,0.18614218432718146,0.27004102851295564,0.3583992820370139,0.4109364616014834,0.41572110658452,0.6845866617579695,0.38763778747018734
19,0.2695220075808211,0.24819762229003436,0.46525824131204785,0.4609941440491536,0.5519848676523826,0.665185186384538,0.44352367821149624
20,0.1792514733853182,0.24410513788212912,0.3931562594255172,0.4841722061901868,0.6289544027473248,0.639025807092995,0.4281108811205785
21,0.31217532526809183,0.2981362447161767,0.4588179676095251,0.6017132490589229,0.5964354395590915,0.8711169979649861,0.5230658706961323
22,0.1770696838084284,0.26560452571264304,0.43944766111279515,0.6922373028016936,0.5083408769570309,0.8105821125640831,0.48221369382611234
23,0.1534920845674777,0.2917311860189425,0.4397306302069683,0.42958700840942715,0.6079555771830646,0.6965313195459772,0.4365046343219762
24,0.16533199425300135,0.2619810015878051,0.36961734767417426,0.4631463981526133,0.6755251942684241,0.7614838440111668,0.4495142966578642
