Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Average
1,1.0,0.9114194703581183,0.6195689017920945,0.28814321231816165,0.5783620834389603,0.9288064901193727,1.0,0.7609000225752439
2,0.9146449570668187,0.9015768331083287,0.6377067267287992,1.0,0.9544596249142849,0.9255256110361099,0.23250796479840063,0.7952031025218202
3,1.0,1.0,0.6339966485525662,0.9154534691494373,0.7141974697550151,0.6646265722550369,0.99086869827407,0.8455918368551608
4,0.41074082353934416,1.0,0.675465104806642,1.0,0.9941989238661106,0.6294525883144572,0.9054505952091975,0.8021868622479645
5,1.0,1.0,0.7374852779257977,0.8245445389957168,0.9005355364636076,0.909019726267216,0.9921294394498535,0.9091020741574559
6,1.0,1.0,0.9407882443112563,0.7718417613919123,0.6269313094949808,0.801280841525807,0.8722834376544722,0.8590179420540611
7,1.0,1.0,1.0,0.8270672165599846,0.7658647303901854,1.0,0.8959532222199221,0.9269835955957274
8,1.0,1.0,0.6019302368538407,0.9088102331698189,1.0,1.0,0.9328213936453459,0.9205088376670008
9,0.7872689661755697,0.9521649189149146,0.8931441553167836,1.0,1.0,0.7910421561046829,0.9560570214661723,0.9113824597111605
10,1.0,1.0,0.924015493639774,0.8114883695671532,0.9506620924293012,1.0,0.3446340758448975,0.8615428616401609
11,0.8596436964222564,1.0,1.0,1.0,0.957075687865044,0.5563221163500843,0.6160741739108229,0.8555879535068868
12,1.0,1.0,1.0,0.6510797724498543,0.8354568444788868,0.6831911307392122,0.7953314775836875,0.8521513178930915
13,1.0,0.5780256490400514,1.0,1.0,0.8028199396802707,0.874330861308962,1.0,0.8935966357184691
14,0.23938021853520988,0.3864755806342605,0.7264771108380434,0.4870134284383193,0.9420865809515339,0.9688137628883977,0.36233689682512565,0.5875119398729842
15,0.9463223939422334,1.0,0.5629929547178965,0.9851481090180694,1.0,0.15767714009108325,0.830071429110005,0.783173146697041
16,0.5003395664968435,1.0,1.0,1.0,0.9714071323755427,0.5882947778472369,0.445247470172084,0.7864698495559581
17,0.9766824847762243,1.0,1.0,1.0,0.7520101817760568,0.8981653493384597,1.0,0.9466940022701059
18,0.7296237646595054,0.6583665055165143,0.5296591160146794,1.0,1.0,0.9687442314438182,0.7376717216231727,0.8034379056082414
19,1.0,0.7933482074036939,0.7308388037256812,1.0,1.0,1.0,1.0,0.932026715875625
20,1.0,0.45735228403135103,0.40653536358342407,0.7884017963038159,0.33520816772365464,1.0,0.7147663444114878,0.671751993721962
21,1.0,1.0,0.8668487255327157,0.43349364157210246,0.6412251155219157,1.0,0.515648377578893,0.7796022657436611
22,0.8045659095907645,1.0,0.8653423499346775,0.56604780015732,0.8302447894043209,0.8800851244892564,0.940497830925074,0.8409691149287734
23,0.9086821874438841,1.0,1.0,0.7761747386471581,0.619233602740555,1.0,0.4446430107969444,0.8212476485183632
24,1.0,1.0,1.0,1.0,0.8488964831696213,0.9748727148984256,0.8828069097523608,0.9580823011172012
25,1.0,0.25236626692612435,1.0,0.7687880323881069,0.6634592285467679,1.0,0.3127900572653996,0.7139147978751997
26,1.0,0.6499572032945237,0.8411643512983209,0.670650900411284,1.0,0.6033414846259137,0.660672741373846,0.7751123830005554
27,1.0,1.0,1.0,0.20740968464818127,0.41483326266946274,0.8963819158618352,0.8317135369519317,0.7643340571616302
28,1.0,0.5875494603311757,1.0,1.0,0.959419199876525,0.8596176065238867,0.6553809659676244,0.8659953189570302
29,0.36895575847147466,1.0,0.7797532248519391,1.0,0.8507529819938134,1.0,0.8004294094544939,0.8285559106816744
30,0.5974727051977479,0.9117719378953242,1.0,0.5363843709555118,1.0,0.8396700289783758,0.6801027285912311,0.7950573959454559
31,1.0,1.0,0.3490774897290478,0.6272146877257534,0.7774234567495947,0.8403498356895115,1.0,0.7991522099848439
32,0.19848691461033358,1.0,0.9118506455400062,0.9276060714856473,0.6138293743668928,0.2852343534454635,0.8872380126786767,0.68917791030386
33,1.0,0.6318807381491266,1.0,1.0,0.8677098872665917,0.27930203640784623,0.4545409690715027,0.7476333758421524
34,0.6966201983932384,1.0,0.6989764499822811,1.0,1.0,1.0,0.9814649944490816,0.9110088061178002
35,1.0,1.0,0.8734241082274639,0.9710500332791724,0.585464966417969,0.9262069312334646,0.7395756288308911,0.87081738114128
36,1.0,1.0,0.8957427654293828,1.0,0.6920899886565675,0.6946108208671489,0.984720827400451,0.8953092003362214
37,0.9613409138627257,1.0,0.009554108328707315,1.0,0.35353484595774115,0.7117542797757176,0.4894278440474,0.6465159988531844
38,1.0,1.0,1.0,0.5065071016278652,0.902096501248441,1.0,0.6879524839677875,0.8709365838348706
39,1.0,1.0,1.0,1.0,0.9045829867512172,1.0,0.31878723179635843,0.8890528883639394
40,1.0,0.6693439971602385,0.7699749420604348,0.8350160276285714,1.0,1.0,0.8014017165043905,0.8679623833362335
41,0.5486118445469677,1.0,1.0,0.7560450903793045,0.7819611900625609,0.6702378845335654,0.6802777722235194,0.776733397392274
42,1.0,0.6708104468251983,0.7760595539468238,0.7596090858378329,0.779467291510601,0.6651329351791593,0.938696025863611,0.7985393341661752
43,0.7236412216971585,1.0,1.0,1.0,0.935201500218279,0.5942418623343234,1.0,0.8932977977499659
44,1.0,0.7894587676428947,1.0,1.0,0.6137586713660385,0.5530906961277297,0.9569003289524369,0.8447440662984428
45,1.0,0.21369861325855163,1.0,0.972132059623278,0.47716681880157535,1.0,1.0,0.8089996416690578
46,1.0,1.0,1.0,1.0,0.6112544503877853,1.0,0.98726902003059,0.9426462100597679
47,1.0,0.8752838041317692,1.0,0.6694027287102777,1.0,1.0,0.9717512870476763,0.9309196885556748
48,1.0,1.0,1.0,0.6484260208423839,1.0,0.937580565945214,0.8065858304274538,0.9132274881735789
49,1.0,1.0,0.8246151434612933,0.6551467613144168,1.0,0.7611431017032424,0.39879455401487174,0.805671365784832
50,1.0,1.0,0.943414277303452,1.0,1.0,0.9034280341184258,1.0,0.9781203302031253
51,0.5313591669993273,1.0,0.7466126854439225,1.0,0.9986062170981008,1.0,1.0,0.8966540099344786
52,1.0,1.0,0.7610668540840994,1.0,1.0,0.7560527106383128,0.8933194782825229,0.9157770061435622
53,0.45667193800712724,1.0,1.0,0.7057310495061322,0.934656258052849,0.950378561858527,0.9659469611585629,0.859054966940457
54,0.5878342643877237,0.3846285499378246,1.0,1.0,0.33022479487570394,0.762052331683497,0.4355015302970877,0.6428916387402623
55,1.0,1.0,1.0,1.0,0.8122852738379895,0.9939979080108019,1.0,0.9723261688355417
56,1.0,0.7382290924932402,0.788245231602265,0.15495114143423763,0.9784406749292608,0.45684368664044517,1.0,0.7309585467284928
57,0.797690049851812,1.0,0.021215970333697702,1.0,0.6726231372582231,0.9811360430472004,1.0,0.7818093143558477
58,0.6169492222717826,0.8605661133341451,0.49619539545735636,0.7904051681528337,1.0,0.6257880646511784,0.4134077181580904,0.6861873831464839
59,1.0,1.0,1.0,1.0,0.47355438820603024,0.564309163961764,0.7173364308009003,0.8221714261383849
60,0.3380111132704957,1.0,1.0,1.0,1.0,0.9954162666653047,0.7624449195552895,0.8708388999272986
61,1.0,1.0,1.0,1.0,0.7408799518844835,0.8041344800881862,0.5557674333393174,0.8715402664731411
62,1.0,0.9602711470575882,1.0,1.0,1.0,0.838425765852091,0.9662391684788529,0.9664194401983617
63,0.8223559734916864,0.9668528666034127,1.0,1.0,1.0,0.9141532562015658,0.8331964703265222,0.9337940809461696
64,1.0,0.26330346435307356,0.18518258938513235,0.5373019201343021,0.3945727284771035,1.0,0.9015908934802598,0.6117073708328389
65,1.0,1.0,1.0,0.6983463884141855,0.49614038077740946,1.0,0.9602683434748127,0.8792507303809154
66,0.6989262255851804,1.0,1.0,0.7249683895355743,0.9635803354905554,0.8809304279884234,0.44970813073569205,0.8168733584764895
