Num,P_1,P_2,P_3,P_4,P_5,P_6,Average
1,0.10360216696457478,0.1036021669645748,0.637513706105045,0.6107185728678584,0.42880502423111383,0.06908944464304984,0.3255551802960361
2,0.02846905110513941,0.7202410371200968,0.4328768845327927,0.1271880553161617,0.0,0.4583892786267116,0.2945273844501504
3,0.5610632488901894,0.40256872369013597,0.6649523741716806,0.6788917987679128,0.1775051916871995,0.7519265204535585,0.5394846429434462
4,0.6831355182693536,0.0,0.15476757076907263,0.718843326859299,0.41314745461217983,0.6688912177258618,0.4397975147059611
5,0.2776343896875972,0.7521827994237177,0.5600946519786176,0.487952386770694,0.25616872648760114,0.7762485386421522,0.51838024883173
6,0.7056976532666828,0.735783514008676,0.10908827030441826,0.6712066686531171,0.7797100723596208,0.659571868177476,0.6101763411283319
7,0.6979250926430854,0.03359623935697775,0.3072538817191417,0.9687169149040985,0.22132086061677483,0.2671636052065705,0.4159960990744414
8,0.5225157275620033,0.1823202450664685,0.8389378666119093,0.8252390182947056,0.569141213813598,0.38948538634300367,0.5546065762819481
9,0.7624872154200284,0.8425088317779571,0.6401535613808133,0.6924433689066745,0.28702155064865165,0.49943537660131126,0.6206749841225726
10,0.48538241842756086,0.7226185929580564,0.7162278788334481,0.8334239377919977,0.6722546891669327,0.589838364436963,0.6699576469358264
11,0.3357021833110592,0.07686083809263777,0.013820460884869053,0.4293724045243531,0.5298795347899415,0.5359973706757523,0.3202721320464355
12,0.7275951819334043,0.9148695325153333,0.8241475546629886,0.5816062765904402,0.7603077409720456,0.15706566829400664,0.6609319924947031
13,0.48866438627151915,0.5737273211241123,0.35115831770589423,0.0,0.6020489614527366,0.59229958197213,0.4346497614210653
14,2.0000000000019995e-5,2.0000000000020002e-5,0.5917069829668418,0.5932871046472588,0.8942008711797325,0.4697677010222856,0.4248337766360198
15,0.605655339940321,0.7523183321795529,0.8253562946364572,0.3231988222031035,0.22983835679925196,0.46733051700724254,0.5339496104609881
16,0.6028738193685347,0.5818540481558605,0.30345560834772684,0.5963317566305708,0.2362730164709462,0.21444465765002557,0.4225388177706107
17,0.05392165000225211,0.6378696167538734,0.4440639659919582,0.47170612265587,0.32566598724432266,0.7681513852744202,0.45022978798711605
18,0.5160799590794104,0.5876319338365762,0.7904337514082646,0.5622435357600111,0.31587852411689815,0.5629095059448213,0.5558628683576635
19,0.5875226959493458,0.6771645949970121,0.6050549514334196,0.15596466383924423,0.2639334484997777,0.6093250278029794,0.4831608970869632
20,0.6340763861927973,0.0,0.7674494681141043,0.7350206869470747,0.5094792820860248,0.27321431189878176,0.48654002253979717
21,0.6517337732432849,0.2733320040118492,0.717101774477632,0.2733320040118492,0.17337027240810698,0.8698247166820722,0.4931157574724658
22,0.16276452985466588,0.16276452985466594,0.6628232672326967,0.5176891494388681,0.16274607747371356,0.3185183130071459,0.33121764447695934
23,0.18689990505304727,0.6077787492405765,0.7409412046787764,0.6314534759361895,0.3591753346823278,0.48756047445788625,0.5023015240081339
24,0.8701893276137983,0.0,0.4591287535279452,0.5247099828934818,0.9034441639229862,0.7048224317205998,0.5770491099464685
25,0.6053808562914729,0.051726195463209224,0.7909276709577513,0.7606958248712784,0.583001843541997,0.3495661563829175,0.5235497579181044
26,0.1411781970484643,0.7181857714243818,0.7385240171445253,0.5757524856385813,0.36359696924406715,0.5902010589401003,0.5212397499066866
27,0.05896359173204597,0.8090486935746836,0.6956980410074081,0.5767469792564325,0.7618937975111704,0.9723038571101507,0.6457758266986485
28,0.661863345568593,0.5181882966070844,0.4253464974031728,0.1395131782097885,0.4292314253049077,0.4545557246251264,0.43811641128644546
29,0.0,0.021265266803990324,0.41528291463299727,0.5255646730982231,0.6731104413638918,0.6396370366927314,0.3791433887653057
30,0.5419169313911198,0.6571221173331431,0.6078320342788307,0.2140530906994209,0.5234887523025019,0.46311114082726323,0.5012540111387133
31,0.03839991187863599,0.5511645514404939,0.6056158284354405,0.49910331860211554,0.3205614923651212,0.44091881643140673,0.40929398652553567
32,0.24656547615965022,0.027844692592344233,0.027844692592344233,0.8827476448605384,0.0,0.5762169877090676,0.29353658231899077
33,0.588481110436422,0.6420948839730843,0.0,0.18365252865258572,0.6745954874444781,0.8616938494019305,0.49175297665141676
34,0.15296394896462503,0.0,0.20093704014547714,0.912953050451486,0.3536496934998929,0.5368339125799984,0.3595562742735799
35,0.2884777374397497,0.7287322056688128,0.43899094445966014,0.656577062903837,0.48443696049109153,0.07491787092328284,0.44535546364773904
36,0.49165576699544616,0.4587295058895196,0.23667881999394236,0.26640130279884655,0.8673428269280422,0.11833940999697118,0.4065246054337947
37,0.6719651701587717,0.3428598631785317,0.7369179196741371,0.6368170040123261,0.7613918991559899,0.43644265432117885,0.5977324184168226
38,0.24601026444702465,0.17946166598264401,0.3876580227582843,0.17663222068890427,0.1766322206889043,0.6754231683309608,0.3069695938161204
39,0.36964625861929096,0.6448094817966898,0.1589207638343637,0.6701022046137844,0.7183008879278935,0.4245010035671365,0.4977134333931932
40,0.6655679629994955,0.5576883132577709,0.6922693951648318,0.5451040981596555,0.7154110120221148,0.5189607518205918,0.6158335889040768
41,0.04896460552122005,0.40351321064835954,0.452242380401221,0.444535845994779,0.8135335671338,0.3845074298163145,0.42454950658594903
42,0.32463043598148045,0.13391241012412514,0.1198268290432647,0.8685592017495652,0.27413789099243985,0.7325379911974874,0.4089341265147271
43,0.19660772444778807,0.5012835547330657,0.362018945350141,0.27558551038198653,0.3852864496029337,0.792576510180191,0.41889311578268434
44,0.23294337251692432,0.21814407934311036,0.6796498412363389,0.16345847548350556,0.6849262896174488,0.5345117211804264,0.4189389632296257
45,0.43398189726195524,0.6458046357420179,0.533815794524378,0.8576962940727807,0.7823319403538798,0.5320885132292305,0.6309531791973737
46,0.5853027059289603,0.3334108349353971,0.7855748090777004,0.5915605036152499,0.38388644011111184,0.33105224581638354,0.5017979232474672
47,0.354487790383856,0.33523880292887204,0.8359553675142409,0.6587706504765883,0.7632011513679634,0.5276546117305447,0.5792180624003443
48,0.7129577514406746,0.0369427508270298,0.32526662145885815,0.43186524707283896,0.35042064839965587,0.4547355812659101,0.38536476674416126
49,0.5468127364492219,0.2977382028211373,0.27083576461706504,0.3716035320133784,0.15726355192466013,0.648780665965284,0.38217240896512444
50,0.5727048304720299,0.618450928469985,0.5859275146153781,0.5383931486494185,0.6140544531272498,0.8601293915594551,0.6316100444822527
51,0.8997285357856064,0.5387856429622788,0.5871115183539768,0.7332750579151365,0.35063523334951974,0.3102006193987348,0.5699561012942089
52,0.6012309449515527,0.5677281125078476,0.5977914749287593,0.6719359101970952,0.5926189596894496,0.6690556115670308,0.6167268356402893
53,0.3173814326201062,0.3891601426402439,0.7920503753676197,0.7278164305063317,0.6546168956366127,0.6045176115057607,0.5809238147127792
54,0.7171482514623838,0.4017330810759379,0.40284864581174346,0.27943631836772675,0.8264286158288005,0.6200539437559643,0.5412748093837595
55,0.6884508997723365,0.030249336668122795,0.0,0.2691398542382404,0.2814205894319048,0.815212929853394,0.3474122683273331
56,0.41659408856052155,0.2106700934656086,0.4712897411286074,0.9178362771522752,0.8932264106419054,0.3102385514072678,0.5366425270593644
57,0.4630182192708228,0.4855102589683016,0.4070191470850243,0.4383289623156679,0.32405626007415395,0.49436525884464483,0.43538301775976923
58,0.5215895517553424,0.7726680531046171,0.3008331951208139,0.4068846122028376,0.5493214169091701,0.3227322753104445,0.47900485073387095
59,0.7201136553835827,0.7169208406858515,0.621590424923964,0.4721211406934783,0.4236571963457266,0.6511546651458503,0.6009263205297423
60,0.23768731012134242,0.5930741864586627,0.44027950177946507,0.027594616967109853,0.40430139511238505,0.9142988228135717,0.4362059722087562
61,0.3554670493839657,0.036562446647654775,0.20239552089367008,0.5881640561045736,0.2520590963689795,0.10119776044683504,0.2559743216409464
62,0.28100445933317425,0.6477056393860526,0.3519613279970855,0.6323699656087222,0.7208913070536622,0.8395033295248764,0.5789060048172622
63,0.0,0.5102992653802205,0.2121476697884478,0.01416153591446645,0.6181685685677749,0.9425781484831457,0.3828925313556759
64,0.507384804783401,0.2762350118630824,0.8155525881276436,0.6139557828345353,0.2524583612368814,0.6607923054875161,0.5210631423888433
65,0.0929853611830089,0.6519509828124833,0.5015303327074973,0.2153960816827367,0.20945487804105964,0.9158061099234415,0.4311872910583712
66,0.6487672520473973,0.6363808102248599,0.16706427528604295,0.6576222250603099,0.5322106559293298,0.5745914192037248,0.536106106291944
67,0.27288771349023905,0.5845796897089778,0.2113303275349404,0.7781678159582177,0.8270362602899681,0.8139707424749736,0.581328758242886
68,0.6031073420449506,0.0,0.2171245318132592,0.5248860807354261,0.5801429527747519,0.7401867730474033,0.4442412800692985
69,0.3517471939207036,0.386903232931747,0.16941932107076896,0.15500188644835813,0.34198453062901385,0.5096777400006518,0.3191223175002072
70,0.33084680601730815,0.7306809267664407,0.6790400181071876,0.5254193294983542,0.6486279567588393,0.37565555922679683,0.5483784327291545
71,0.157123637590697,0.6974462386062221,0.700430581831222,0.7768955461964587,0.6915984584733177,0.5458507459760795,0.5948908681123329
72,0.4301294147887175,0.6814311963612513,0.0,0.6746703263336279,0.8916270119537681,0.6983169360241148,0.56269581424358
73,0.613736510794452,0.46480758650842396,0.8884593840418615,0.3518942162692052,0.6494817034740161,0.5724144845288145,0.5901323142694622
74,0.6335721275094421,0.18157790225036202,0.8055328758408026,0.3583854394503728,0.3955596322288889,0.45427106110342647,0.4714831730638825
75,0.06391558529096006,0.32799816237645957,0.17747135211529647,0.44029460180021124,0.02670259994965563,0.3404973922632706,0.2294799489659756
76,0.7748132376114654,0.6993274664407589,0.6288529511141862,0.3338010393621499,0.48497774082273004,0.5537376613055741,0.5792516827761441
77,0.557847514313657,0.0,0.5975484331370524,0.5640371697029875,0.3308059502362486,0.6311622159644577,0.44690021389240053
78,0.31020861721996673,0.826509704106112,0.11387870857980209,0.10136874551555763,0.6075738491894036,0.24233841705267828,0.36697967361058675
79,0.5278688218195396,0.13839881339707316,0.6131712345682838,0.08507997175484923,0.5146087346699846,0.607398361473975,0.41442098961395085
80,0.651518623854862,0.7389690932965138,0.389568047850297,0.4901939838846714,0.48147365324464403,0.6763888951669905,0.5713520495496631
81,0.3732167952288572,0.03833728546868587,0.7652443838322561,0.45705620437690647,0.7590888205814477,0.5469661642041925,0.48998494228205763
82,0.7477667898206949,0.3808355572495422,0.6950215475196753,0.15151515209550215,0.4165192464759479,0.4012935863639187,0.46549197992088015
83,0.0,0.9250665717618025,0.08820960672740685,0.6475194983441007,0.3332666612922697,0.3826577979349846,0.3961200226767607
84,0.3533704608433583,0.5597154044447024,0.42715102184898057,0.8325540869020692,0.6658673929862744,0.8073265407166015,0.607664151290331
85,0.2619365413567225,0.518299820516746,0.651579708411883,0.8420740449126024,0.2298284431556197,0.8059840905473575,0.5516171081501552
86,0.6580930751485297,0.613780121041412,0.630937794523729,0.3575546093007613,0.31340135062569774,0.5103402344328885,0.5140178641788363
87,0.6314174804845262,0.8173658208133888,0.48554135725180037,0.6417732134946713,0.7330976031574921,0.35630044648042924,0.6109159869470513
88,0.5087145237936247,0.15439795586680424,0.7236892696546943,0.488977616131885,0.5545050633385782,0.11860931279058129,0.4248156235960279
89,0.6743211011779596,2.0000000000020002e-5,2.0000000000020002e-5,0.8775000437789771,0.5105272606251834,0.5541797744030574,0.4360946966641963
90,0.6621757393936359,0.21949987291987716,0.6425164998964551,0.45409894196910217,0.4568883327953817,0.7793818375112761,0.5357602040809547
91,0.5836352643756563,0.5154449142925928,0.6031415001709299,0.8835266156478239,0.9836236748248288,0.20476355050251946,0.6290225866357251
92,0.19506224891528068,0.6991735300408416,0.2559942691404828,0.6407948010910111,0.5484455485596057,0.733081926655832,0.5120920540671756
93,0.0,0.46758485708003455,0.1558250636078159,0.46636677616279876,0.7543096565182568,0.4106424305417733,0.3757881306517799
94,0.550137499442577,0.4367844686910769,0.4096796226865468,0.5950591854105137,0.03120995708912493,0.47870267407635514,0.4169289012326991
95,0.43980882403573873,0.5481795641468229,0.10492888428464146,0.7171481764215498,0.5747861579611648,0.12782478152496113,0.4187793980624799
96,0.3334975447755214,0.6858060558670799,0.8069391503584044,0.48957938031908266,0.8256110862234817,0.441971041073567,0.5972340431028561
97,0.05199662863062725,0.14768149016732124,0.08997327184471937,0.9199128786008463,0.6692185472134885,0.7771285116568522,0.4426518880189758
98,0.22781876248632252,0.7810721656277395,0.3760344139972205,0.4272703620630752,0.7966118745003421,0.6307049626062557,0.5399187568801592
99,0.8036243837379292,0.8213936276392515,0.19306856433115527,0.6731068681121839,0.4337086876117573,0.9085342900075233,0.6389060702399667
100,0.5524955978544863,0.24089481698560955,0.9267820777651992,0.6784228044622582,0.2751260387393445,0.6010531423266102,0.5457957463555846
101,0.632251882345514,0.7003798792841801,0.7087347099546071,0.6138854347475826,0.14256925666358,0.40406936383362874,0.5336484211381821
102,0.6191858386912243,0.2750558249296274,0.37360410232883945,0.8561453463361043,0.4129125812628189,0.7351407747207709,0.5453407447115642
103,0.026683815492139485,0.3373507527819686,0.8677254082130665,0.24946322075860042,0.5580028755236612,0.7541154857580886,0.46555692642125407
104,0.6012000665986069,0.8761725049048402,0.2430283414407991,0.45091922048699384,0.8757396483486287,0.3288292420504211,0.5626481706383816
105,0.7114888981802356,0.6005580180799419,0.589268683822759,0.35302734827036075,0.7518377882827694,0.6851051229657789,0.615214309933641
106,0.4268633067449704,0.5406121345557002,0.49269540732936706,0.17990371591099397,0.5312001213392569,0.31231741648020317,0.4139320170600819
107,0.5823633875032131,0.4600499944711295,0.706595369590991,0.7809430370007191,0.8077167574353046,0.6567209685377046,0.6657315857565104
108,2.0000000000019995e-5,0.6229318020649621,0.7113628668504877,2.0000000000020002e-5,0.9256872019387969,0.9557169342111499,0.5359564675108994
109,0.5115752514053225,0.8024724598463866,0.0,0.2619417691553205,0.6077968230891557,0.6855798441384527,0.47822769127243964
110,0.41085991061688215,0.7476012300387523,0.6361807985825392,0.8020475639203417,0.7773310158558628,0.30699764269535107,0.6135030269516215
111,0.09287990835587731,0.6538553834621899,0.6611591354962298,0.5774738262743545,0.6736012015498368,0.5836481028102447,0.5404362596581223
112,0.4370582463501601,0.3537196884150765,0.5148651429429008,0.5321114973582391,0.45711705338413067,0.1577876726894753,0.4087765501899971
113,0.7667143141018826,0.8241739458969035,0.6656018406716085,0.9735832912331556,0.11850052834694481,0.5675031051247121,0.6526795042292012
114,0.14722831512473744,0.24440296189111754,0.3575110652048418,0.8503700501583028,0.4783250484764657,0.5031002485728149,0.43015628157138003
115,0.4334042873090614,0.583592690969934,0.13993187335464546,0.6061046483815073,0.7334428626299261,0.751923436937406,0.54139996659708
116,0.7938242390358303,0.12787318172799989,0.42962195068073666,0.7129388702690513,0.9659001791832161,0.7338069906996139,0.6273275685994081
117,0.7481926366814378,0.6425234637787286,0.10940544332277813,0.8454618168928768,0.31999847457954644,0.6252877444368504,0.5484782632820363
118,0.3725527774529579,0.6517344295887756,0.7122361640485312,0.22797163186025496,0.6954672514110026,0.9387665975195801,0.5997881419801837
119,0.5920183277017393,0.22493616672606187,0.9052577946411702,0.7411932621300066,0.8442646793689921,0.49512529011800627,0.6337992534476627
120,0.28739748118205555,0.7425306327631955,0.628349656474469,0.49375389861613234,0.7263852056629839,0.7216641509951296,0.6000135042823277
121,0.37228041376178983,0.2951023307926409,0.569755174251963,0.5117138191227817,0.7088664518333228,0.7775970472952185,0.539219206176286
122,0.5182719097582813,0.7887040262847119,0.6300371043514639,0.7550068737313423,0.2758309898473188,0.7025381234792238,0.6117315045753904
123,0.3311209347678533,0.6761087305992334,0.42562567664075346,0.0,0.7884002822047506,0.5461355376300645,0.4612318603071092
124,0.815618936291494,0.8930567227401492,0.5117689262618219,0.7174421414162205,0.7298303479267978,0.5831800045285978,0.7084828465275135
125,0.7932196739645256,0.5934761923319593,0.11673452932724315,0.6778312112247018,0.7677169466324986,0.26298816023932886,0.5353277856200428
126,0.6623441137417417,0.9216470119109937,0.007530288621871582,0.08531856939119231,0.36678692039226557,0.8607099376943873,0.48405614029207533
127,0.5356115342153723,0.0,0.7090578338965751,0.37446781549787533,0.3042604646573832,0.7711252317021356,0.4490871466615569
128,0.6546454275819091,0.4685994561567841,0.1338686040314263,0.810867811103836,0.7476577965388623,0.41275906990391437,0.538066360886122
129,0.8472656324153938,0.6710805824888361,0.4818385432976675,0.8715836093055808,0.8141768376252966,0.4651086626415042,0.691842311295713
130,0.5399809385348373,0.6580428677271669,0.8403708000605178,0.3517964673181933,0.5905725762639219,0.7089003548610583,0.6149440007942826
131,0.5215895517553424,0.5000224155637389,0.7218729208280303,0.3339712088867447,0.5493214169091701,0.3227322753104445,0.4915849648755785
132,0.42893518837491623,0.23595225921573756,0.6319463004583309,0.5832285230295043,0.948282594494569,0.581329847791117,0.5682791188940292
133,0.4406304605114211,0.4581988325963188,0.5646184986834875,0.6695122444810554,0.22909941629815997,0.49958582836317256,0.47694088015560254
134,0.10308787436254016,0.6202313251869157,0.4899986230782273,0.3792753227990675,0.63564960398097,0.39317083667541364,0.4369022643471891
135,0.43128222831815916,0.6274822057375322,0.6080650158566001,0.693838883359145,0.5643233593640202,0.2926431890696593,0.5362724802841861
136,0.2671453992633373,0.3049950626270069,0.8975830091235105,0.7956017904734671,0.46811779148006194,0.15891730969883835,0.48206006044437033
137,0.30392063161701166,0.7772341224758195,0.7974817847073353,0.5789606841486429,0.5236473896696361,0.5797169262328963,0.593493589808557
138,0.11355570044581002,0.5602077198848897,0.46174035379120726,0.6634437109139457,0.46754651028488975,0.3336514362366669,0.43335757192623486
