Index,Mean,Var,SD
P,0.3994108932650618,0.03184195593452581,0.17844314482357065
Q,0.8475172018026538,0.07800354039060015,0.2792911391193787
R,0.45452218116729,0.04056925102012475,0.2014181000310666
F,0.5466940786564023,0.03762984898778352,0.19398414622794183
