Num,R_1,R_2,R_3,R_4,Average
1,1.0,0.0,0.5919254591877957,1.0,0.6479813647969489
2,1.0,0.35720803439471294,0.6113723412827803,0.9094531777825957,0.7195083883650222
3,1.0,0.45903271075560353,1.0,1.0,0.8647581776889008
4,0.8392728133655613,0.40601238751231483,0.5939876124876843,0.9198158624472602,0.6897721689532051
5,1.0,0.9500759094441834,0.7013229746709903,1.0,0.9128497210287935
6,1.0,0.4545290547539424,0.5722866210175759,1.0,0.7567039189428796
7,0.6700460590704691,0.46491456328256425,1.0,1.0,0.7837401555882584
8,0.0,0.13211195844439513,0.5386515377268009,1.0,0.41769087404279903
9,0.8680012371732414,0.36995336383435923,0.46120367083990055,0.8961530275100416,0.6488278248393857
10,1.0,0.5483958927532415,0.7342704999538314,1.0,0.8206665981767682
11,0.9942078608507379,0.4252154592585744,0.0,1.0,0.6048558300273281
12,1.0,0.7868065292228582,0.0,1.0,0.6967016323057146
13,1.0,0.7840617995333119,0.0,1.0,0.696015449883328
14,1.0,0.4886118509264937,0.0,1.0,0.6221529627316233
15,1.0,0.9656487625480062,0.6784754973267463,1.0,0.9110310649686881
16,0.9538598198405766,0.5678367285178857,1.0,1.0,0.8804241370896155
17,0.9942078608507379,0.4252154592585744,0.0,1.0,0.6048558300273281
18,1.0,0.6809925358262193,0.6916270141652586,1.0,0.8431548874978695
19,0.7493491463143682,0.49059744933819205,0.397350817698403,0.9963864933482895,0.6584209766748133
20,1.0,0.39617315389529145,0.0,1.0,0.5990432884738228
21,0.7661370162978408,0.5441744858773321,1.0,1.0,0.8275778755437933
22,1.0,0.5483958927532415,0.7342704999538314,1.0,0.8206665981767682
23,1.0,0.4932435457544913,0.5789771229694365,0.848618404030682,0.7302097681886524
24,1.0,0.586913688192807,0.6151417703878826,1.0,0.8005138646451724
25,1.0,1.0,0.31581000518438973,0.8796715328689322,0.7988703845133305
26,1.0,0.7270661358558961,0.5585097058039609,1.0,0.8213939604149643
27,1.0,0.6809925358262193,0.6916270141652586,1.0,0.8431548874978695
28,0.0,0.5665579427844769,0.4910619732230753,1.0,0.5144049790018881
29,1.0,0.0,0.0,1.0,0.5
30,1.0,0.20444982453537286,0.49896817148337214,1.0,0.6758544990046862
31,0.14358219210924825,0.5316557626763454,0.0,1.0,0.41880948869639845
32,0.9779366644438368,0.4002902668925769,0.0,1.0,0.5945567328341035
33,0.0,0.13211195844439513,0.5386515377268009,1.0,0.41769087404279903
34,1.0,1.0,0.0,1.0,0.75
35,0.9211546858989005,0.0,0.581925422318939,1.0,0.6257700270544598
36,0.8280210453613991,0.16411107995187268,0.5253105904464531,1.0,0.6293606789399312
37,1.0,0.4687577991297677,0.7224604016618081,1.0,0.797804550197894
38,0.9137981435361268,0.3650019489968128,0.5731453587606365,1.0,0.712986362823394
39,1.0,0.9656487625480062,0.6784754973267463,1.0,0.9110310649686881
40,0.16884060256791986,0.646672870131727,0.18770787095512245,1.0,0.5008053359136924
41,1.0,0.0,0.0,1.0,0.5
42,1.0,0.6809925358262193,0.6916270141652586,1.0,0.8431548874978695
43,0.0,0.5665579427844769,0.4910619732230753,1.0,0.5144049790018881
44,0.7321733235738888,0.49981653980405233,0.48919112306476487,1.0,0.6802952466106765
45,1.0,0.6900429565215483,0.6799051814232728,1.0,0.8424870344862052
46,0.7294898594961976,0.4903855530182204,0.0,0.9579041532225543,0.544444891434243
