Index,Mean,Var,SD
P,0.36981239277303607,0.06216469223886709,0.2493284826065147
Q,0.4772764770546613,0.11503399165807143,0.33916661341893817
R,0.6809703706817228,0.11859981757783825,0.34438324230112916
F,0.4884939924835902,0.08231831120152959,0.2869116783986487
