Index,Mean,Var,SD
P,0.5203438475968911,0.02163913256298207,0.14710245600594868
Q,0.9088831423549502,0.02802282811252654,0.1674002034423093
R,0.5508349981505658,0.02268744950260781,0.15062353568618622
F,0.671773293410119,0.017807702229275284,0.13344550284395232
