Num,Q_1,Q_2,Q_3,Q_4,Q_5,Average
1,1.0,0.7259509322938669,1.0,1.0,1.0,0.9451901864587734
2,0.9913920270601847,0.4841837898893998,1.0,1.0,0.896846997037485,0.874484562797414
3,0.6091568880245541,1.0,1.0,1.0,1.0,0.9218313776049107
4,0.9370006256061177,1.0,0.8214570603708454,1.0,0.9734818830435705,0.9463879138041067
5,0.4088689844365663,0.8815760474262077,1.0,0.7328291514367913,0.8793743810490067,0.7805297128697143
6,0.6468932915206916,1.0,1.0,0.5699864225303741,1.0,0.8433759428102132
7,1.0,1.0,1.0,0.7706463755030831,1.0,0.9541292751006166
8,0.9558346516499191,1.0,1.0,1.0,1.0,0.9911669303299838
9,0.8443902184957777,1.0,1.0,0.9562715116112782,1.0,0.9601323460214111
10,0.9161815960543842,0.9216726458340349,0.9050614401419055,1.0,1.0,0.948583136406065
11,1.0,0.7980586686947935,1.0,1.0,1.0,0.9596117337389586
12,1.0,0.9054200821572364,1.0,1.0,1.0,0.9810840164314474
13,0.7197755127013945,1.0,1.0,1.0,0.9907461086903537,0.9421043242783498
14,1.0,0.6790215660288769,0.9626642391166074,1.0,1.0,0.9283371610290969
15,0.9668814311861281,1.0,1.0,0.9222095775135358,1.0,0.9778182017399327
16,1.0,0.5435481735485943,1.0,1.0,0.8519616264704846,0.8791019600038158
17,0.7411622160402699,1.0,1.0,1.0,1.0,0.9482324432080539
18,0.7845679141856873,0.9591584643907901,0.9137539766844718,0.9795792321953961,1.0,0.9274119174912692
19,0.49137287965725374,1.0,1.0,1.0,0.8157561002912713,0.8614257959897051
20,0.8211983106816114,0.8992971093421916,1.0,1.0,1.0,0.9440990840047606
21,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0
23,0.8992548881148851,1.0,1.0,1.0,0.9925588734161764,0.9783627523062123
24,0.7274368981445019,0.7347701394433355,0.9562417043986062,0.8440896871311723,0.9251589894697397,0.8375394837174712
25,1.0,0.7960952516473132,1.0,1.0,1.0,0.9592190503294626
26,0.9955257733499081,1.0,1.0,0.709140329344688,1.0,0.9409332205389193
27,1.0,0.6926834647908832,1.0,1.0,0.9734531777643171,0.93322732851104
28,1.0,0.6703838727408702,1.0,1.0,1.0,0.934076774548174
29,1.0,1.0,0.8128951622265631,1.0,0.9213223099907865,0.9468434944434699
30,0.4243291679147755,0.5105311967836075,1.0,0.6576731924110218,1.0,0.7185067114218809
31,0.5670060471547101,1.0,1.0,1.0,1.0,0.9134012094309419
32,1.0,0.8927863769746022,1.0,1.0,0.9048302915903965,0.9595233337129997
33,1.0,1.0,0.8971458429877449,1.0,1.0,0.9794291685975491
34,1.0,1.0,1.0,1.0,1.0,1.0
35,1.0,1.0,1.0,1.0,1.0,1.0
36,0.39477183711284736,0.30123923735353697,1.0,0.728907464510117,0.9361418494206383,0.672212077679428
37,0.6488275832015956,1.0,0.8655822175484207,1.0,0.9785935295476276,0.8986006660595287
38,0.7408393218867144,1.0,0.544981355731566,1.0,0.8102055658670988,0.8192052486970759
39,0.8324193704695417,1.0,1.0,1.0,1.0,0.9664838740939083
40,0.4951899502618996,0.40298746071407554,0.810938320654298,0.2096630658781863,0.655469160327149,0.5148495915671217
41,0.6306327521609524,1.0,1.0,1.0,1.0,0.9261265504321905
42,0.6929180388943397,0.8676695213350762,0.8500761580118243,0.8376591556777343,0.7921083857926579,0.8080862519423265
43,1.0,0.7590486415357647,1.0,1.0,1.0,0.9518097283071529
44,1.0,1.0,1.0,1.0,1.0,1.0
45,1.0,0.5332320898733024,1.0,1.0,0.8779803482302059,0.8822424876207016
46,1.0,1.0,0.9724338409057054,1.0,1.0,0.9944867681811411
47,0.8232021668588876,1.0,1.0,1.0,1.0,0.9646404333717775
48,0.9299086343536164,1.0,0.7785669801623415,0.9410985153432446,0.6498028076078498,0.8598753874934106
49,1.0,1.0,1.0,0.8723170062470648,1.0,0.974463401249413
50,1.0,0.8066194435921211,1.0,1.0,0.9747096377964913,0.9562658162777226
51,1.0,1.0,1.0,1.0,0.9695753112250404,0.993915062245008
52,1.0,1.0,1.0,1.0,1.0,1.0
53,0.9322210039529824,1.0,1.0,0.7324908452935164,0.9994096516636091,0.9328243001820216
54,0.5084461187650725,1.0,0.7249658536321876,1.0,1.0,0.8466823944794519
55,1.0,1.0,1.0,1.0,1.0,1.0
56,0.9113460473827769,0.7348038397077193,0.5519546342750903,0.8674019198538586,0.5984047957895657,0.7327822474018022
57,0.37218400416828173,0.664089029237659,0.702147917723124,1.0,0.896814441099482,0.7270470784457095
58,1.0,0.7584023038583345,1.0,1.0,1.0,0.9516804607716669
59,0.5908747246218028,1.0,1.0,1.0,1.0,0.9181749449243606
60,1.0,1.0,1.0,1.0,0.901925927458453,0.9803851854916907
61,1.0,1.0,1.0,1.0,1.0,1.0
62,1.0,1.0,1.0,1.0,0.7849186178830244,0.9569837235766048
63,0.8847249058982128,1.0,0.8861577593743072,0.9606449512119769,1.0,0.9463055232968994
64,1.0,0.8325372171339742,0.7792892148949809,0.575418794306152,0.968726042166165,0.8311942537002543
65,0.9396828049583541,1.0,1.0,1.0,1.0,0.9879365609916707
66,1.0,1.0,1.0,0.6324609406584072,1.0,0.9264921881316814
67,1.0,1.0,1.0,1.0,0.947213480475605,0.9894426960951209
68,1.0,0.8931500947489709,1.0,1.0,1.0,0.9786300189497942
69,1.0,1.0,0.9253932573453361,1.0,1.0,0.9850786514690671
70,0.44463135469761506,0.9308909072757307,1.0,0.8631429968846839,0.9083657887241868,0.8294062095164433
71,1.0,1.0,1.0,1.0,1.0,1.0
72,1.0,0.17106617085249579,0.8869661634284987,0.8413762178383029,1.0,0.7798817104238596
73,1.0,0.7809773623212359,0.6993879230258759,0.9252033023826863,1.0,0.8811137175459596
74,0.2038384262206761,0.8809016309440628,0.7295890044333944,0.7926575054251506,0.7936338769813546,0.6801240888009277
75,0.9541255113761484,1.0,1.0,1.0,1.0,0.9908251022752296
76,1.0,1.0,1.0,1.0,1.0,1.0
77,0.548798199150451,0.04879819915045104,0.08105074698506659,0.3681406310981153,0.6010174862837145,0.32956105253355966
78,1.0,0.9636703875098326,0.7303284592231881,1.0,0.9085697468451145,0.9205137187156269
79,1.0,1.0,1.0,1.0,0.8571047010390644,0.9714209402078129
80,1.0,1.0,1.0,1.0,1.0,1.0
81,0.8619187217975468,0.7324786249174882,1.0,1.0,1.0,0.918879469343007
82,0.7043691134599879,0.6154208336039503,0.21204166287616594,0.29294601702790884,0.7309835555847704,0.5111522365105566
83,0.8622858695685189,0.6169789757286627,1.0,1.0,0.915773512078991,0.8790076714752345
84,0.9661017667861107,1.0,1.0,0.7057254787697009,0.8947409338046729,0.913313635872097
85,0.8997584225560104,1.0,1.0,1.0,1.0,0.979951684511202
86,0.7467046721555044,1.0,1.0,1.0,1.0,0.9493409344311008
87,0.7239905598021924,0.5865868893446387,0.8572913313192778,0.5519668819175496,0.6786453687843292,0.6796962062335976
88,1.0,1.0,1.0,0.8460717159130288,1.0,0.9692143431826057
89,0.203467529080616,0.9072084801949603,1.0,1.0,0.9768021200487396,0.8174956258648631
90,1.0,0.5175556223123685,1.0,1.0,0.8857054326749294,0.8806522109974596
91,0.8176876016770637,0.9101793877671895,0.7849181586136391,0.7344452396532083,0.6879299036937662,0.7870320582809733
92,1.0,0.4192326858528074,0.9618152240791938,0.5573594037731896,0.6942172516183774,0.7265249130647137
93,1.0,1.0,1.0,1.0,0.8451446194748484,0.9690289238949698
94,1.0,1.0,1.0,1.0,0.9899319256099373,0.9979863851219875
95,1.0,1.0,1.0,0.7393642979774451,1.0,0.9478728595954891
96,1.0,0.9651049452997942,1.0,1.0,1.0,0.9930209890599588
97,1.0,0.8824551816153744,1.0,1.0,1.0,0.9764910363230749
98,1.0,0.3694804835525201,0.8272091558866614,1.0,0.896674556666996,0.8186728392212356
99,0.4091303435572464,1.0,1.0,1.0,1.0,0.8818260687114492
100,0.9111175522753847,0.4379168641440155,1.0,1.0,0.7023788065917035,0.8102826446022207
101,0.9874148017321895,1.0,1.0,1.0,1.0,0.9974829603464379
102,0.37634062909655386,0.3858975172850644,0.8858975172850625,0.7369187061266497,0.9196876977553895,0.660948413509744
103,1.0,0.8715260441978092,0.9434173871098608,0.8675567634166222,1.0,0.9365000389448586
104,0.2634271609918227,0.9174208547541772,1.0,0.958710427377088,1.0,0.8279116886246175
105,1.0,1.0,0.9297494775804505,1.0,1.0,0.9859498955160901
106,1.0,1.0,1.0,0.7947672691776014,1.0,0.9589534538355202
107,1.0,1.0,1.0,1.0,1.0,1.0
108,1.0,0.6991743232913268,0.9759755027218725,1.0,0.8903902010887491,0.9131080054203897
109,1.0,0.9019290890743455,0.8785270368749737,1.0,1.0,0.9560912251898639
110,1.0,1.0,1.0,0.8259000032801109,1.0,0.9651800006560223
111,0.9182792760978927,0.868878246535237,0.7299310581942627,1.0,0.5205375199956034,0.8075252201645992
112,0.9932442008591799,1.0,1.0,1.0,1.0,0.998648840171836
113,1.0,1.0,1.0,1.0,0.9228598722180624,0.9845719744436124
114,1.0,0.5405203833435991,1.0,1.0,1.0,0.9081040766687198
115,1.0,0.9553475299623834,0.912645869775702,1.0,1.0,0.9735986799476171
116,1.0,1.0,1.0,1.0,1.0,1.0
117,0.5810191498848167,1.0,0.7996399596042272,0.9217286568055453,1.0,0.860477553258918
118,1.0,0.825393155643557,1.0,1.0,1.0,0.9650786311287114
119,1.0,0.7199796010244603,1.0,1.0,0.8069912831197263,0.9053941768288374
120,0.62056841493019,1.0,1.0,0.7821446469485873,1.0,0.8805426123757556
121,0.8402031856354139,0.9749555663450009,0.9494026469302577,0.9874777831725005,1.0,0.9504078364166345
122,1.0,0.9118474761826947,1.0,1.0,1.0,0.9823694952365389
123,1.0,1.0,1.0,1.0,0.9895438025230004,0.9979087605046001
124,1.0,0.9737470328854227,1.0,1.0,1.0,0.9947494065770845
125,0.6833043687686303,1.0,1.0,1.0,1.0,0.9366608737537261
