Num,P_1,P_2,P_3,P_4,P_5,Average
1,0.8034174975641801,0.7803940750903191,0.6498538615764343,0.5514177594588409,0.6005307719833521,0.6771227931346253
2,0.5750448990617978,0.6686570914622489,0.35085431809492695,0.7580671098603622,0.3534959499215284,0.5412238736801729
3,0.6536205806737725,0.6920949530494296,0.7888426505043692,0.7013733574836946,0.3265621912795516,0.6324987465981635
4,0.7263993874169611,0.6414394385820575,0.7456196874654629,0.3907921349829077,0.8690978756070783,0.6746697048108936
5,0.0891844008820621,0.051560521686222896,0.3482826748364637,0.8700752927279396,0.7332656530571737,0.4184737086379724
6,0.0,0.11063591679625479,0.854583714490742,0.5456744638674191,0.5908887414975301,0.4203565673303892
7,0.23684154665992493,0.686345542116617,0.605194267444461,0.7453977132100049,0.5043285562037175,0.5556215251269451
8,0.6082345437320444,0.5581009112523088,0.4460417546410752,0.4371048751426756,0.6279698839924113,0.5354903937521029
9,0.8962484386009726,0.8110299829870685,0.6381204191584261,0.7305459037580688,0.8117095449848937,0.7775308578978859
10,0.727433001594242,0.7096487987562258,0.8655635139867806,0.7655578921291354,0.4323086942719421,0.7001023801476651
11,0.8626045023974858,0.6180314347890956,0.5917341661222001,0.34164197116443046,0.5929627071369931,0.6013949563220409
12,0.7386512675218339,0.7836506249447691,0.4508819313650434,0.6589199956083367,0.5862794512462041,0.6436766541372375
13,0.5953858463375729,0.6070413324572249,0.3865110308015779,0.2897791572016729,0.5858194954064818,0.49290737244090604
14,0.8205575152162605,0.5534581364724305,0.5482547778333317,0.7123398908906154,0.8043739251101154,0.6877968491045507
15,0.8664102146272558,0.8247354552876099,0.44274120560692465,0.5956769160308244,0.3250701461712688,0.6109267875447768
16,0.6877565444601406,0.8472950593514547,0.8463957807030048,0.0,0.2787053252821854,0.532030541959357
17,0.9103179321584123,0.6403928274831259,0.3870595711256257,0.3845543922722787,0.7242679394292285,0.6093185324937342
18,0.6680871911194265,0.4265331771007401,0.8065944242871388,0.3853495682689854,0.5300454751970659,0.5633219671946714
19,0.2814183190990552,0.5551966758221162,0.8559804164065181,0.6467901494220546,0.3919355833616368,0.5462642288222762
20,0.5902097826697236,0.5824573799916254,0.431444047685991,0.8221295513301717,0.9151166885411032,0.668271490043723
21,0.42037858629003355,0.5803336132962508,0.5469129580340208,0.49614280262348553,0.22492197867253794,0.4537379877832658
22,0.8339911301410636,0.3176217958995633,0.7909477749613162,0.22156521653670339,0.586097699530313,0.5500447234137918
23,0.6993807606729809,0.45858040801116684,0.7566731526871626,0.4249739059360694,0.7765196387040265,0.6232255732022812
24,0.8292769044791464,0.40580662724483146,0.6073384136504422,0.43245992989030213,0.55426300408875,0.5658289758706945
25,0.6545270745351545,0.6410681832433669,0.7163118128794221,0.6134562325060622,0.7578379491405798,0.676640250460917
26,0.7526529264153718,0.6688259963340882,0.8145009291255387,0.8266628054485582,0.45372315253607337,0.703273161971926
27,0.5758150444857181,0.6948787933032773,0.5728139240619251,0.1334362458180193,0.47355819211150674,0.4901004399560893
28,0.5517422204516068,0.5987809010629377,0.6573695252596866,0.612520859325346,0.5980749547625513,0.6036976921724256
29,0.8673562042435118,0.8923541481893295,0.8854242841615174,0.8036473293219647,0.8386048080957452,0.8574773548024137
30,0.11961552726992827,0.6209959662848941,0.3025961226841567,0.6844814152435443,0.42715046393379935,0.4309678990832646
31,0.8772142407757685,0.779546840020166,0.3686481314563072,0.3586123411299529,0.6528566818912049,0.60737564705468
32,0.6895949528184666,0.7180789168506695,0.35469393629853074,0.3015973588551122,0.6253137290982048,0.5378557787841968
33,0.5282531788342486,0.4029877972794047,0.5792652864176547,0.7120826283275455,0.6078411050898976,0.5660859991897503
34,0.5230729883373801,0.8634384058743388,0.6511064929870634,0.5089299164330662,0.40445620842089064,0.5902008024105477
35,0.6807146281773303,0.513990867088698,0.6199922730137489,0.6836637252905167,0.40036275449777026,0.5797448496136128
36,0.0,0.2846322306313521,0.1327631001555124,0.5456744638674174,0.5908887414975292,0.3107917072303622
37,0.6680871911194265,0.4265331771007401,0.8065944242871388,0.3853495682689854,0.5300454751970659,0.5633219671946714
38,0.6893173928343846,0.0,0.6217171447648562,0.35542228386546276,0.5299209149291317,0.43927554727876716
39,0.5043382236294257,0.7611789704231706,0.7237807624148377,0.45004464022005736,0.8427023471147407,0.6564089887604464
40,0.03985157123412297,0.14038506592080383,0.16846207910496458,0.1875412961401144,0.2814923570416207,0.16354647388832527
41,0.6079144355975438,0.7118294938418271,0.5018701942583725,0.5093998575530109,0.5984571496163444,0.5858942261734198
42,0.3809143236988095,0.567526353807466,0.17038725421456255,0.7221696990236153,0.2378797609025757,0.41577547832940576
43,0.3600305089210827,0.8502290045105706,0.23224825996517473,0.6393511146598629,0.5027185477467782,0.5169154871606938
44,0.3697898257036145,0.406210764424534,0.7921735797770729,0.7548217222435447,0.5420067311978428,0.5730005246693218
45,0.7059482496626477,0.7303160154556154,0.5192215878309275,0.6818051732348592,0.46646316021481127,0.6207508372797722
46,0.598569025195797,0.812755367551011,0.3818749223597188,0.555754125802071,0.8335964431034193,0.6365099768024034
47,0.48089997695418396,0.39228933283551837,0.6537984561818513,0.27353936576813126,0.7150502227431593,0.5031154708965688
48,0.6964856157276934,0.734957967854454,0.48978556154738373,0.051707451208522485,0.8667191025301273,0.5679311397736362
49,0.4120735092556814,0.4807774274649607,0.4827057947877213,0.49568120358087375,0.6055898374991386,0.4953655545176751
50,0.42394085105787116,0.5588848293963995,0.17477282731273025,0.5590246269270549,0.6762776430127935,0.47858015554136984
51,0.30499996381095756,0.5273288675249908,0.3382407192689757,0.4624753967839408,0.8093965458695007,0.4884882986516731
