Num,Q_1,Q_2,Q_3,Q_4,Q_5,Average
1,0.9512992362145049,1.0,0.9185066790516039,0.5514177594588409,0.8283619255241813,0.8499171200498262
2,0.7019899877005259,0.9974780035829625,0.4082722633429445,0.7580671098603622,0.5433734862902583,0.6818361701554106
3,1.0,0.7138869605548654,0.9330428806873758,0.9693232373199683,0.3265621912795516,0.7885630539683522
4,0.7263993874169611,1.0,1.0,0.49116519738903963,0.8818727579521621,0.8198874685516324
5,0.1347022745813375,0.06790163766655598,0.3482826748364637,0.9727094065284049,0.7815402115027164,0.46102724102309567
6,0.0,0.11063591679625479,0.854583714490742,0.7449190873595005,0.5908887414975301,0.46020549202880545
7,0.24138202861853028,0.9415210775521912,0.605194267444461,1.0,0.5043285562037175,0.6584851859637799
8,1.0,1.0,1.0,0.6178964945437093,1.0,0.9235792989087418
9,0.9318379889464116,0.8110299829870685,1.0,1.0,0.8117095449848937,0.9109155033836747
10,0.8686502167607759,0.7096487987562258,1.0,0.7655578921291354,0.492148356070757,0.7672010527433788
11,1.0,1.0,0.7596021591965574,0.7732194258337908,0.860469687484998,0.8786582545030692
12,0.9892504084717912,1.0,0.6501426974146165,1.0,1.0,0.9278786211772815
13,1.0,1.0,1.0,0.2897791572016729,0.8394886766199643,0.8258535667643274
14,0.9488292182756994,0.7044425807545704,0.9019971944435409,1.0,0.9508699676984617,0.9012277922344545
15,0.9069230018397195,0.9021646594116357,0.44274120560692465,1.0,0.38128128699895053,0.726622030771446
16,0.70996188088442,0.8996442466857533,0.8614430161926973,0.0,0.2787053252821854,0.5499508938090113
17,1.0,1.0,1.0,1.0,0.7480284346845492,0.9496056869369098
18,0.6680871911194265,0.4265331771007401,1.0,0.3853495682689854,0.6265439772525264,0.6213027827483357
19,0.441266112090603,0.869157888243804,0.8911472774749276,0.8049744497164169,0.5802080329459272,0.7173507520943357
20,0.9237319739931117,1.0,0.431444047685991,1.0,0.9795443482348464,0.8669440739827898
21,0.4615440451588073,1.0,1.0,1.0,0.2525116484661319,0.7428111387249878
22,0.8339911301410636,0.3176217958995633,0.8863586090584069,0.29035032912582603,1.0,0.6656643728449719
23,1.0,0.5237108107357465,0.8520480119342233,1.0,0.7933733432785195,0.8338264331896978
24,0.8503389775046984,0.4960753970182188,0.6268247291944126,0.5765571241518266,0.55426300408875,0.6208118463915813
25,0.8520962071525681,1.0,0.7163118128794221,1.0,0.7814980348337696,0.869981210973152
26,1.0,0.7616680243921639,0.9988080247155984,1.0,0.4676567559259502,0.8456265610067424
27,0.8376343089804348,1.0,0.5728139240619251,0.1946307322559687,1.0,0.7210157930596657
28,0.8727355754264511,0.9065219107347501,0.7945636784583548,0.706317564549017,1.0,0.8560277458337145
29,0.8673562042435118,0.948727969234535,0.9807332184592793,0.8505027387846005,0.8630518354919755,0.9020743932427804
30,0.14130611432652582,0.6842870597304008,0.3025961226841567,0.9550005230579939,0.48077926410113186,0.5127938167800419
31,0.8772142407757685,1.0,0.4766710298942736,1.0,1.0,0.8707770541340085
32,0.8489830152797878,0.8071608971976928,0.35469393629853074,0.3193318931630858,0.717815058104328,0.609596960008685
33,0.6827826263482393,0.48341731690438644,0.670726206518304,0.7628938339265889,0.6078411050898976,0.6415322177574833
34,0.8743216308597458,0.9504867673239377,0.743656864288322,0.848763577962183,1.0,0.8834457680868375
35,0.9164946132700862,1.0,1.0,1.0,1.0,0.9832989226540173
36,0.0,0.3793567864081355,0.1327631001555124,0.7449190873594977,0.5908887414975292,0.369585543084135
37,0.6680871911194265,0.4265331771007401,1.0,0.3853495682689854,0.6265439772525264,0.6213027827483357
38,0.9859751530400863,0.0,0.6217171447648562,1.0,1.0,0.7215384595609885
39,0.7127927254917945,1.0,0.7307369663790292,0.8064706707177259,0.9446528538789505,0.8389306432935
40,0.05011400703182861,0.14038506592080383,0.16846207910496458,0.2428916174302116,0.2814923570416207,0.17666902530588585
41,0.9871858071152757,0.7118294938418271,1.0,1.0,0.8286054493648568,0.905524150064392
42,0.3809143236988095,0.6523425849974396,0.19239998822598026,1.0,0.24366665685498362,0.4938647107554425
43,0.43279031799485745,0.9428606768879993,0.2813971791580297,1.0,0.5748797396990702,0.6463855827479913
44,0.5169982377540205,0.597268270656981,0.9190448262845036,1.0,1.0,0.8066622669391009
45,0.7059482496626477,1.0,0.7014628943105611,0.9387118292046459,0.7706110704388152,0.8233468087233339
46,1.0,1.0,1.0,1.0,1.0,1.0
47,1.0,1.0,1.0,1.0,0.7951733821514938,0.9590346764302987
48,0.6964856157276934,0.734957967854454,0.7302758790780678,0.06723509810557647,0.9203035635495761,0.6298516248630734
49,0.4120735092556814,0.4807774274649607,0.6804741776759923,1.0,1.0,0.7146650228793269
50,0.4343440504209175,0.765278254834834,0.17477282731273025,0.8242437171487911,0.7295129117581761,0.5856303522950899
51,0.3572323668797968,0.5581625031628642,0.4397553212225941,0.4624753967839408,0.8584708301704653,0.5352192836439322
52,0.054424363089880926,0.6359961788283723,0.5973585536721776,0.17073741914100762,0.45443366837408056,0.3825900366211038
53,0.7274005597870845,0.4759286480557022,1.0,0.8460059570926494,0.907978967993355,0.7914628265857582
54,0.6480862136564453,0.6995157904880516,0.39617378025827155,0.6724819456508643,0.7251471925395978,0.6282809845186461
55,0.9821008533639709,0.9993478937736981,1.0,0.9916707151926468,0.447256724902681,0.8840752374465994
56,0.3222573118846685,0.3759946416432255,0.3525790539027099,0.28199598123241976,0.7168327821585481,0.4099319541643143
57,0.0,0.580631889760717,0.5066913204649653,0.3674410584095676,0.14313218519946316,0.3195792907669426
58,1.0,1.0,0.989422827697374,1.0,0.9403655186449922,0.9859576692684733
59,0.9558079994384749,0.7619863279045752,1.0,1.0,0.7170576477143041,0.8869703950114708
60,0.620847150693399,0.8675702734826856,1.0,0.7859939802782351,0.8326346803600229,0.8214092169628685
61,1.0,1.0,1.0,1.0,1.0,1.0
62,0.6782800691023514,0.7191474918952667,0.13186839839386955,0.9871485173011613,0.7695368477390397,0.6571962648863378
63,0.8703363804586777,0.32677489106614155,0.7063044357815063,0.6116535491543222,0.5941361360617019,0.62184107850447
64,0.359684455144284,0.1601509073365588,0.7742247655987519,0.8449443795649101,1.0,0.6278009015289009
65,1.0,1.0,1.0,1.0,1.0,1.0
66,0.6529862656685069,1.0,0.46098176680700986,0.8504545441908364,0.6728043901461055,0.7274453933624917
67,0.6658179434286102,0.8904386738413387,0.3419966531541105,0.786870507781001,0.6769584970281987,0.6724164550466518
68,0.17360842999855475,1.0,1.0,1.0,0.09215774466927776,0.6531532349335665
69,0.5963775041629408,0.7095716891183086,0.8270927783159601,0.2431551916250772,0.084299781103786,0.4920993888652145
70,0.4167247013629862,0.543269767914626,0.6868376528597325,1.0,0.8733468987520405,0.704035804177877
71,1.0,0.2825903333008519,0.8953024063344256,0.3760902247641848,1.0,0.7107965928798924
72,0.3192828625531124,0.34644905534504855,0.40773913737312123,0.5589220928012957,0.6607694086624532,0.4586325113470062
73,0.2245745305471122,1.0,0.6561940902953963,0.4114511241810781,1.0,0.6584439490047174
74,0.4301179802501798,0.8809210302259722,0.7160283037734311,0.5835129993673277,0.7297102954787836,0.6680581218191388
75,1.0,0.3815185465408972,1.0,1.0,0.9314522218397822,0.8625941536761358
76,1.0,1.0,1.0,1.0,0.3407923786961075,0.8681584757392216
77,2.1428571427601592e-5,0.0,0.19749926477359986,0.30817134657821504,0.1860485597091376,0.13834811992647603
78,0.5646943429275854,0.95586850481804,0.8545843918562909,0.8852634284914702,0.4133048199069784,0.734743097600073
