Num,F_1,F_2,F_3,F_4,F_5,Average
1,0.8909944576331671,0.8766531926935668,0.7877714223191858,0.7108565776005865,0.7504145280995554,0.8033380356692124
2,0.7301949289246713,0.8014313964006863,0.5194554488891553,0.8623869994593928,0.5223450427642921,0.6871627632876396
3,0.7905327114487809,0.8180332336576764,0.8819586790173555,0.8244790649843196,0.49234358317503696,0.7614694544566338
4,0.841519514790607,0.7815572399505146,0.8542750666934318,0.5619705851841195,0.9299650777515303,0.7938574968740407
5,0.1637636396735709,0.09806477254118168,0.5166315363040731,0.9305243442457684,0.8461087909563348,0.5110186167441857
6,0.0,0.19922985583861835,0.9215908754223109,0.7060664798745417,0.7428410624633834,0.5139456547197708
7,0.38297799309784275,0.8140034470695138,0.7540448900405763,0.8541293569579912,0.6705032010778648,0.6951317776487577
8,0.7564002975841878,0.7163860918401498,0.6169140734830137,0.608313119944402,0.7714760453091263,0.6938979256321758
9,0.9452858816983,0.8956560527500218,0.7790885354890533,0.8442953199584118,0.8960702859151319,0.8720792151621837
10,0.8422126947012087,0.8301690958663526,0.9279378670276824,0.867213582224628,0.603652963918772,0.8142372407477287
11,0.9262347441844669,0.7639300714446919,0.7435087827055811,0.5092893312929299,0.744477826731695,0.737488151271873
12,0.8496830633260478,0.878704174444516,0.6215280811179956,0.7943963510629776,0.7391881055833062,0.7766999551069687
13,0.7463847666749241,0.7554769378943559,0.5575304086518892,0.4493469375491891,0.7388224159223404,0.6495122933385398
14,0.9014354211366818,0.7125497925926926,0.7082229432555973,0.8320075876058882,0.8915822977889983,0.8091596084759717
15,0.9284242101089103,0.9039507101127898,0.6137499974164454,0.746613440410662,0.49064594370425524,0.7366768603506126
16,0.8149949668008923,0.917335923205383,0.9168086166019557,0.0,0.4359179863752903,0.6170114985967043
17,0.9530538522766948,0.7807798434057873,0.5581008619716591,0.5554919249379037,0.8400874630528449,0.7375027891289779
18,0.8010219066199818,0.5979996595208789,0.8929446625580189,0.5563210572916775,0.6928493091080151,0.7082273190197145
19,0.43922943024088484,0.7139890207502214,0.9224024228271075,0.7855161747828616,0.5631518987611205,0.6848577894724392
20,0.7423043036231987,0.7361428969350288,0.6028095172611801,0.9023832040153341,0.9556772117507057,0.7878634267170895
21,0.5919247028189069,0.7344444342809292,0.7071024328726229,0.6632292074707032,0.3672429470426981,0.612788744897172
22,0.9094821849840857,0.48211375508207555,0.8832728525301642,0.36275626309149445,0.7390436285278928,0.6753337368431426
23,0.8231007162821067,0.6288037402565412,0.861484279565255,0.5964655270749015,0.8742032700190115,0.7568115066395632
24,0.906671813817349,0.5773292277617883,0.7557069606407399,0.6038003868260663,0.7132164924863655,0.7113449763064618
25,0.7911953628429395,0.781281594255731,0.834710578234243,0.7604250058313958,0.862238694426972,0.8059702471182563
26,0.8588727580591117,0.8015527056784817,0.8977685445640093,0.9051071746605817,0.6242222279318269,0.8175046821788022
27,0.7308155186113744,0.8199746153516683,0.7283937601246365,0.23545434745068738,0.6427410802595188,0.6314758643595771
28,0.7111261305902111,0.7490468527173957,0.7932685080072123,0.7597059669437272,0.7484942467562992,0.7523283410029691
29,0.9289670629229393,0.943115377259764,0.9392308050760911,0.8911357738922003,0.9122186610229673,0.9229335360347924
30,0.21367250517076855,0.7661906373624527,0.46460467279853535,0.812690967142052,0.5986060681456127,0.5711529701238843
31,0.9345915044979151,0.8761183718112552,0.5387040291561981,0.5279097359467474,0.7899737334082757,0.7334594749640783
32,0.8162843427865731,0.8359091189675345,0.523651766343136,0.46342650713489136,0.7694683406694119,0.6817480151803095
33,0.6913163161056863,0.5744708515082684,0.7335883228734016,0.8318320816363242,0.7560959887959973,0.7174607121839356
34,0.6868652944969867,0.9267152626589847,0.788691093824152,0.6745573944694755,0.5759612951914586,0.7305580681282114
35,0.8100299917250542,0.6789880682398933,0.7654262101637654,0.812114337347917,0.5717986331925221,0.7276714481338303
36,0.0,0.4431341886719832,0.23440576434258123,0.7060664798745403,0.7428410624633828,0.4252894990704975
37,0.8010219066199818,0.5979996595208789,0.8929446625580189,0.5563210572916775,0.6928493091080151,0.7082273190197145
38,0.8160898547049567,0.0,0.7667393130446348,0.5244450944864965,0.6927428859336543,0.5600034296339484
39,0.6705117449088536,0.8643970694702048,0.8397596471617377,0.6207321178081235,0.9146375142292773,0.7820076187156394
40,0.07664857627098853,0.2462064264362317,0.28834838907909716,0.3158480412423265,0.43931960342152593,0.27327420729003393
41,0.7561527182528548,0.8316593403754031,0.6683269914763804,0.6749700617818171,0.7487934847174149,0.7359805193207741
42,0.5516842242298162,0.7241043857782227,0.29116389229462014,0.8386742600721051,0.38433419531656343,0.5579921915382655
43,0.5294447537161446,0.9190527252981597,0.3769504368733918,0.7800050995085543,0.6690787819190355,0.6549063594630572
44,0.5399219920671641,0.5777380954565062,0.8840366677826048,0.8602830848007773,0.7029888005440906,0.7129937281302287
45,0.8276314944515455,0.8441417740253805,0.6835363478111806,0.8108016125594912,0.6361743995621172,0.760457125681943
46,0.7488810501911016,0.8967071697589554,0.5526910086878501,0.7144498177249586,0.9092474478108512,0.7643952988347433
47,0.6494698959254046,0.5635169696180707,0.7906627965916541,0.4295734754977862,0.8338533918843065,0.6534153059034444
48,0.8210922736635662,0.8472343209136578,0.6575249139059477,0.09833048372740001,0.9286015248415117,0.6705567034104167
49,0.5836431411745548,0.6493581257353914,0.6511147342711103,0.662816651562034,0.754351856688883,0.6602569018863947
50,0.5954472768204072,0.7170315841906034,0.2975431900523604,0.7171466277975749,0.8068802275466869,0.6268097812815265
51,0.46743290769185014,0.6905243248358395,0.5055005641342946,0.6324556266737179,0.89465910357483,0.6381145053821065
52,0.10323047341280316,0.7373981361460876,0.7479329575678626,0.25467512485753707,0.6248943190129729,0.49362620219945263
53,0.7006247601356962,0.5846975309286364,0.7785736399235025,0.8849312982385736,0.9359268262757264,0.776950811100427
54,0.6658572550267662,0.8231942232053884,0.5675135658040867,0.5635150795230764,0.8406786338875873,0.692151751489381
55,0.9326828730235476,0.8939700539933105,0.668304987554822,0.7882510934719708,0.4888824404897632,0.7544182897066828
56,0.48743509903581733,0.5465059677764577,0.4859137216231447,0.4399327070609517,0.7536266844446788,0.5426828359882101
57,0.0,0.7346832536051333,0.6555977758496287,0.5374141081253301,0.2318542259393573,0.43190987270388986
58,0.7583783949083027,0.7671526458104659,0.7643422181431825,0.7277399519875042,0.7683020869204521,0.7571830595539815
59,0.961483121950754,0.8649174126234678,0.9123391657046029,0.5458657908526254,0.784576613081671,0.8138364208426243
60,0.5921133951400074,0.929089829497898,0.9055389219902346,0.5976712236910802,0.71919536131123,0.7487217463260899
61,0.6966643537539412,0.8362304988048919,0.5143657600645938,0.7065895017162779,0.8084640873898907,0.7124628403459191
62,0.782607912404841,0.7751126303600407,0.17427270323021865,0.9860516078685693,0.7912343613472659,0.7018558430421871
63,0.8849514676586911,0.4925852806930326,0.8278762229883215,0.5769113334918069,0.7089549285746236,0.6982558466812951
64,0.529070482174654,0.22562050231342926,0.6624536051491157,0.7679814773612554,0.7071455640698775,0.5784543262136663
65,0.7066934305304375,0.6895227520746019,0.669917652448219,0.6464109574912951,0.6418660181262198,0.6708821621341546
66,0.6198180139547393,0.7970702291505491,0.6310575221133528,0.6797117887574585,0.7861420791189143,0.7027599266190029
67,0.6700546351117436,0.8761932313509778,0.469108942120068,0.8442884926690322,0.6755045945591849,0.7070299791622012
68,0.29585409504730387,0.7655424178245005,0.7889946496270911,0.5474473026660244,0.16876269956257012,0.513320232945498
69,0.7071452700155578,0.7413185089857115,0.8715657445314744,0.3206870694312624,0.1254156845488914,0.5532264555025795
70,0.5138549140029086,0.6971922998232719,0.697309816757893,0.8592252470219448,0.781534282309893,0.7098233119831823
71,0.9236741482675994,0.44065564188930445,0.9052908824151917,0.5466069273599177,0.914056502726873,0.7460568205317772
72,0.4840248768717081,0.38368587256577213,0.3970756269896681,0.7170622513880011,0.6995187376751524,0.5362734730980604
73,0.36677968542556144,0.9493564843075989,0.6382173100339862,0.5149176783860537,0.7501577964541916,0.6438857909214784
74,0.5014322950002328,0.7426337005127988,0.6824151253253671,0.5419119216602437,0.7191311512079482,0.6375048387413182
75,0.7364327205225527,0.5179697983665237,0.658618263087172,0.5483986659863603,0.9645097210352304,0.6851858337995678
76,0.6624473996441121,0.7667811531367495,0.5317279142409347,0.5707445776324641,0.5044679445885506,0.6072337978485621
77,4.2856224507535214e-5,0.0,0.2881633264914867,0.39674195576034604,0.3137284020727844,0.19973530810982493
78,0.7217950847461071,0.8179370158893383,0.729387064291359,0.8905237821015821,0.43435751788494825,0.718800092982667
79,0.7869446519626901,0.6049867458246624,0.8105995571923935,0.5955610825579623,0.6078979199249118,0.6811979914925239
80,0.7541548858793428,0.8652044752069319,0.8299005713988082,0.9014216509654706,0.7658967117390163,0.8233156590379138
81,0.7985920200237343,0.7297124570412065,0.6358463499051765,0.8543644982093561,0.7180041595534304,0.7473038969465808
82,0.7242000995436014,0.1746667127404532,0.041626969520645554,0.6396354517538339,0.5639499641853731,0.42881583954878144
83,0.8059760866800804,0.8430727823428903,0.8009777932750352,0.7399844615685849,0.8187383326613514,0.8017498913055883
84,0.13080232631788555,0.15095725073992197,0.966539585738183,0.5748853228654018,0.5153682624134861,0.4677105496149757
85,0.7960753892898857,0.6725297599219845,0.6081212325633925,0.42164620125994934,0.5764479139011717,0.6149640993872767
86,0.757654381110742,0.9417641601589526,0.6198420202988938,0.6127168384823881,0.42180198915941214,0.6707558778420777
87,0.5516842242298162,0.7241043857782227,0.29116389229462014,0.8386742600721051,0.38433419531656343,0.5579921915382655
88,0.39750328556065245,0.7227689249846433,0.845240545506689,0.6873788879228999,0.8864405080716804,0.7078664304093131
89,0.6013244337629501,0.45006505997808477,0.8537861372505716,0.754898769678402,0.8385069699970259,0.6997162741334069
90,0.4681613034031659,0.7375199036437777,0.9006439810611793,0.7561255604077515,0.9350624339890886,0.7595026365009925
91,0.8789654274898353,0.7130800464638003,0.5163518608873584,0.4880663535727482,0.7478686293838213,0.6688664635595127
92,0.30873577338104896,0.07482250848296479,0.685338196539665,0.6491502474980478,0.789800630266921,0.5015694712337295
93,0.8520833089002203,0.5429200484402184,0.9131952597448906,0.8611268227774924,0.7301896058454489,0.779903009141654
94,0.3275387041036265,0.8016345685199879,0.7894356659028544,0.8126405737743279,0.4479143380101889,0.6358327700621971
95,0.9067335852440359,0.8910056700758453,0.6426667929207902,0.6034286611926605,0.6621504234887107,0.7411970265844086
96,0.6779215798955771,0.6890083293827295,0.6929332067398993,0.5214655104554722,0.7826674724623638,0.6727992197872085
97,0.627929103401757,0.8189205280635309,0.6950239797455917,0.5492649743485865,0.42943707404185,0.6241151319202632
