Num,Q_1,Q_2,Q_3,Q_4,Average
1,0.17596086777230288,0.0,0.9485452073847822,0.7140652387118768,0.45964282846724047
2,1.0,1.0,1.0,1.0,1.0
3,0.9630219083224528,1.0,0.6598974913883578,0.2697932587907082,0.7231781646253798
4,1.0,1.0,1.0,1.0,1.0
5,0.9435490083594545,1.0,1.0,0.16106845513230278,0.7761543658729393
6,1.0,1.0,1.0,0.7506922431926223,0.9376730607981556
7,0.4550623475977528,0.9967205135584523,0.7822392475432807,0.4857817786319344,0.679950971832855
8,0.064340261691122,0.39990715697029167,0.9461591907286931,0.5063583423026189,0.4791912379231814
9,1.0,1.0,1.0,0.11504543321321294,0.7787613583033033
10,0.6177181957323719,1.0,1.0,0.8594836882408664,0.8693004709933095
11,0.6095887651700654,1.0,0.0,0.9627041968758815,0.6430732405114867
12,0.2950784641757549,0.4086534031595248,0.010190334240242165,0.405551737410067,0.27986848474639725
13,0.7097820515191094,1.0,0.0,0.3724004642637843,0.5205456289457234
14,1.0,1.0,0.6731390119467149,0.46294055565618064,0.7840198919007239
15,0.774154361587633,1.0,1.0,0.36029425828389394,0.7836121549678817
16,1.0,1.0,1.0,1.0,1.0
17,0.6095887651700654,1.0,0.0,0.9627041968758815,0.6430732405114867
18,0.9321940452521608,1.0,1.0,0.5249722967277667,0.8642915854949819
19,0.6675210790047401,1.0,1.0,0.8854752773580705,0.8882490890907027
20,1.0,1.0,0.0,0.8968993529569715,0.7242248382392429
21,0.8304860468786854,1.0,1.0,0.7659595821377106,0.899111407254099
22,0.6177181957323719,1.0,1.0,0.8594836882408664,0.8693004709933095
23,1.0,0.982700531404913,1.0,0.5581713445077435,0.8852179689781641
24,0.5830418423666021,1.0,1.0,0.8416766267942587,0.8561796172902152
25,0.8910955861983744,0.5081421256831253,1.0,0.3908882498677654,0.6975314904373163
26,1.0,1.0,1.0,0.33883696205504116,0.8347092405137603
27,0.9321940452521608,1.0,1.0,0.5249722967277667,0.8642915854949819
28,0.20823534906453595,1.0,1.0,0.7832217902992465,0.7478642848409456
29,1.1895246692412395e-15,0.0,0.0,3.96508223080413e-16,3.965082230804131e-16
30,0.7251360971693082,0.7157314525212715,0.8670062526164387,0.5660058536712276,0.7184699139945615
31,0.4107811332973155,0.9447340316410601,0.0,0.9627041968758815,0.5795548404535643
32,0.9671754873819453,1.0,0.0,0.8686002730763073,0.7089439401145631
33,0.064340261691122,0.39990715697029167,0.9461591907286931,0.5063583423026189,0.4791912379231814
34,3.9650822308041317e-16,2.7755575615628914e-15,0.0,1.982541115402065e-16,8.425799740458777e-16
35,0.6305702049310736,0.621663870011091,1.0,0.30542713469846877,0.6394153024101583
36,0.2229024377038536,1.0,1.0,0.868013189277633,0.7727289067453716
37,0.7458671777955849,1.0,1.0,1.0,0.9364667944488962
38,0.9942099343190727,1.0,1.0,0.6361017212334372,0.9075779138881275
39,0.774154361587633,1.0,1.0,0.36029425828389394,0.7836121549678817
40,0.19694775496906836,0.9857017031827074,0.3052826858856948,0.329453599675462,0.4543464359282331
41,0.5640349316976483,0.1551540119037372,0.0,0.5128237461875533,0.30800317244723474
42,0.9321940452521608,1.0,1.0,0.5249722967277667,0.8642915854949819
43,0.20823534906453595,1.0,1.0,0.7832217902992465,0.7478642848409456
44,0.8401606513452,1.0,1.0,0.7891846060156218,0.9073363143402055
45,0.5590066758577925,1.0,1.0,0.27950333792889576,0.709627503446672
46,1.0,1.0,0.040600349400858604,0.9876744500844816,0.757068699871335
47,0.6515183962997684,0.7684188540984349,1.0,0.5960080932123066,0.7539863359026275
48,0.8349159708792289,0.8891204404615346,0.9865987619708754,0.9341363849595172,0.911192889567789
49,1.0,1.0,1.0,0.33039375678537497,0.8325984391963437
50,0.9993937169552336,1.0,1.0,0.5960080932123066,0.898850452541885
51,0.8296074254614129,0.7974711451188148,0.1535024350765718,0.7997173050603413,0.6450745776792851
52,0.8596668603978451,0.989143314077609,1.0,0.6065692055872974,0.8638448450156878
53,0.4373998799156522,0.6280714970198508,0.0,0.4464958047229465,0.37799179541461236
54,0.9435490083594545,1.0,1.0,0.16106845513230278,0.7761543658729393
55,0.9993937169552336,1.0,1.0,0.5960080932123066,0.898850452541885
56,0.8751443716176507,1.0,0.3581581471440091,0.5099388175011822,0.6858103340657105
57,0.509504636331478,0.0,1.0,0.7197615624143079,0.5573165496864465
58,1.0,0.0,1.0,0.8679065410569295,0.7169766352642324
