Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],Sum_of_Width
1,0.3264741052685819,0.33352143346092833,0.3264741052685816,0.33352143346092816,0.1659210568608617,0.23324003317622818,0.11381145073105282,0.16703638177283744,0.13463856374184408
2,0.35636248954819877,0.3627516115322274,0.2094858308211011,0.3602354241913912,0.17937251116366104,0.2175327508935359,0.10402922509674897,0.21023015675313564,0.30149988674058026
3,0.39999900000000005,0.400001,0.19999899999999998,0.20000099999999998,0.19999899999999998,0.20000099999999998,0.19999899999999998,0.20000099999999998,7.99999999995249e-6
4,0.24478852173697563,0.46921270992090136,0.2153665985694581,0.25530738284992777,0.21536659856945808,0.2553073828499277,0.1000537318290714,0.24459707367428007,0.4488490985900737
5,0.316487480652456,0.4152243331706049,0.23905616138737626,0.316487480652456,0.20761216658530246,0.2575033314766204,0.11970165612185454,0.12792738995332914,0.2342850705060212
6,0.29222821988231645,0.3940632811329235,0.19305315435625364,0.29222821988231645,0.1896732026857468,0.2956081715528234,0.1311169417289869,0.212028808778633,0.3878569626933925
7,0.4020316841319644,0.43415483342490707,0.21582321303230326,0.28355604949915825,0.21582096303230325,0.22936763033047403,0.0852351991821299,0.13401042736676008,0.16217788124259863
8,0.4244065097593438,0.42716233746008847,0.21358116873004424,0.24889079606974523,0.17344978041404105,0.21564710200560275,0.12341252514709336,0.17344978041404105,0.13030003189895506
9,0.29364556734406766,0.4185287100473861,0.2043231794325118,0.3975829269679113,0.18090503931567314,0.3155589212482035,0.08695185357981039,0.10250380206443596,0.46834872065587396
10,0.3214041880881689,0.3364780924633622,0.2518011532528037,0.3811954278885207,0.15399810051474633,0.2518014032528037,0.12706514262950688,0.1762564919100876,0.29146283102954834
11,0.3001093545466174,0.3176094986032714,0.17774307901602124,0.30366256479448306,0.3001093545466176,0.3176094986032718,0.09611839277894867,0.18703825711076894,0.25183963822359035
12,0.2649329116134796,0.33815008013108333,0.33815008013108333,0.378661087134654,0.18613245578918947,0.2739911341109931,0.10726567042918296,0.1127165806603344,0.20703776407412947
13,0.2996765670502725,0.3103219040840159,0.2500847419922539,0.303632369235799,0.29967656705027274,0.31032190408401633,0.09701414666365583,0.12927179983971393,0.10709595448709018
