Index,Mean,Var,SD
P,0.3964273114011274,0.04928682758884797,0.22200636835200915
Q,0.5788554334560111,0.12126088000225403,0.34822532935192124
R,0.6621661914542619,0.08151085300985751,0.28550105605734194
F,0.5284903697228125,0.06308140376651436,0.2511601157957098
