Num,P_1,P_2,P_3,P_4,Average
1,6.66665611104289e-5,2.857138333304096e-5,2.5595197568736454e-5,5.972212766038506e-5,4.5138817418147845e-5
2,0.24295164232915606,0.6797196559019903,0.5980067140166243,0.3226614094634186,0.46083485542779734
3,0.0,0.0,2.7142816428587278e-5,0.0,6.7857041071468195e-6
4,0.22129080217765407,0.6338447902856172,0.5679125690035953,0.3023652591306119,0.4313533551493696
5,0.33532868276966526,0.8668528961456137,0.8678031290962009,0.3276539154228591,0.5994096558585847
6,0.33556629244143077,0.5894961693742694,0.7532174348158757,0.34960384937462957,0.5069709365015513
7,0.29548534337865073,0.6809714305723299,0.44929762762802455,0.39534997127814603,0.4552760932142878
8,0.4725769227255801,0.29524891131248127,0.7323687527010271,0.487051347798073,0.4968114836342904
9,0.26767034238447085,0.5450672766284825,0.7158565415549897,0.21147534009457536,0.43501737516562955
10,0.2997729751066189,0.7947408663432431,0.7198523629813431,0.36103408354796,0.5438500719947913
11,0.3562088577696214,0.4972006300390028,0.2490579640062073,0.5277555234761498,0.4075557438227454
12,0.2274374995203764,0.4855589946712275,0.8691663983861954,0.34659322407521315,0.48218902916325307
13,0.010528976682983244,0.6499544737276352,0.25081483637144414,0.5103242666010896,0.35540563834578803
14,0.42989678846532453,0.5116749535889346,0.4793856243516947,0.36001746935161394,0.4452437089393919
15,0.33532868276966526,0.8668528961456137,0.8678031290962009,0.3276539154228591,0.5994096558585847
16,0.24233470051406197,0.4687484084658984,0.6004026295856268,0.24727519708850723,0.3896902339135236
17,0.3562088577696214,0.4972006300390028,0.2490579640062073,0.5277555234761498,0.4075557438227454
18,0.3827541926186243,0.7063380681892195,0.6840336593593853,0.3473152542022265,0.5301102935923638
19,0.31865566693045083,0.5420839403316571,0.5201985917432282,0.25047398374517743,0.4078530456876284
20,0.3562088577696214,0.4972006300390028,0.2490579640062073,0.5277555234761498,0.4075557438227454
21,0.4136434533661744,0.7614024463867863,0.5703933327483086,0.4584008543315356,0.5509600217082012
22,0.31235259951507527,0.42790302462858654,0.5714661276520902,0.3431057835618839,0.4137068838394089
23,0.40931041812706975,0.802047869663201,0.9270051358224859,0.3097396938796852,0.6120257793731104
24,0.2997729751066189,0.7947408663432431,0.7198523629813431,0.36103408354796,0.5438500719947913
25,0.010528976682983244,0.6499544737276352,0.25081483637144414,0.5103242666010896,0.35540563834578803
26,0.42989678846532453,0.7633896228422961,0.8056367189211555,0.36001746935161394,0.5897351498950975
27,0.3089674871220767,0.7056608651728535,0.35352763738973686,0.23552934207654233,0.40092133294030236
28,0.12792167628311846,0.5481647924823888,0.7390847607594487,0.5059484104097937,0.4802799099836874
29,6.66665611104289e-5,2.857138333304096e-5,2.5595197568736454e-5,5.972212766038506e-5,4.5138817418147845e-5
30,0.43426848417261876,0.6947450605958839,0.6807018824828597,0.4575535319759985,0.5668172398068403
31,0.0,2.8571377549968527e-5,2.8571377549968527e-5,5.952370323164535e-5,2.91666145828956e-5
32,0.029996301576645693,0.8223596347861961,0.5210730652173035,0.22701230233933065,0.40011032597986895
33,0.4725769227255801,0.29524891131248127,0.7323687527010271,0.487051347798073,0.4968114836342904
34,0.33532868276966726,0.4585249321580919,0.3604010127054673,0.327653915422859,0.3704771357640214
35,0.30150635462916586,0.6822786815193137,0.8678031290962012,0.3276539154228581,0.5448105201668847
36,0.45759391897610974,0.33942053990552334,0.4285657514056052,0.5953528709416762,0.4552332703072286
37,0.2997729751066189,0.7947408663432431,0.7198523629813431,0.36103408354796,0.5438500719947913
38,0.25384423473678813,0.4955242934049371,0.7936496024768257,0.21372235905914463,0.4391851224194239
39,0.33532868276966526,0.8668528961456137,0.8678031290962009,0.3276539154228591,0.5994096558585847
40,0.26026466282885025,0.48293259312966796,0.22364688511645878,0.3234351968979679,0.32256983449323623
41,6.66665611104289e-5,2.857138333304096e-5,2.5595197568736454e-5,5.972212766038506e-5,4.5138817418147845e-5
42,0.3827541926186243,0.7063380681892195,0.6840336593593853,0.3473152542022265,0.5301102935923638
43,0.26026466282885025,0.48293259312966796,0.22364688511645878,0.3234351968979679,0.32256983449323623
44,0.6896699601660939,0.44143114293634333,0.5760155426439578,0.8432989787520337,0.6376039061246073
45,0.390154256329549,0.405575029349904,0.8174249336315902,0.5677193964379802,0.5452184039372558
46,0.3155225296656367,0.7355213627711171,0.596377693470577,0.46469413692806577,0.5280289307088492
47,0.17328454630740595,0.3392262720419145,0.7198523629813424,0.36103408354795963,0.39834931621965564
48,0.39580775043731015,0.3431170446928856,0.8247552882028119,0.12401465423014318,0.42192368439078776
49,0.41376325258805646,0.7450796686849748,0.7332105023155506,0.3138208347940315,0.5514685645956533
50,0.33532868276966526,0.8668528961456137,0.8678031290962009,0.3276539154228591,0.5994096558585847
51,6.66665611104289e-5,2.857138333304096e-5,2.5595197568736454e-5,5.972212766038506e-5,4.5138817418147845e-5
52,0.40931041812706975,0.802047869663201,0.9270051358224859,0.3097396938796852,0.6120257793731104
53,0.33532868276966726,0.4585249321580919,0.3604010127054673,0.327653915422859,0.3704771357640214
54,0.3827541926186243,0.7063380681892195,0.6840336593593853,0.3473152542022265,0.5301102935923638
55,0.5187561924727881,0.27989336189522435,0.5760155426439499,0.8432989787520332,0.554491018940999
56,0.42995817363615346,0.7718415374738893,0.7375603153121479,0.3160972779909206,0.5638643261032779
57,0.4725769227255786,0.6184589626134955,0.7955313833551195,0.48705134779807313,0.5934046541230668
58,0.4725769227255786,0.6184589626134955,0.7955313833551195,0.48705134779807313,0.5934046541230668
59,0.43426848417261876,0.6947450605958839,0.6807018824828597,0.4575535319759985,0.5668172398068403
60,0.17328454630740595,0.3392262720419145,0.7198523629813424,0.36103408354795963,0.39834931621965564
61,0.33532868276966526,0.8668528961456137,0.8678031290962009,0.3276539154228591,0.5994096558585847
62,0.33705382777698395,0.764447976207805,0.7352883492762071,0.3445629266479878,0.545338269977246
63,0.33556629244143077,0.5894961693742694,0.7532174348158757,0.34960384937462957,0.5069709365015513
64,0.3827541926186243,0.7063380681892195,0.6840336593593853,0.3473152542022265,0.5301102935923638
65,0.010528976682983244,0.6499544737276352,0.25081483637144414,0.5103242666010896,0.35540563834578803
66,0.1235044805064589,0.5262483293679837,0.5273218654377904,0.3156333589517306,0.3731770085659909
67,0.33532868276966526,0.8668528961456137,0.8678031290962009,0.3276539154228591,0.5994096558585847
68,0.029996301576645693,0.8223596347861961,0.5210730652173035,0.22701230233933065,0.40011032597986895
69,0.27027973612074907,0.6698156466954754,0.5934868139918116,0.3248983347294938,0.4646201328843825
70,0.13114791477218585,0.4474095244754996,0.5244405775063793,0.27983814614009456,0.3457090407235398
71,0.42995817363615346,0.7718415374738893,0.7375603153121479,0.3160972779909206,0.5638643261032779
72,0.13114791477218585,0.4474095244754996,0.5244405775063793,0.27983814614009456,0.3457090407235398
73,0.3427384157293467,0.5530912659472027,0.9270051358224857,0.3097396938796848,0.53314362784468
74,0.6896699601660939,0.44143114293634333,0.5760155426439578,0.8432989787520337,0.6376039061246073
75,0.33556629244143077,0.5894961693742694,0.7532174348158757,0.34960384937462957,0.5069709365015513
76,0.2611182344082309,0.5604593733201342,0.6502599452958261,0.20807037295212327,0.4199769814940786
77,0.45759391897610974,0.33942053990552334,0.4285657514056052,0.5953528709416762,0.4552332703072286
78,0.24295164232915606,0.6797196559019903,0.5980067140166243,0.3226614094634186,0.46083485542779734
79,0.37793438727457207,0.5096026895170216,0.27112132329300814,0.32002497250485407,0.369670843147364
80,6.66665611104289e-5,2.857138333304096e-5,2.5595197568736454e-5,5.972212766038506e-5,4.5138817418147845e-5
81,0.28416431634808925,0.928963822866005,0.7008211714676317,0.28411974478251034,0.549517263866059
82,0.45759391897610974,0.33942053990552334,0.4285657514056052,0.5953528709416762,0.4552332703072286
83,0.41175842609751895,0.9317955637589497,0.8493684002313984,0.44342152903404763,0.6590859797804787
84,0.30398013055694695,0.4879414791655804,0.6364562777731833,0.08962222266363332,0.37950002753983597
85,0.24295164232915606,0.6797196559019903,0.5980067140166243,0.3226614094634186,0.46083485542779734
86,0.27901517621346905,0.46296134700401115,0.5553171530453167,0.21870421051644134,0.3789994716948096
87,0.504291561460913,0.9184428204130605,0.8691663983861954,0.34659322407521365,0.6596235010838456
88,0.41175842609751895,0.9317955637589488,0.5244405775063793,0.27983814614009495,0.5369581783757355
89,0.33556629244143077,0.5895643338232,0.7532935267254325,0.34960384937462957,0.5070070005911732
90,0.010528976682983244,0.6499544737276352,0.25081483637144414,0.5103242666010896,0.35540563834578803
91,6.66665611104289e-5,2.857138333304096e-5,2.5595197568736454e-5,5.972212766038506e-5,4.5138817418147845e-5
92,0.2734032746053448,0.5622495802046849,0.5071705588763817,0.3583783764819697,0.4253004475420953
93,0.3155225296656367,0.7355213627711171,0.596377693470577,0.46469413692806577,0.5280289307088492
94,0.43426848417261876,0.6947450605958839,0.6807018824828597,0.4575535319759985,0.5668172398068403
95,0.42989678846532453,0.7633896228422961,0.8056367189211555,0.36001746935161394,0.5897351498950975
96,0.6896699601660939,0.44143114293634333,0.5760155426439578,0.8432989787520337,0.6376039061246073
97,0.3427384157293467,0.5530912659472027,0.9270051358224857,0.3097396938796848,0.53314362784468
98,0.41175842609751895,0.9317955637589488,0.5244405775063793,0.27983814614009495,0.5369581783757355
99,0.39580775043731004,0.5276658350110459,0.8481738824544593,0.12401465423014325,0.47391553053323965
100,0.33556629244143077,0.5894961693742694,0.7532174348158757,0.34960384937462957,0.5069709365015513
101,0.2611182344082309,0.5604593733201342,0.6502599452958261,0.20807037295212327,0.4199769814940786
102,0.45759391897610974,0.33942053990552334,0.4285657514056052,0.5953528709416762,0.4552332703072286
103,0.26026466282885025,0.48293259312966796,0.22364688511645878,0.3234351968979679,0.32256983449323623
104,0.33532868276966526,0.8668528961456137,0.8678031290962009,0.3276539154228591,0.5994096558585847
105,0.33532868276966526,0.8668528961456137,0.8678031290962009,0.3276539154228591,0.5994096558585847
106,0.40931041812706975,0.802047869663201,0.9270051358224859,0.3097396938796852,0.6120257793731104
107,0.2968763859679464,0.7006542740624885,0.4834666716239129,0.24739078791188537,0.4320970298915583
108,0.13114791477218585,0.4474095244754996,0.5244405775063793,0.27983814614009456,0.3457090407235398
109,0.43426848417261876,0.6947450605958839,0.6807018824828597,0.4575535319759985,0.5668172398068403
110,0.6896699601660939,0.44143114293634333,0.5760155426439578,0.8432989787520337,0.6376039061246073
111,0.1235044805064589,0.5262483293679837,0.5273218654377904,0.3156333589517306,0.3731770085659909
112,0.4725769227255801,0.29524891131248127,0.7323687527010271,0.487051347798073,0.4968114836342904
113,0.0,0.3691085429712028,0.46237035299812623,0.18867611984524307,0.25503875395364306
114,0.27387498847320074,0.5115445133000102,0.6048347008567385,0.21498186768991634,0.4013090175799664
115,0.8017824057736795,0.11787989806161422,0.2629037869114805,0.06807186087740387,0.31265948790604453
116,0.010528976682983244,0.6499544737276352,0.25081483637144414,0.5103242666010896,0.35540563834578803
117,0.38275419261862414,0.20203552869558886,0.5968811879380356,0.34731525420222636,0.38224654086361876
118,0.27387498847320074,0.5115445133000102,0.6048347008567385,0.21498186768991634,0.4013090175799664
119,0.42989678846532453,0.7633896228422961,0.8056367189211555,0.36001746935161394,0.5897351498950975
120,0.0,0.6158283282279575,0.8056367189211566,0.3600174693516128,0.4453706291251817
121,6.66665611104289e-5,2.857138333304096e-5,2.5595197568736454e-5,5.972212766038506e-5,4.5138817418147845e-5
122,0.2390042006757297,0.5011679180396652,0.5985121462392392,0.1482294088766496,0.3717284184578209
123,0.3827541926186243,0.7063380681892195,0.6840336593593853,0.3473152542022265,0.5301102935923638
124,0.42989678846532453,0.7633896228422961,0.8056367189211555,0.36001746935161394,0.5897351498950975
125,0.41175842609751895,0.9317955637589488,0.5244405775063793,0.27983814614009495,0.5369581783757355
126,0.4136434533661744,0.7614024463867863,0.5703933327483086,0.4584008543315356,0.5509600217082012
127,0.33705382777698395,0.764447976207805,0.7352883492762071,0.3445629266479878,0.545338269977246
128,0.41376325258805646,0.7450796686849748,0.7332105023155506,0.3138208347940315,0.5514685645956533
129,0.13114791477218585,0.4474095244754996,0.5244405775063793,0.27983814614009456,0.3457090407235398
130,0.303980130556947,0.48794147916558034,0.5767669363378662,0.3750047600265151,0.43592332652172716
