Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.9926597071849841,0.9140527484647224,0.6666995873798288,0.7251477849859493,0.5381599055077638,0.8281579458748118,1.0,0.8092682399140086
2,1.0,1.0,0.5878753127996588,0.6705700944816857,0.9872324381519294,0.9298133395032786,0.8873514526489396,0.8661203767979274
3,0.9765255392035506,1.0,0.5165220731924882,1.0,0.9619586397404956,0.9418391667448972,1.0,0.9138350598402044
4,1.0,0.6706930339195804,0.9257244497883921,0.6771851342948654,0.8203907333980323,1.0,1.0,0.8705704787715529
5,1.0,0.6893964040970842,0.7900821350463682,1.0,1.0,0.9288213821612142,0.9404996094519422,0.9069713615366582
6,1.0,0.7740675273161283,1.0,0.8632882465908722,1.0,1.0,1.0,0.9481936819867143
7,0.9628016712404618,0.8014306395440545,0.8701997943558837,0.8722155009098757,0.929962599563858,0.9979286323157522,1.0,0.9192198339899837
8,1.0,0.9721124795144578,0.5705033933624825,0.49235681347593063,1.0,1.0,1.0,0.8621389551932673
9,0.9952425804407715,0.8919197323725163,0.6671784911874928,0.7954537847328114,1.0,0.7412265042160763,1.0,0.8701458704213811
10,0.5505630442795695,0.7807148734439291,0.8857477148864532,0.15105892746817695,1.0,0.8840030028377961,1.0,0.7502982232737035
11,0.8793149551778313,1.0,0.22238471273355714,0.6675278546559756,1.0,0.8198458972064425,1.0,0.7984390599676867
12,1.0,0.7614391075354967,0.5451235767286408,1.0,1.0,1.0,0.9950212091606814,0.9002262704892597
13,1.0,0.8267484923259568,0.032761399974298853,0.9647772963495554,0.8155063777700731,1.0,1.0,0.8056847952028406
14,0.911269216869644,1.0,1.0,0.5267745762710431,0.9580813685598558,1.0,1.0,0.9137321659572203
15,1.0,0.5729055341969947,0.7490415586574095,0.6821083528677224,0.5738641260838792,1.0,1.0,0.7968456531151437
16,0.7410821389532791,0.7411238736760106,1.0,1.0,1.0,0.9770010930710631,1.0,0.9227438722429075
17,1.0,0.6064677417666052,0.4974618750484231,1.0,0.8298853109581502,0.8622013232631411,1.0,0.8280023215766171
18,1.0,0.8883135195831274,0.6456387141447232,0.6270072057053561,0.46579339993777835,1.0,1.0,0.803821834195855
19,1.0,0.7586440426142613,0.6041542650580569,0.8794858716407388,1.0,0.6215200477489786,1.0,0.8376863181517195
20,0.9375703596432432,0.6507638368596537,0.9443560102575865,0.646146001407789,0.796258388641799,1.0,1.0,0.8535849424014387
21,1.0,0.6048461626287769,0.7045138684889841,0.7342972335356752,0.7509100345236892,1.0,0.7623213715365093,0.7938412386733764
22,1.0,1.0,0.5112561394230639,1.0,0.7915240787290357,1.0,0.7774984294987054,0.8686112353786865
23,0.563715873524387,0.9064189519836567,0.4561576357930341,1.0,1.0,1.0,0.8986006187037325,0.8321275828578301
24,1.0,1.0,0.6080075777045958,0.6100712110144229,1.0,0.7040877894607531,0.9991194660092712,0.8458980063127205
25,1.0,1.0,0.5459390881744141,0.7812387923565595,0.9575146004403302,1.0,1.0,0.8978132115673292
26,0.7447661982411624,0.999144228036637,1.0,1.0,0.8465826118366324,0.8392729780746502,1.0,0.918538002312726
27,0.8797399639641291,0.3980704760324067,1.0,0.7222464198773013,0.7824910591504867,1.0,1.0,0.826078274146332
28,1.0,1.0,0.9809753917405096,0.8073390756764565,1.0,1.0,1.0,0.9697592096309952
29,0.8754517770534965,0.7130903441117473,0.7788871397564756,0.6044634574355356,1.0,0.8929876805394336,1.0,0.8378400569852412
30,0.5065761368170474,1.0,0.29813770432343384,0.5151304057370782,0.9200779400125645,1.0,0.7293669184363499,0.7098984436180676
31,1.0,1.0,1.0,0.2742853568727988,0.9390563153953067,1.0,1.0,0.8876202388954437
