Index,Mean,Var,SD
P,0.4815498609156413,0.01581851998375678,0.1257716978646499
Q,0.9852640577919769,0.0037861375743036448,0.0615315981777139
R,0.4870583680317907,0.016610906472620222,0.12888330563971512
F,0.6403748206593107,0.01316369728337161,0.11473315686135202
