Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],Sum_of_Width
1,0.09293650815104171,0.22209114221480747,0.11706915394968453,0.25101849984732655,0.13142608523473936,0.25085881856142916,0.05110750007407916,0.19113945189808423,0.09447900279768266,0.24934770015920404,0.011882663727350862,0.15751082518292456,2.9999999999197335e-6,0.17912964820164576,1.0021921721308436
2,0.13245564147104458,0.20111777493149438,0.15990919061177766,0.19520785730620188,0.086256388915089,0.2538343630961195,0.13245564147104458,0.1888387260770004,0.08053131928618049,0.1645259824541107,0.07017595832679863,0.1714179995317428,0.00221251794903482,0.16106063857236097,0.672006683938061
3,0.08847038586685464,0.29287404620879615,0.11387176074369201,0.1988251460742431,0.060120281672379344,0.31261842791667516,0.10889245229340383,0.18398626058205902,0.07969758442142579,0.16355952748884311,0.04194723714503848,0.21013870148491917,3.000000000072389e-6,0.14499518810167045,1.013994595714412
4,0.13917091295083578,0.2471528014498922,0.09264558657810007,0.30686920685776536,0.10274714891074732,0.19464985808911273,0.08180063914842084,0.16957976058945756,0.0712536383016213,0.17362824422723433,0.06450256003547222,0.1725627994958641,0.05362782834773072,0.12980901501774503,0.788503371454143
5,0.09683072585913517,0.2690030497145117,0.13450302485725582,0.2805989024362222,0.09682672585913521,0.1815831527790288,0.09682772585913518,0.17218032385537646,0.0966690868797268,0.17109855612473507,0.03919178417492575,0.13450302485725582,0.04796945126030272,0.18221446548325337,0.7823629505007669
6,0.1326938492233081,0.23272269308491025,0.10409147441205305,0.166852312077183,0.11426238562628738,0.22454557522111546,0.09928211511551767,0.1808158048268133,0.149449907189531,0.17802123961022065,0.08186828669993791,0.16841218141583664,0.042988912192554955,0.12399326330473051,0.5507261390816198
7,0.10722612102697113,0.19133702939907768,0.08563499360804178,0.2985605789974774,0.09163031857775346,0.26805201915450094,0.08992208443306358,0.1781348438123464,0.0697409895197997,0.17983816886612722,9.000000000147779e-6,0.2419231510648362,0.016053549815438814,0.1819371517245656,1.079565886037863
8,0.08682116873888462,0.21209177458062312,0.11277490978554032,0.24233005924185186,0.04660115451456737,0.3111318218839103,0.12815793941168943,0.21794583696910938,0.07260137177339222,0.17304488819039954,0.07778295547097758,0.14747421812340314,0.039058744488253604,0.13218315682739704,0.8724035116333894
9,8.999999999870223e-6,0.3553409841467453,0.08425839536642327,0.2842639873173964,0.07435992501894524,0.2596075272072379,3.6666666666240744e-6,0.27947457442727464,0.06801462900000388,0.15185840195641523,0.07483723874516116,0.22254574829943638,2.9999999999058558e-6,0.14542292184829442,1.3970282904056006
10,0.07550673143814277,0.39200886925435374,0.14526639948542314,0.2551269414912607,0.0543452893818564,0.22940340390333186,0.07682263560387659,0.12756347074563035,0.10219445317475348,0.15293748831650691,1.6999999999753324e-5,0.21925003828626227,2.4999999999886224e-6,0.169554778918602,1.0916899818318957
