Index,Mean,Var,SD
P,0.4882832652133283,0.030398976814224935,0.17435302353049384
Q,0.956451089689784,0.011986551915397136,0.10948311246670482
R,0.5068156135093328,0.034890192291639505,0.18678916534863446
F,0.6376202529158272,0.02543138969919565,0.1594722223435657
