Index,Mean,Var,SD
P,0.5410626968975861,0.03962520251542523,0.1990608010519028
Q,0.8196812848310492,0.05704080413764005,0.23883216730088946
R,0.668158243371681,0.057665897109403674,0.24013724640172684
F,0.6788548999877007,0.03368127896069417,0.18352460042374202
