Num,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,Average
1,0.8080883880270937,0.0,0.43915336435555224,0.5572884000554702,0.7158081274157824,0.6999281043168284,0.9093929222417709,0.8256879644534323,0.6194184088582412
2,0.5476394837661999,0.5309203423381833,0.5290681935495848,0.6469309854183214,0.7866126291126974,0.7154485396144761,0.6947168439141257,0.825226088144721,0.6595703882322886
3,0.44576920415985277,0.5916637751891884,0.5556198966161588,0.7293793441495864,0.6711707025974907,0.9293958542496118,0.3450728999951236,0.6615670828408032,0.616204844974727
4,0.8410120618005167,0.7817893563213372,0.7767354778500739,0.8224464488229606,0.8497983715093085,0.8237350050192034,0.7586945016900951,0.678246452314189,0.7915572094159605
5,0.311508271689156,0.8169241408121266,0.8392411293872466,0.950522884253297,0.6061522057856874,0.7509627099821327,0.9007186201311735,0.7472300936684821,0.7404075069636628
6,0.7264486247285878,0.602260573509864,0.6743788467342337,0.5868045023451103,0.7285636543234151,0.8502831741426404,0.8129653461816974,0.5657006923305647,0.6934256767870142
7,0.7573822259044367,0.3609514210814108,0.7666132357695504,0.7295695098897584,0.852546628315063,0.5616756886138305,0.5262526344467211,0.9156384462719033,0.6838287237865843
8,0.1857307940523525,0.515310542803597,0.7410493118719776,0.8594019681665984,0.8834364698113243,0.7157198216808937,0.8284692777753899,0.5427551684495162,0.6589841693264562
9,0.6610802396263337,0.5194718149417783,0.5779676469198627,0.6959333385034324,0.8681474618962782,0.7847909514405882,0.7673874434621261,0.9071467104505637,0.7227407009051203
10,0.5523324256175702,0.0,0.8656115701411177,0.6378198564233554,0.7329312872351531,0.6194131007911274,0.7589791494300191,0.7106870872499786,0.6097218096110403
11,0.6270941012121426,0.2595001904657942,0.4804925575290014,0.5813718739474599,0.7969565009240634,0.7886471230612006,0.7079443471129966,0.8168829052142543,0.6323611999333641
12,0.736791728601721,0.28843417408850525,0.6752744419463008,0.8120563407594076,0.8158912085580842,0.6989289166919314,0.7757782430809139,0.38960253296608266,0.6490946983366185
13,0.6244717222336013,0.5008252309259525,0.4048512158638561,0.9116708807358338,0.7727564966021974,0.7045647074035302,0.24637200491123562,0.7900579471065182,0.6194462757228407
14,0.3300576855246038,0.7445178759904116,0.6573946161419469,0.5313834979670009,0.6254889457865102,0.763167821624598,0.8807720817877948,0.8219848249731321,0.6693459187244998
15,0.4261184868448961,0.7259365458873749,0.7601873129678594,0.7849875162215655,0.6835038437685956,0.1450866654101609,0.7509710277498091,0.7942420656767661,0.6338791830658784
16,0.26754222267716515,0.6626388647221738,0.5713694948957174,0.6261683880886459,0.7376489907735657,0.5761425539061175,0.18503720056018522,0.8475707727090257,0.5592648110415745
17,0.0,0.6320593867548927,0.8312315320758533,0.6380832810338463,0.7115824305798636,0.8725350431523732,0.8460247062027184,0.6333492161312257,0.6456081994913467
18,0.30906684228460984,0.8652779929620344,0.5465296613166243,0.6944754281319825,0.891901881524523,0.7663269316156611,0.8097600946904492,0.7652603382793934,0.7060748963506597
19,0.4931713372819096,0.7441147220249704,0.4655292499610114,0.7615870946761393,0.9237868461902827,0.7759163720683039,0.8002993548559041,0.9065848109093112,0.733873723495979
20,0.17764273498935085,0.5692568247570631,0.35482742561257646,0.824781930256765,0.5994850635498429,0.6633363150775144,0.8925036213622367,0.8483842334657015,0.6162772686338813
21,0.4721849252750227,0.8578578368833754,0.4785113563929435,0.5034000629760745,0.7312257598907564,0.691339211084407,0.8317921258546267,0.792747905915423,0.6698823980340787
22,0.4912097215501662,0.736691825817151,0.45591128541507225,0.7860333429889867,0.6998941448450492,0.730573993344357,0.824910015969271,0.5209873112939858,0.655776455153005
23,0.7453348239312928,0.4670047100230811,0.8429496730350531,0.2715882048622044,0.9135870844643479,0.8154763281513672,0.8513528744945186,0.7954017615318713,0.7128369325617171
24,0.4859335100643147,0.2893297316762212,0.7345172798540268,0.6487997029273158,0.806910987664562,0.7617015043530434,0.6226191533825344,0.8284142054716568,0.6472782594242094
25,0.5636287617065852,0.6392565545314434,0.0,0.5775006034762059,0.8682881501518743,0.863365182171201,0.7291334894306714,0.6828105408331518,0.6154979102876416
26,0.6255046254799822,0.5599334934977731,0.3482787581531291,0.7764857293707299,0.7943390809004052,0.7537745597880802,0.8232729162535768,0.722287637354434,0.6754846000997637
27,0.3527497942953638,0.879078601474112,0.699615019639102,0.8606569965808907,0.7433670652568156,0.9176088736784733,0.6371650535832113,0.7152571332592017,0.7256873172208962
28,0.3420254429791059,0.6251457794018496,0.5351455565107095,0.6656720748799679,0.9146833106450616,0.8290243734571403,0.5659093409841206,0.9418242136953758,0.6774287615691663
29,0.4273497588249773,0.8438170754363334,0.6983288492428008,0.5258842846890731,0.5278799694025854,0.8641687679160603,0.8359857171775504,0.9054527868598873,0.7036084011936584
30,0.0,0.915959017806926,0.6856064831728254,0.562171761848066,0.779448818283673,0.7326760615332574,0.7386391788154837,0.5070276581942021,0.6151911224568042
31,0.12290554949888971,0.42125401419965164,0.6089598261700402,0.3158887298740309,0.869055045487594,0.7867224140213939,0.6917002645481038,0.9112564596419019,0.5909677879302008
32,0.35703327094411674,0.8787492455596608,0.7544917644756364,0.4573326324281184,0.703351714848785,0.7656789606031285,0.7556505821175052,0.8484295403161037,0.6900897139116318
33,0.6310102591362798,0.455352962247463,0.9545134842812284,0.7058962830117854,0.4648572442592789,0.5961127586228113,0.7218427541158199,0.8424159144780343,0.6715002075190877
34,0.3380401631014897,0.25310284369200226,0.8376233242787824,0.934480690855219,0.5197490988569005,0.7768753270772831,0.7506731083285592,0.749424597056097,0.6449961441557917
35,0.6108183986698089,0.7317681197363524,0.5778255639747781,0.5020220016871503,0.6907146315709815,0.8381924539090058,0.5923677321997022,0.7352696512354339,0.6598723191229017
36,0.6971261978321082,0.4927094326564762,0.8234075533951299,0.701142409825392,0.6593710132613302,0.8112707641543967,0.7626457804976,0.7544466470429306,0.7127649748331706
37,0.3761783600075773,0.8773768401106332,0.8122556815810991,0.408798058149923,0.6919368240205432,0.8545895109759587,0.640406668216776,0.5722104458374314,0.6542190486124927
38,0.7108694008111417,0.7037574806612019,0.7165305100423345,0.8368801259268173,0.8370864241774567,0.7952773678311028,0.8033231655534817,0.8973414111157062,0.7876332357649054
