Index,Mean,Var,SD
P,0.716541906318063,0.020839542794210287,0.14435907589829705
Q,0.8553072086091297,0.023514557704692695,0.15334457181358815
R,0.8280856696808025,0.021028318233134544,0.14501144173179764
F,0.8258971517645598,0.01164878729538159,0.1079295478327487
