Index,Mean,Var,SD
P,0.4741674337389033,0.028946119633510785,0.17013559190689873
Q,0.8656000201101167,0.056030986320392835,0.236708652821127
R,0.546002390804389,0.04140829319143924,0.20349027787940935
F,0.6245683960023576,0.027213172329758912,0.16496415468143044
