Num,F_1,F_2,F_3,F_4,F_5,Average
1,0.7078743217317618,0.624725272605346,0.6370832336849546,0.4575120307343938,0.36651077138697374,0.558741126028686
2,0.6817245934221883,0.6546868907531126,0.6490621104348558,0.8984397324359091,0.3628431452004621,0.6493512944493055
3,0.5639702170215757,0.5632235732003241,0.4924681796698389,0.4679723644871699,0.4766595608435896,0.5128587790444996
4,0.8976799758409953,0.7714062873317371,0.5373179443893974,0.37030792500982385,0.43026633454187885,0.6013956934227666
5,0.23319633582540433,0.17518016149253238,0.5844817714628059,0.7066224029100753,0.6139844238676714,0.4626930191116979
6,0.42269170622165636,0.2603870251507956,0.6690964264080267,0.7116839185958671,0.832308121604009,0.579233439596071
7,0.7810585633725036,0.814138545082447,0.929810475476779,0.5238810999309932,0.843859497571353,0.7785496362868152
8,0.8407045858387763,0.6109865564250243,0.607437003720507,0.7724481630404212,0.5228495709016854,0.6708851759852827
9,0.6998548296825916,0.5789453796542837,0.7163806436094182,0.51331026766069,0.704035377135823,0.6425052995485613
10,0.8056862757622312,0.800145686689869,0.6365022021748926,0.5438170740849319,0.5324467933734078,0.6637196064170665
11,0.784365235314907,0.6653557437207002,0.5864787861179553,0.5494685486348108,0.5018150175950243,0.6174966662766794
12,0.6364300088067725,0.6195351850984003,0.3618302856165004,0.7898188801261702,0.3019276410327432,0.5419084001361173
13,0.6823184364406062,0.5576489016659998,0.6664975055947623,0.46942178016563985,0.47579831498306413,0.5703369877700144
14,0.9322251333049794,0.5693171388077007,0.6910508577667384,0.773129656203634,0.4856579199512525,0.690276141206861
15,0.6505046855161665,0.8907827670075973,0.7846406159929651,0.49685669120718534,0.41659641162845223,0.6478762342704734
16,0.8388771418474174,0.929819322059326,0.9275160008019548,0.5844139584491809,0.8841230592964177,0.8329498964908593
17,0.5504569810860127,0.712096551107292,0.5830853752363057,0.4778833990882512,0.7803150960008637,0.620767480503745
18,0.8971837556100463,0.8494607062218633,0.553429217794777,0.6094201533526136,0.3968194186626673,0.6612626503283935
19,0.476794112854717,0.7030046817500976,0.6854258919679397,0.5686298012492598,0.6224799253339969,0.6112668826312022
20,0.6346428859984804,0.7270194719821543,0.7970456936507065,0.6083932119588186,0.35500561069190284,0.6244213748564125
21,0.5793811730221589,0.6786699690651314,0.6310592433990958,0.5495102772258057,0.6786729582270298,0.6234587241878444
