Num,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,Average
1,0.4989586702043684,0.5690450536630073,0.5117674742875604,0.8418771857013695,0.842453473443134,0.6389565525773518,0.8699877901869161,0.9106670185251459,0.7104641523236067
2,0.8279935303617948,0.8065148620442655,0.711476972206691,0.5783639641579823,0.8964115234360052,0.5562074717915626,0.9758823888496762,0.733425494465085,0.7607845259141329
3,0.7911807779353304,0.8844416917082556,0.8216753112086136,0.8096424564905742,0.8238665143420996,0.8108913069602451,0.6674811623177447,0.5202359252108909,0.7661768932717192
4,0.7542849615054507,0.6921443135985291,0.6011835505864974,0.80039322260842,0.8739804102257314,0.6463253733129665,0.5379919114205203,0.26941824488218313,0.6469652485175372
5,0.8557932216615171,0.7965038596108447,0.9407390708555757,0.8730436010632765,0.5012367088538683,0.0,0.6158030421436033,0.8342041835111915,0.6771654609624846
6,0.859810302672733,0.06893429946878303,0.8997800653118807,0.7892291327697183,0.8675266773937226,0.6928046504492968,0.7259763999003072,0.726890227117573,0.7038689693855018
7,0.7703722307689266,0.5328366871069881,0.8281084428717429,0.7557418928854263,0.8775294868821245,0.6483103871736479,0.901187162516905,0.5048227260115233,0.7273636270271606
8,0.8734779351673849,0.8099317170654882,0.9272934656668037,0.9249747512404898,0.8952992002615446,0.811875125931042,0.699490672233577,0.720121317167593,0.8328080230917405
9,0.1831428166148921,0.5699024492620638,0.8196434859581094,0.15550168353227353,0.8976450699228855,0.04252803355520029,0.30534205753621957,0.6469650445357372,0.4525838301146727
10,0.7956402670655738,0.559365546003603,0.5464919464039112,0.6182796683911714,0.9464195251623538,0.03162665771831736,0.8168005393648082,0.6720214019029335,0.623330694001584
11,0.3199824969746284,0.8822788194527683,0.501590420863817,0.901998212983631,0.7960740291054368,0.8974464689704674,0.695099220192196,0.7809979828524497,0.7219334564244243
12,0.8801861523231613,0.4623290221706813,0.793268314110491,0.9516776336797014,0.8395785913960764,0.7943265854757773,0.8031425708127984,0.5914649502406008,0.764496727526161
13,0.8239610806154254,0.8615114340760143,0.9688817763151656,0.9763821663394613,0.7463186337000921,0.9555210780253802,0.8259007235752779,0.912305430976392,0.8838477904529011
14,0.08970123984520345,0.8335599220708725,0.7494753701865671,0.910445514659602,0.728299120659809,0.19277051278535412,0.9461365223483074,0.7278994479603219,0.6472859563145047
15,0.802097919425491,0.893934181833441,0.9649222161419175,0.7310439233642397,0.8645125424620357,0.8451837814182036,0.5484479914534093,0.8718584300093632,0.8152501232635128
16,0.8151907647780916,0.5386238055608842,0.39593908089405816,0.8401295404302428,0.9322684571245526,0.40929382869819486,0.8677287590235617,0.7823002045827429,0.6976843051365411
17,0.6697739252175302,0.07313620359884125,0.8629081383989847,0.8758657855245076,0.887171286554918,0.8255307347633183,0.9708816286822768,0.8554895504461985,0.7525946566483218
18,0.678127736168797,0.7838495357821762,0.7086288137990903,0.4194912510971334,0.2599131043599239,0.7822592914363861,0.8056681621717675,0.632336099301753,0.6337842492646284
19,0.3808504988027605,0.7114777628416339,0.46400374400846,0.9571713966402604,0.8126846759310321,0.22778981753660443,0.08195327528826647,0.5017536041487488,0.5172105968997208
20,0.8917563376464905,0.8305117886787101,0.926084409112461,0.5983119379611065,0.5899543714516069,0.6188275955501912,0.7232935154221842,0.5680310154507598,0.7183463714091888
21,0.7915266810782771,0.9186399407571353,0.8307757632543321,0.8503730812283933,0.8320459002067907,0.7078687991667069,0.5636690154355045,0.7282656924972124,0.777895609203044
22,0.47884590726652276,0.31001096957369145,0.5000229687954055,0.21469652732188965,0.9492906386485028,0.8722685214951797,0.7963723709666307,0.5352529285352612,0.5820951040753854
23,0.8152597828755695,0.2392161562529193,0.66016925392121,0.8534419144030796,0.8327407138986459,0.3236633344646732,0.6881286028803995,0.5903178977342456,0.6253672070538429
24,0.7425764471293324,0.5160458630979989,0.7645193606505574,0.6917091572757428,0.6178590995905686,0.8586177608652009,0.7743589858539406,0.8202236663151488,0.7232387925973114
25,0.918269645847368,0.8848151307617241,0.8256544277807515,0.950149205580559,0.943869400297646,0.6655120107431215,0.9459430365020819,0.5767442329996331,0.8388696363141106
26,0.5734298221306228,0.6277423843884335,0.9050974089889601,0.7023389976220085,0.15983352604768003,0.49820375468599004,0.6725147508323268,0.5518533215251715,0.5863767457776491
27,0.8140828184953788,0.5496960723749655,0.5928154237909646,0.5070857532155345,0.6057050204830321,0.8323062851850411,0.9223969993471455,0.8587956478643213,0.7103605025945479
28,0.8317775488001551,0.5815416295706581,0.8303762938199173,0.6890756816992779,0.9477998187186922,0.2595242401304697,0.9232700934139033,0.35741812669700557,0.6775979291062599
29,0.9200107956977038,0.7544777545121637,0.9350426367033835,0.8538717123982242,0.7331473454951408,0.0014281348209712566,0.21423724174191003,0.8221038728472649,0.6542899367770952
30,0.7101354042023109,0.6808942198826246,0.9404000099598494,0.578424460671438,0.8351283905098938,0.6961136966926398,0.902411868817512,0.879304201905128,0.7778515315801746
