Index,Mean,Var,SD
P,0.5475739769048259,0.04757836061926787,0.21812464468571147
Q,0.6497862625904384,0.07145757767369937,0.26731550212005917
R,0.8305079303496093,0.04553927309715807,0.21339932778047374
F,0.6789616559754563,0.0428676748281357,0.20704510336671983
