Num,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,Average
1,0.8374172564239881,0.0,0.2507804081050366,0.8725031867811542,0.7261193763812354,0.6588785123661869,0.8259700099033909,0.39149316081859503,0.5703952388474484
2,0.761415525976495,0.6599636628211584,0.643056809035431,0.3409702908642619,0.6850320718590791,0.6448795120545133,0.6991811403849163,0.870947961219872,0.6631808717769659
3,0.9287962067528847,0.24290710383106492,0.6976618975946828,0.7164030679828853,0.8463597219015139,0.7653226011482904,0.16118917160664842,0.6495765583299137,0.6260270411434854
4,0.12468887404164652,0.9103854300889982,0.8128361914856481,0.9532536050782197,0.8146469898613279,0.7874262902465063,0.8933705483173211,0.7084641229327187,0.7506340065065483
5,0.5370212852236583,0.7769673209068741,0.6416954821945986,0.8770722407428159,0.8687707531136195,0.7284813677644663,0.7094359657369742,0.6405897552446773,0.7225042713659604
6,0.7382970047445593,0.6152310475544881,0.7283667298605538,0.4138168709166226,0.7320557971305572,0.8472904054439372,0.9393845120165549,0.795022782827458,0.7261831438118415
7,0.8683484555930547,0.6535173092278624,0.770389679717021,0.6647564329407077,0.8205220778784511,0.6275969181991806,0.37001211542407325,0.9400517676851063,0.7143993445831821
8,0.42875902784674846,0.6326606841730311,0.45126259910492394,0.8714280257368626,0.8724582960973366,0.9632611979677166,0.8543634737124569,0.6139618063919917,0.7110193888788835
9,0.8394163219358284,0.3785975163795764,0.8238737853202924,0.9583588550301293,0.5078212909594662,0.7403468028874202,0.7149010489734678,0.7344581681799401,0.7122217237082651
10,0.6284725890245337,0.18247515083313284,0.7986680177104379,0.7428845026556951,0.7915509379848407,0.537586482116238,0.7460579206787593,0.5805496537681877,0.6260306568464781
11,0.3351579693167166,0.4201862427364264,0.7734204753153003,0.7354674663150991,0.9136557318451739,0.7519535010062666,0.3752098463265726,0.7801623327201873,0.6356516956977178
12,0.29561525073813816,0.2727461028371487,0.8213349333310915,0.827513157438348,0.8429887576086269,0.6216904024973603,0.9382404630446658,0.40862937051144316,0.6285948047508528
13,0.502181639434335,0.5883067069430169,0.10110506101241085,0.8942993036567597,0.8461154557840848,0.7116788443357335,0.3397750806919782,0.725535447026471,0.5886246923605988
14,0.17938005445909888,0.8595767802181815,0.7967480710205055,0.25011236516049773,0.9334979522504713,0.7497418319165643,0.6531078358215465,0.6810637043286139,0.637903574396935
15,0.24220800142016358,0.8541296247518868,0.8409565602253299,0.8092714206239512,0.9079333170692028,0.07201161076344886,0.7872200829910161,0.8062474875026227,0.6649972631684526
16,0.21944039475801175,0.6179268948737786,0.5821970374465775,0.7574866401248523,0.8031308873523584,0.5122837667816499,0.2177784161956042,0.6681012062302014,0.5472931554703793
17,0.012134199340816294,0.7064550672379493,0.942098227810084,0.8068862809144165,0.7905326706090066,0.8067235412155556,0.9746088382659801,0.6354406424468363,0.7093599334800806
18,0.6170150383433077,0.6124343564953267,0.6126882503004538,0.5887154995352816,0.8555328260333768,0.7111295710745933,0.9214740958060061,0.8568751596123995,0.7219830996500932
19,0.6023895418474224,0.8322165692981403,0.8229793393829593,0.23492440414945848,0.9668868918638509,0.8425070623929676,0.847792868011952,0.785227191033345,0.741865483497512
20,0.0,0.6966511954717498,0.6012908705222328,0.9312524127249606,0.8649827209271912,0.4969666135867718,0.3827802873207857,0.7609907939335302,0.5918643618109027
21,0.19990595261795693,0.7074401133496234,0.8630517680790846,0.8487148516536126,0.5756772983592312,0.8947935377840501,0.7903183403011701,0.5657669644442026,0.6807086033236166
22,0.20083417491491035,0.672734528930486,0.6331283949736866,0.8295273185094789,0.6178337380200475,0.5735907263142084,0.7952436379063443,0.47628826863757495,0.5998975985258421
23,0.5258901062465859,0.7963032758245464,0.9242300363286193,0.19348849266430254,0.8983284926098829,0.5345099793962107,0.7816931824421199,0.6985361606212096,0.6691224657666847
