Num,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,Average
1,0.268225372583788,0.4776983212495328,0.39707811146361915,0.8334938166856509,0.78604814909319,0.6229094051420514,0.8390650256380385,0.7495960503434308,0.6217642815249127
2,0.5745140569752144,0.5664345871104403,0.4776436106198541,0.31973918193066486,0.8447349547774325,0.3331076259515528,0.7471709673073952,0.6577867446485302,0.5651414661651355
3,0.718095506002213,0.7838651210315773,0.7159734971633201,0.6830269866518922,0.7558634126753699,0.5646412465087426,0.6557535450421763,0.39199533639515066,0.6586518314338052
4,0.6090113438044854,0.5833850097931779,0.4259112447887889,0.6620787165849593,0.7876261044283768,0.4384446543156244,0.4891631569460731,0.18773064939954331,0.5229188600076287
5,0.8003212006132004,0.5732465877031361,0.6717038252633267,0.7323080020554247,0.3530594776618255,0.0,0.3657503671255755,0.9007507884958968,0.5496425311147982
6,0.8037133858996474,0.03080595112479323,0.9387220451680531,0.6215988466330452,0.8865641823569582,0.5172646641213504,0.5896743955071541,0.5191338261678193,0.6134346621223526
7,0.6819505208606395,0.33109845732433424,0.7191073984129044,0.7317932528857681,0.6733105649771578,0.5263392325236537,0.9358863031569408,0.44200281849340134,0.63018606857935
8,0.8224496081313616,0.742557316843267,0.7978517142860229,0.8391557151752456,0.7999396489701944,0.6825351742784327,0.5141007828913641,0.6512768137586282,0.7312333467918146
9,0.036948552842512306,0.1489791740330365,0.6468381962174522,0.1479592615270542,0.8254538054907766,2.0000000000020002e-5,0.2038589833155504,0.4722234296701807,0.31028517538707034
10,0.6249269309190266,0.32975527616668554,0.41677752968883347,0.5843966005653265,0.7462385840669377,0.03523162561067994,0.6403923363584743,0.4998056646925136,0.4846905685085597
11,0.17924560533256143,0.9336005327206142,0.3736732984032526,0.8166619991393661,0.566132317568064,0.924472840433748,0.6117453911990531,0.7156622072425775,0.6401492740049047
12,0.5412321355770012,0.22255569299990008,0.668603957990741,0.7946527067705662,0.799176976744665,0.8624002999356858,0.7312003518998803,0.21893341618322898,0.6048444422627086
13,0.5948069822288898,0.7025304788678333,0.9127316249075607,0.845833012832644,0.7700629615152477,0.9168038779752747,0.7958946028344033,0.8368607185894199,0.7969405324689092
14,0.06996964229264935,0.6286818678424784,0.6486572540911318,0.8690067248177874,0.5826856465013182,0.1148896823167983,0.9403135315493265,0.5575252219476844,0.5514661964198968
15,0.7347869895972433,0.6625943712688279,0.8919158227294346,0.5761608773123054,0.8197693769829391,0.8548109782350847,0.4265820975206561,0.8434725540625881,0.7262616334636349
16,0.7044481390971774,0.3150141585507979,0.315467566086961,0.9235960388737826,0.9188881432898461,0.2408124028713936,0.9319395189897384,0.6468529251178166,0.6246273616096891
17,0.6536216846074981,0.02675947897267439,0.7798562621755548,0.8271056469619248,0.7825305480666122,0.7220533265606197,0.7418729068355285,0.7612744703233825,0.6618842905629744
18,0.5192703169189982,0.6901284914969885,0.4869108840230411,0.3125614848038368,0.15451562115830653,0.5528370111706441,0.9725333580834262,0.5461243340637977,0.5293601877148799
19,0.2623605196025702,0.7414299709461517,0.4393889042522222,0.8450182885089712,0.7326090465154125,0.08955148374800548,0.06526413342042625,0.34666978382407754,0.44028651635222965
20,0.6104905661716851,0.7017375385772705,0.6904592642492996,0.26756279611036465,0.2833207596904434,0.6765790695619498,0.5500289377464328,0.35434899169981765,0.5168159904759079
21,0.7659430207025908,0.8494108437372836,0.5573706619039934,0.5311682358871426,0.7537269185559422,0.4520311068488717,0.5028994783428852,0.6084742037244771,0.6276280587128984
22,0.25437077920703044,0.35360824941126023,0.28952111118346535,0.19553087086175636,0.6485363110413421,0.6651343912803734,0.6940122422278087,0.47027283335984427,0.44637334857161015
23,0.6506445541165423,0.05451673414613001,0.44102951112036876,0.7574513537675851,0.7543618019836233,0.2373132225272516,0.46496809322922783,0.3907180560295997,0.4688754158650411
24,0.6122201750135359,0.4953316073699241,0.5883522363577445,0.5223694166359768,0.45022170169880577,0.8614232692840683,0.5546657495927597,0.6575532779052009,0.592767179232252
25,0.8520671143399856,0.6945815156204943,0.5715056124867999,0.8174655267601247,0.7650503820160577,0.5852729063711306,0.8035803152757175,0.33826675877595735,0.6784737664557835
26,0.3877634830326371,0.42637000105717826,0.5935509010983615,0.49514952985813493,0.06566732931333419,0.41246108990308533,0.590798039723914,0.36661729926937664,0.41729720915700275
27,0.7352751378331399,0.5149306627514932,0.33497911669512864,0.30776353772011944,0.6976666008491089,0.5860167377735226,0.9194412593813661,0.7372093011177303,0.6041602942652011
28,0.6609135029056413,0.4751418892556424,0.8544109821006463,0.6226372866972394,0.8048106777880629,0.11179726988984118,0.836152253202599,0.2836138420600653,0.5811847129874672
29,0.9465217109510131,0.5189615937777636,0.8567793424142787,0.756416093817943,0.6072837822760676,2.0000000000020002e-5,0.1379525709994439,0.6045003698444272,0.5535544330101172
30,0.5966417009251095,0.5557049280918628,0.9578183804615401,0.48371691119711746,0.701276659797697,0.5240907830315406,0.6926022885489744,0.7387194047417489,0.6563213820994489
31,0.7970896008556748,0.21540147940675436,0.6820459966575537,0.5142814603885787,0.7473899086862487,0.8428969374321423,0.4509111389708032,0.6715729775058443,0.61519868748795
32,0.03924053102520496,0.2085115880369992,0.2245027944744353,0.4805228201938725,0.31174440273241816,0.7056106494212641,0.5052624600097643,0.6151255993174438,0.38631510565142524
33,0.47926890665534644,0.5162873234783277,0.2589341020709552,0.6192029147861096,0.8605765922559301,0.2934159991096119,0.766991008835022,0.21674203033777922,0.5014273596911353
34,0.6457478501459912,0.7868499350654482,0.1252848616323623,0.9326327609888769,0.8105215806141994,0.39631680347672865,0.7157456838123645,0.6987815074779778,0.6389851229017437
35,0.3587675974689209,0.7266817520160003,0.7094813101892417,0.5241687455939557,0.8320162458137015,0.8102935317773338,0.7098552939811769,0.8544351036960958,0.6907124475670532
36,0.4766069148097848,0.612335496161886,0.3231324067767338,0.8647200144076473,0.27347163899428206,0.6094765981977054,0.41963890370201784,0.7066942733930827,0.5357595308053925
37,0.5645309659525544,0.488190034910777,0.7095491709904673,0.5092658806649549,0.8116614802278219,0.6518715737917092,0.7260905980195218,0.5609916586737173,0.6277689204039404
38,0.7142136217635203,0.7561293794906021,0.17632122074702994,0.3634140469424357,0.3145578864185914,0.5437351014985049,0.8797281604025059,0.8956758629104346,0.5804719100217031
39,0.2369602144285245,0.3924936238454141,0.5218112799167649,0.7858964816641247,0.7249036477201881,0.6908572851763527,0.5546447554146364,0.15076990552092076,0.5072921492108657
40,0.8407528294530893,0.366558733521606,0.7990196688490651,0.27685700097265287,0.5554456661462922,0.43800831755101144,0.5040123548936629,0.28589555914396014,0.5083187663164175
41,0.6138884863831762,0.7963553348244928,0.4877109840675306,0.7554713859192786,0.7390137905901967,0.8064946466884549,0.8148396086182265,0.45077325682763036,0.6830684367398733
42,0.7143265394277558,0.10866222200437758,0.486269667043994,0.29843534998244375,0.8915546724955139,0.36969067052681653,0.8925569720619321,0.8135965913475085,0.5718865856112928
43,0.5749029388472393,0.7578820934478495,0.11369203630964997,0.8336321374675132,0.7823503977538693,0.5266349979652053,0.5286902630501736,0.2810417033181726,0.5498533210199591
44,0.2725568326517924,0.6207856537723452,0.6388263911810828,0.0,0.7513527521976562,0.8534984617235994,0.5039203993216814,0.5093798205242778,0.5187900389215544
45,0.4737681267052688,0.6502149374278435,0.4087090580110825,0.3702124336947895,0.6506897157145707,0.794591970409969,0.5971440660827668,0.9136281583756756,0.6073698083027458
46,0.897588713729092,0.6987031770703507,0.957124972723656,0.6040742726718068,0.03445009141798128,0.7030474715066317,0.605118578394914,0.4523320143528432,0.6190549114834095
47,0.8622458649069081,0.7495909485156311,0.5614241712111858,0.5233672049234023,0.7505872278198997,0.5787529654324847,0.35618605166385464,0.4881470019210445,0.6087876795493014
48,0.7156023668130896,0.6867645979180276,0.5325933570909153,0.3955042836873637,0.8755752925000416,0.49652151238375786,0.7972488656873322,0.7811525159085458,0.6601203489986341
49,0.44329285020684145,0.3592834668636674,0.3652816787056806,0.5159711406511063,0.939552998014502,0.6568489200104725,0.5517417183024176,0.27010486024893576,0.512759704125453
50,0.35139262764831464,0.4376754164165579,0.3937049928595064,0.6928544580505797,0.6447346624249484,0.4482437786151938,0.9200962175170927,0.7128004984875709,0.5751878315024705
51,0.19623236378742362,0.3605709670167337,0.3026173911410551,0.7647779205169161,0.7348413601434437,0.6688712636478328,0.6715895113500112,0.6034006870420257,0.5378626830806803
52,0.6493645450147509,0.02727741867628697,0.6260626705509663,0.5951812616564122,0.7858539448079952,0.3036067871862238,0.545075348438507,0.8147524249172697,0.5433968001560515
53,0.4346684815627339,0.0,0.05498494158252598,0.582437924082175,0.5020355151297629,0.6729140780832702,0.6991302374842469,0.7256825308584648,0.4589817135978974
