Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.13218948778106154,0.18725710884718255,0.18725698384718256,0.23614809269763112,0.08471179886383663,0.15569399185256677,0.060418063824096424,0.2144511715346865,0.059037023174407774,0.14276794310149848,0.06654804556894105,0.17557572403054578,0.036868696643047746,0.08885499379685373,0.04277907925011194,0.12944179518634935,0.6603816420946287
2,0.11991866555460713,0.13550432310165159,0.11346724738324379,0.17126771948635602,0.05977100565531772,0.2240214032362458,0.07185687428780678,0.1664563334221122,0.08563385974317801,0.2219301039940879,0.04938554770185699,0.15382730921700155,0.0832281667110561,0.1643965851316452,0.05127576973900051,0.12805908563483276,0.730925726447866
3,0.10369229029700794,0.2061561161185529,0.0829363520798509,0.20765378495492148,0.16043377558448726,0.2147777340297912,0.10298660202404053,0.12764956858026433,0.06266046864245742,0.16641291779870976,0.06382465929013217,0.06449004149830492,0.0634191027487736,0.16666892083414847,0.0536944335074478,0.1525432320111094,0.6127046316516048
4,0.13314640392180482,0.24084167303917708,0.15766352981447593,0.23017876599538886,0.10532645851384503,0.13450043897467417,0.07614899621309282,0.17743001958259844,0.0802805576797257,0.1609125609072101,0.03451021302415326,0.1595731647133235,0.06305134290377169,0.12285852706815219,0.05614667727887584,0.06743067036973044,0.5874516413005096
5,0.13254814932902342,0.19541740934154428,0.1322742623666068,0.27601048070541856,0.040157268604225624,0.14772112823471784,0.053188859854390716,0.13254814932902342,0.05194188886084036,0.09035904627524413,0.13774118197252652,0.18810524298991257,0.049602849818844844,0.13840054674099267,0.07386056411735892,0.16012297145932955,0.6573699501523659
6,0.17795895669958745,0.23911930576950502,0.10264607272595669,0.13733651872105967,0.06715070995706268,0.10593983276254193,0.07093858435678654,0.2194374887527664,0.052879631407374714,0.2128157530703596,0.05503867717831333,0.18193597519612675,0.059469995577617035,0.19176677689030794,0.052969916381270965,0.07259580455336315,0.7218949114320611
7,0.19414594929569984,0.228634430590701,0.07163219341332336,0.16683358111420815,0.07236080129626905,0.1460298527480826,0.042505028924581655,0.15340141513187822,0.0669475206640376,0.16039969207464044,0.12517061685660041,0.19414594929569984,0.053466564024880155,0.1570476675994339,0.06360582626739539,0.10367291070256832,0.620330998514425
8,0.18581337238025214,0.23810741342465197,0.11386778207780997,0.13803476769469536,0.11152919111200425,0.23189892543619506,0.07406444532329054,0.15036116968508934,0.1089582491829914,0.22219333596987162,0.019251554079583427,0.09290668619012608,0.057974731359048765,0.10005681775918479,0.04559723010729795,0.10938432821790715,0.5658868887554429
9,0.13055465857371695,0.16624094824545754,0.13924653866126607,0.29289056375328953,0.08312047412272879,0.23425753928410448,0.07110068161025718,0.16930340498271124,0.09184923314379016,0.14220136322051435,0.07011162045068332,0.10135514683484893,0.050677573417424474,0.1008809915193684,0.01696272351857294,0.13924653866126607,0.6927529930031208
10,0.12806293795981727,0.13182123337357093,0.12399603762617872,0.20322565339476606,0.09762781551796335,0.15670059898386574,0.09731469985209494,0.21917469719755628,0.04475479334019743,0.14170830157711273,0.06452546166615042,0.1399864008652445,0.04563750407065291,0.20341540872235886,0.04723610052570424,0.1548123553267656,0.7016892988824814
11,0.10907000309157806,0.2734034679149957,0.09867378933882637,0.16762763669452846,0.05879516376419083,0.11365557539561802,0.07033706128078074,0.1738004026553321,0.04957065945678105,0.21101118384234221,0.09113448930499858,0.2422180616837094,0.06913938251657313,0.12092489964550908,0.033095205988544645,0.11754301742569156,0.8403684905154531
12,0.12257161818073287,0.19363277841245807,0.1381548962750086,0.18897099893483155,0.07761358488680617,0.24540303447650588,0.0756062304722334,0.12411541122850676,0.055489434602321246,0.1564825093826195,0.047407050178630075,0.1381548962750086,0.06274131535286039,0.15522716977361234,0.07816856043125296,0.14026051113661148,0.6844946192403085
13,0.15034896830083067,0.2532988060099372,0.09672141444754748,0.16553515588737275,0.07105078270411523,0.18026669602503098,0.054480428070394,0.08989361386263217,0.056546046340009724,0.14210156540823043,0.0774296568336762,0.21240726550868244,0.057585177919613914,0.15494980749538778,0.05443875886394556,0.18294585632259378,0.7627975330397347
14,0.19523480865193793,0.2059962944555601,0.08697260305052942,0.19754650677743588,0.0631999846180508,0.21638973788072124,0.07504103399315645,0.1267313353665492,0.05288234284473475,0.2025299822428912,0.06584883559247862,0.13326860472364618,0.06192992744575414,0.15102234744398402,0.05964096922310015,0.10576468568946952,0.6784989891605151
15,0.08578729553066461,0.2597087240445205,0.13438236570444215,0.17311159878083002,0.08515256173914725,0.1465890732534557,0.057632965624596674,0.18475504931296566,0.08656957468150683,0.21731393740254812,0.07000485671596736,0.14115681804766117,0.041454895428136115,0.1307708454517088,0.08655579939041501,0.09905363889143397,0.7049193703702479
16,0.09833893702864585,0.21649523656411748,0.05905426367824658,0.26367400828895726,0.11848815005935698,0.19759773012312137,0.08132634164692022,0.21001691220357183,0.1229670441674585,0.13323457218422316,0.05532581930504587,0.1341306416707495,0.054123809141029364,0.09364203616341944,0.04309634771577973,0.11848815005935698,0.7345585745150339
17,0.16713471965132098,0.17141304147503056,0.07293592539509038,0.1839424178226689,0.0715397597691418,0.24664986857661686,0.052934891450605565,0.14587185079018072,0.07411396759573706,0.21240929085932003,0.061662467144154215,0.1847742843406993,0.06333537479293122,0.1625751429978838,0.04846882907782024,0.08023816826079794,0.7757481302463967
18,0.14064569402407429,0.23057261958831604,0.10846276289290749,0.14064569402407429,0.04922002615756005,0.21115061509809996,0.06372595065499903,0.14979928141069548,0.08603740343070677,0.12678874473370444,0.12678874473370444,0.19006296894961955,0.05665651982178552,0.1115372275212787,0.07489964070534774,0.1330061062531264,0.5871265151578295
19,0.13750190583095356,0.2731408124994872,0.09403907489934787,0.21853385212148052,0.10902274318229815,0.1533575074586903,0.06544114353774855,0.19702137888143306,0.0620948833089149,0.15144840247628732,0.039269148666298465,0.057540427505389,0.0639268679901774,0.13750190583095356,0.115080855010778,0.12507909079976226,0.6272467551469663
20,0.15396938784701486,0.2349046891351516,0.08462569921703769,0.15396938784701486,0.06634309320197063,0.18891795483734225,0.05177722019544988,0.21038207520056013,0.058214254256392234,0.16449861263853094,0.07064618121588247,0.1833251017286054,0.0871720926691427,0.14119665737737358,0.046503152241631186,0.10355444039089973,0.7614978383109567
21,0.1414264059778676,0.1805366217348499,0.08328936778944396,0.14578445821226646,0.08762500048985158,0.2760113623748759,0.06706079258461657,0.17525000097970317,0.05354803219700925,0.17839702280705366,0.05532128236784366,0.11817376154836172,0.058223144623421395,0.15239996555661162,0.059465674269017894,0.1674871064872056,0.7880805994018562
