Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Average
1,0.2565490215734794,0.36805978411554496,1.0,0.8901531060398471,0.5519589777781171,0.15395876864050734,0.5367799430245827
2,0.0,1.0,1.0,0.9638626720156575,0.0,0.10352156505100496,0.5112307061777771
3,1.0,0.769150809739765,0.7709044196703191,0.865659634707762,0.3645801585944155,0.9204271840066365,0.7817870344531497
4,0.27198215955085003,0.40454167652195877,1.0,1.0,0.24314836625819275,0.9869464758931447,0.6511031130373577
5,0.7164386933692464,1.0,1.0,0.7234742839137228,0.758157971218949,0.4897907486884124,0.7813102828650552
6,1.0,1.0,0.2688256879408279,0.7587856983710329,0.7597018620994115,0.9742217349630956,0.793589163895728
7,1.0,0.3283120020169691,0.2627627060496914,1.0,0.3097644430264249,0.43821985185224216,0.5565098338242213
8,1.0,0.0,1.0,1.0,0.5015501199383985,0.18653095801791916,0.6146801796593863
9,0.15519133628294696,0.41507125359253144,0.46408508396088016,1.0,0.5177553346156101,1.0,0.5920171680753281
10,0.2820793591658571,1.0,0.20324691925016974,0.0,0.8945097280722953,0.7188271482837524,0.5164438591286791
11,0.1734845866618574,0.2966814076543589,0.3611225010410776,0.7749581654271471,0.5767675072642534,0.30287675852997425,0.4143151544297781
12,0.1978957123390981,0.7519621795593813,1.0,0.9655366986325903,0.6045039542713658,0.42446847053498515,0.6573945025562368
13,0.019882338928477874,0.6904471396851135,0.8049497965421014,0.11426843173999612,0.7858032536619348,0.3927441823744251,0.4680158571553415
14,0.0,0.12345516049578296,0.6972089872728224,0.8328442736404512,1.0,0.4221777156103654,0.5126143561699036
15,1.0,1.0,1.0,0.04796168459173522,0.20524828064179904,0.512601031344089,0.6276351660962706
16,0.1226625582393524,0.37010316591510467,0.3215006184023498,0.6982412912270172,0.3801726232570121,0.36406524894585074,0.37612425099778113
17,0.06125674617930217,1.0,0.6612086981808933,0.2914632766411618,0.39804309058741305,0.8014214944933454,0.535565551013686
18,1.0,0.4705813592897498,1.0,0.6632397646345112,0.4677435745786632,0.862732910688921,0.7440496015319743
19,0.6772753333520432,1.0,0.8374696045814122,0.16260427521354232,0.3310517364853437,0.3187891968355296,0.5545316910779784
20,1.0,0.0,1.0,0.8667138961038274,1.0,0.2745389230204531,0.69020880318738
21,1.0,0.5335183829039456,0.7313407695317108,0.7515736241639076,0.2850047446260838,0.4586948403847846,0.6266887269350722
22,0.0,1.074869791598913e-5,1.0,0.9764685894344872,0.5651765970102776,0.5455794203156082,0.5145392259097149
23,0.40940939038898927,1.0,1.0,0.8914034474555758,0.3820997537736916,0.8033369279811651,0.7477082532665703
24,1.0,0.0,0.1763832942102913,0.08772548985875872,0.8591320380116084,0.978578870643526,0.516969948787364
25,0.0,0.4587115282192652,0.39555169261756046,1.0,0.5634838814882696,0.7904371063979939,0.5346973681205148
26,0.0,0.8347535617164915,0.4781550698519568,0.9553978629701054,0.5668654153173028,0.4875822688116695,0.5537923631112543
27,0.6873171393779658,0.8130481599570287,0.8368430412751355,1.0,0.8690504247202785,0.7455600402642519,0.8253031342657766
28,0.0,1.9484132873318998e-5,1.0,1.1690479723991398e-5,0.5368846665752156,1.0,0.42281930686463554
29,0.0,0.0,0.8409123166577813,0.9187771226285157,0.87403038513168,0.4132775527113367,0.5078328961882189
30,1.0,1.0,0.7500945448728495,0.3284239496477978,0.696125880506387,0.9215258514135586,0.7826950377400989
31,0.4079160323572257,1.0,0.6037403004195885,0.8789158436736785,0.19025668658458628,0.4365705083508469,0.586233228564321
32,0.5633645267072759,2.509078504224031e-6,0.0,1.0,0.10468318756412,0.8042100434569059,0.41204337780113437
33,1.0,1.0,0.11364481686808732,0.58926633763977,0.7390531650887121,0.9226646952202512,0.7274381691361368
34,1.0,0.7957102601608914,1.2500007500262924e-5,1.0,0.8339317319941587,0.3963424999382533,0.6709994986834674
35,0.5795006974085941,1.0,0.4377434518185703,0.639178938579783,0.6668210728184185,0.22192616320781042,0.5908617206388627
36,0.0,0.9790109309127516,0.1225473543855743,0.09803788350845999,1.0,0.7109451766985844,0.48509022425089504
37,0.03682878560306579,0.8776280031816538,1.0,0.34419229847174104,0.6368714368327139,0.4972394408800165,0.5654599941615318
38,1.0,0.0,0.4393312872122732,0.17293545944469968,0.25090911684662737,0.8798090803693701,0.4571641573121617
39,0.8566046045890665,0.7622635969406215,4.166666667249076e-6,1.0,0.9871806738275413,0.6167486274733709,0.7038002782495445
40,1.0,0.45000871040851526,0.29763239440262007,0.6492133944605963,0.8871369267204843,1.0,0.7139985709987027
41,0.1082280656868023,1.0,0.0,0.578167846445012,0.611663588647492,0.5132865860776412,0.46855768114282464
42,0.0,2.4978638239747664e-5,2.0795383005867144e-5,1.0,0.37683196934997826,0.794209607239378,0.3618478917684336
43,0.5143799779620573,0.37707915181532753,0.3062023396998782,0.40572095992673735,0.5312304887579132,0.911020041802227,0.5076054933273567
44,0.01075606573289478,0.3261626228447362,0.5129908096158602,0.03976094469978958,1.0,0.4246798318876737,0.38572504579682576
45,0.8401044806149066,1.0,0.954947759692547,0.6009593558178384,0.9678804361074543,0.7526541969798906,0.8527577048687728
46,1.0,1.0,0.47941513976998634,0.49855560769608676,0.40169844524404336,0.5213002420262406,0.6501615724560595
47,1.0,0.8272697553336058,1.0,0.5508977045958972,0.973117437148012,0.644002996636349,0.832547982285644
48,1.0,0.1884982001606713,0.26560805010380534,0.5177971956114269,0.3976920732395896,0.35422077468949154,0.4539693823008308
49,1.0,0.0,0.16313989384566763,0.44435852918779245,0.32764861656565,0.7436863212771299,0.44647222681270665
50,1.0,1.0,0.46443162675270244,0.5857241013095006,0.8592179065190838,0.836865759603854,0.7910398990308568
51,0.2436536584498119,0.3751519904122244,1.2638887503246822e-5,0.9653722946590216,0.5853913022021634,0.4553245734830948,0.43748440968230323
52,1.0,0.12346890862253389,1.0,0.3543553302981048,0.6936338903067655,0.7527448821380998,0.654033835227584
53,0.08941809943306954,0.764235198483181,1.0,0.9043135084899246,1.0,0.7888392486668888,0.7578010091788441
54,1.0,1.0,0.10814649116636309,4.16096442051872e-6,0.9886178650547237,0.855123164137267,0.6586486135537958
55,0.5636319102230369,0.0,0.0,0.41253439526276137,0.526741466113005,0.6065813503381674,0.35158152032282847
